OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,Nrate,NO3conc,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
320,F070801030303_726,2783.654662,474944.0591,0,4809.758301,0,131.0010529,11.79870224,117.3111801,0.01542675,2910,1222,0.006693333,4809.758301,3.935972452,108c,070801030303
321,F070801030303_737,3195.229948,638322.2069,0,6464.289063,0,130.9997864,11.79861259,157.6655884,0.020733468,3911,1643,0.008999302,6464.289063,3.93444252,108c,070801030303
322,F070801030303_738,2783.386471,471275.8087,0,4772.610352,0,131.0008698,11.79868889,116.4051285,0.015307602,2888,1213,0.006644037,4772.610352,3.934551001,108c,070801030303
323,F070801030303_747,2548.272203,299827.9085,0,3036.357178,0,148.0013428,13.12380886,74.05749512,0.009738769,2044,858,0.004699574,3036.357178,3.538877726,108c,070801030303
324,F070801030303_757,2193.0443,204189.8136,0,2067.830322,0,130.997818,11.79847336,50.43488312,0.006632329,1251,525,0.002875614,2067.830322,3.938724518,108c,070801030303
325,F070801030303_758,2102.609087,204969.9968,0,2075.731201,0,130.9989166,11.79855156,50.62759018,0.006657671,1256,528,0.002892046,2075.731201,3.931308985,108c,070801030303
326,F070801030303_769,2402.810448,321676.0076,0,3257.613037,0,131.0002899,11.79864788,79.45397186,0.010448421,1971,828,0.004535254,3257.613037,3.934315205,108c,070801030303
327,F070801030401_70,2237.660926,159595.4145,0,1616.222778,0,147.9982605,13.12354374,39.42006683,0.00518385,1088,457,0.002503153,1616.222778,3.536592484,104,070801030401
328,F070801030401_82,1342.144955,93398.29553,0,945.8445435,0,148.0029144,13.12394333,23.06937981,0.003033688,637,268,0.001467932,945.8445435,3.529270649,104,070801030401
329,F070801030401_109,2262.749862,203484.2285,0,2060.684814,0,139.4989777,12.42844391,50.26060486,0.006609411,1313,551,0.003018025,2060.684814,3.739899874,104,070801030401
330,F070801030401_167,1682.281954,168701.8977,0,1708.444092,0,159.3325653,14.16383553,41.66936874,0.005479639,1241,521,0.002853704,1708.444092,3.279163361,104,070801030401
331,F070801030401_240,1898.425605,108701.9356,0,1100.824463,0,147.9909821,13.12291908,26.84937859,0.003530769,741,311,0.001703459,1100.824463,3.539628506,104,070801030401
332,F070801030401_246,1327.290398,98159.36459,0,994.0598755,0,142.3342438,12.65274715,24.24536324,0.003188333,645,271,0.001484364,994.0598755,3.668117523,104,070801030401
333,F070801030401_247,1571.081895,68668.12197,0,695.4020996,0,156.5029449,13.89117813,16.96102524,0.002230423,495,208,0.001139291,695.4020996,3.343279362,104,070801030401
334,F070801030401_248,1722.419977,167701.8355,0,1698.316528,0,142.3329926,12.65264702,41.42235184,0.005447156,1102,463,0.002536017,1698.316528,3.668070316,104,070801030401
335,F070801030401_251,1363.86,114864.8277,0,1163.236084,0,130.9948578,11.79826546,28.37161255,0.003730947,704,296,0.001621298,1163.236084,3.929851532,104,070801030401
336,F070801030401_334,1061.675308,60957.57138,0,617.3173218,0,142.3262634,12.65210533,15.05652046,0.001979975,401,168,0.000920196,617.3173218,3.674507856,104,070801030401
337,F070801030401_336,2277.832061,180226.6482,0,1825.155273,0,142.3349457,12.65280342,44.51598358,0.005853977,1184,497,0.002722248,1825.155273,3.672344685,104,070801030401
338,F070801030401_350,1512.964839,124236.225,0,1258.140259,0,131.0050659,11.79898453,30.68634796,0.004035341,761,320,0.001752755,1258.140259,3.931688309,104,070801030401
339,F070801030401_351,1794.004218,125452.9794,0,1270.46228,0,131.0024872,11.79880333,30.98688507,0.004074863,769,323,0.001769187,1270.46228,3.933319807,104,070801030401
340,F070801030401_391,3158.544326,575016.5235,0,5823.192383,0,139.5003967,12.42855453,142.0290833,0.018677223,3712,1559,0.008539204,5823.192383,3.735209942,104,070801030401
341,F070801030401_404,3156.832178,623848.8471,0,6317.717285,0,130.9990082,11.79855728,154.0906677,0.020263357,3823,1606,0.00879664,6317.717285,3.93382144,104,070801030401
342,F070801030401_473,3935.765018,574586.7624,0,5818.840332,0,130.9998169,11.7986145,141.9229279,0.018663265,3521,1479,0.008101014,5818.840332,3.934307098,104,070801030401
343,F070801030401_524,4963.765525,702833.4592,0,7117.594238,0,142.3340759,12.6527338,173.5998688,0.022828871,4619,1940,0.010626078,7117.594238,3.668863058,104,070801030401
344,F070801030401_596,3680.813484,397639.4234,0,4026.894531,0,131.0002136,11.79864216,98.2169342,0.012915803,2437,1024,0.005608816,4026.894531,3.932514191,104,070801030401
345,F070801030401_614,2370.078133,156598.1305,0,1585.869263,0,131.0039978,11.79890919,38.67973709,0.005086494,960,403,0.002207376,1585.869263,3.935159445,104,070801030401
346,F070801030401_616,2701.37976,293566.8185,0,2972.951172,0,131.0004578,11.79866028,72.51100159,0.009535401,1799,756,0.004140884,2972.951172,3.93247509,104,070801030401
347,F070801030401_637,6671.725354,942892.1745,0,9548.668945,0,142.3334045,12.65267944,232.8943634,0.030626263,6196,2602,0.01425209,9548.668945,3.669742107,104,070801030401
348,F070801030401_639,2530.237583,236176.2088,0,2391.756348,0,151.3985748,13.42140198,58.3355217,0.007671285,1646,691,0.003784855,2391.756348,3.461297274,104,070801030401
349,F070801030403_72,2131.668664,214057.8926,0,2167.76416,0,139.4981232,12.42837811,52.87229919,0.006952856,1382,580,0.003176868,2167.76416,3.737524509,104,070801030403
350,F070801030403_78,1204.192383,73119.29752,0,740.479126,0,151.3997192,13.42150402,18.06046677,0.002375002,510,214,0.001172155,740.479126,3.460182905,104,070801030403
351,F070801030403_100,1566.457798,151007.3587,0,1529.251465,0,159.3330078,14.16387939,37.29881668,0.004904899,1111,467,0.002557927,1529.251465,3.274628401,104,070801030403
352,F070801030403_143,1554.634255,151022.6662,0,1529.406494,0,131.0044098,11.79893875,37.30259705,0.004905397,925,388,0.002125215,1529.406494,3.941769361,104,070801030403
353,F070801030403_147,1529.450781,137825.9339,0,1395.763184,0,142.3343506,12.65275574,34.0430069,0.004476751,906,381,0.002086874,1395.763184,3.663420439,104,070801030403
354,F070801030403_162,2871.208551,299787.7478,0,3035.950439,0,130.9998474,11.79861641,74.0475769,0.009737465,1837,772,0.004228522,3035.950439,3.932578325,104,070801030403
355,F070801030403_164,1077.181623,69544.25632,0,704.2746582,0,158.1946564,14.05311203,17.17743111,0.002258881,508,213,0.001166678,704.2746582,3.306453705,104,070801030403
356,F070801030403_166,3115.493343,427282.6044,0,4327.09082,0,130.9989166,11.79855156,105.5388031,0.01387865,2618,1100,0.006025095,4327.09082,3.93371892,104,070801030403
357,F070801030403_169,2476.962692,326264.8972,0,3304.084717,0,148.0026398,13.12391949,80.58743286,0.010597474,2224,934,0.005115854,3304.084717,3.537564039,104,070801030403
358,F070801030403_174,1964.217706,146633.2671,0,1484.955078,0,130.9996796,11.79860497,36.21841812,0.004762824,899,378,0.002070442,1484.955078,3.928452492,104,070801030403
359,F070801030403_179,1409.665793,81956.91987,0,829.9777222,0,130.999527,11.79859447,20.24335861,0.002662059,502,211,0.001155723,829.9777222,3.933543682,104,070801030403
360,F070801030403_186,1396.015913,82204.71573,0,832.4871826,0,130.9970551,11.79841995,20.30456543,0.002670107,504,212,0.0011612,832.4871826,3.926826239,104,070801030403
361,F070801030403_191,2392.546204,260575.7573,0,2638.850586,0,130.9975891,11.79845715,64.36221313,0.008463812,1597,671,0.003675308,2638.850586,3.93271327,104,070801030403
362,F070801030403_206,2415.837835,306666.6573,0,3105.613281,0,151.4003906,13.4215641,75.74666595,0.0099609,2138,898,0.004918669,3105.613281,3.458366632,104,070801030403
363,F070801030403_219,2002.041251,163136.9778,0,1652.088135,0,130.9999237,11.79862213,40.29483414,0.005298884,1000,420,0.002300491,1652.088135,3.933543205,104,070801030403
364,F070801030403_221,2284.448284,299001.3166,0,3027.986328,0,148.0014191,13.12381458,73.85332489,0.00971192,2038,856,0.00468862,3027.986328,3.537367105,104,070801030403
365,F070801030403_226,2306.667174,299347.5343,0,3031.492432,0,130.9993744,11.79858303,73.93884277,0.009723166,1834,770,0.004217567,3031.492432,3.937003136,104,070801030403
366,F070801030403_233,2240.151555,281539.4733,0,2851.150146,0,130.9979401,11.79848194,69.54025269,0.009144739,1725,724,0.003965608,2851.150146,3.938052654,104,070801030403
367,F070801030403_256,2552.32025,180541.4185,0,1828.342896,0,148.0004425,13.12373066,44.59373093,0.005864201,1231,517,0.002831795,1828.342896,3.536446571,104,070801030403
368,F070801030403_271,3209.48313,470714.7793,0,4766.928711,0,131.0007324,11.79867935,116.2665482,0.015289378,2884,1211,0.006633082,4766.928711,3.93635726,104,070801030403
369,F070801030403_272,1565.934636,153537.5699,0,1554.875,0,131.0017548,11.79875088,37.92377853,0.004987083,941,395,0.002163557,1554.875,3.936392307,104,070801030403
370,F070801030404_7,2318.94032,178448.4319,0,1807.147217,0,130.9971313,11.79842567,44.07676315,0.005796218,1093,459,0.002514108,1807.147217,3.937139988,104,070801030404
371,F070801030404_12,2438.085887,176312.3075,0,1785.514771,0,131.0007324,11.79867935,43.54914093,0.005726835,1080,454,0.002486721,1785.514771,3.93285203,104,070801030404
372,F070801030404_15,3146.632331,403133.0148,0,4082.528076,0,147.9994202,13.12364292,99.57385254,0.013094242,2748,1154,0.006320873,4082.528076,3.53771925,104,070801030404
373,F070801030404_16,4128.066604,562797.4611,0,5699.449707,0,130.9996185,11.79860115,139.0109711,0.018280335,3449,1449,0.007936694,5699.449707,3.933367729,104,070801030404
374,F070801030404_28,2414.673397,208493.2584,0,2111.411133,0,130.9976959,11.79846478,51.49783325,0.00677211,1278,537,0.002941342,2111.411133,3.931864262,104,070801030404
375,F070801030404_34,2875.369628,264494.2204,0,2678.532959,0,130.9999237,11.79862213,65.3300705,0.008591088,1621,681,0.003730082,2678.532959,3.93323493,104,070801030404
376,F070801030404_36,1708.553891,168826.9633,0,1709.710693,0,130.9988708,11.79854774,41.70026016,0.005483701,1035,435,0.002382651,1709.710693,3.930369377,104,070801030404
377,F070801030404_38,3074.508057,508495.4027,0,5149.532715,0,131.0009003,11.7986908,125.5983658,0.016516538,3116,1309,0.007169864,5149.532715,3.933943987,104,070801030404
378,F070801030404_43,2381.943485,318073.1522,0,3221.126709,0,159.3331909,14.16389751,78.56407166,0.010331397,2340,983,0.005384244,3221.126709,3.276832819,104,070801030404
379,F070801030404_74,2258.216606,177308.2721,0,1795.60083,0,159.331604,14.16374207,43.79514313,0.005759185,1304,548,0.003001593,1795.60083,3.276643753,104,070801030404
380,F070801030404_89,1389.704241,103658.0398,0,1049.744995,0,130.9934998,11.79816914,25.60353661,0.003366937,635,267,0.001462455,1049.744995,3.931629181,104,070801030404
381,F070801030404_91,1500.101325,107060.6578,0,1084.203247,0,139.5027313,12.42873669,26.44398308,0.003477458,691,290,0.001588434,1084.203247,3.738631964,104,070801030404
382,F070801030404_93,1853.078777,189222.59,0,1916.257202,0,130.998642,11.79853153,46.73797989,0.006146176,1160,487,0.002667474,1916.257202,3.934819698,104,070801030404
383,F070801030404_135,1201.518778,79068.21635,0,800.7238159,0,131.0029602,11.79883671,19.52985001,0.00256823,485,204,0.001117381,800.7238159,3.925116777,104,070801030404
384,F070801030404_138,1175.115255,86025.6344,0,871.1815796,0,130.9944458,11.79823589,21.24833107,0.002794215,527,221,0.001210496,871.1815796,3.941998005,104,070801030404
385,F070801030404_139,2773.728166,419521.1156,0,4248.490234,0,130.9981079,11.79849434,103.6217117,0.013626547,2571,1080,0.005915548,4248.490234,3.933787346,104,070801030404
386,F070801030404_155,2252.984638,246406.8056,0,2495.361816,0,156.5015259,13.89104366,60.86248016,0.008003588,1778,747,0.004091587,2495.361816,3.340511084,104,070801030404
387,F070801030404_163,2412.712427,318356.8915,0,3224.000244,0,131.0003662,11.7986536,78.63415527,0.010340612,1951,819,0.004485957,3224.000244,3.936508179,104,070801030404
388,F070801030404_175,1564.901277,125688.5147,0,1272.847534,0,134.2519379,12.03230858,31.04506302,0.004082513,785,330,0.001807529,1272.847534,3.857113838,104,070801030404
389,F070801030404_184,2500.70355,231818.8883,0,2347.629883,0,151.4006805,13.42158985,57.2592659,0.007529755,1616,679,0.003719127,2347.629883,3.457481384,104,070801030404
390,F070801030404_190,4363.178689,840397.1704,0,8510.702148,0,130.9992523,11.79857445,207.5780945,0.027297104,5150,2163,0.011847529,8510.702148,3.934674978,104,070801030404
391,F070801030404_198,2470.28974,334200.1573,0,3384.445068,0,131.0001831,11.79864025,82.54743958,0.01085522,2048,860,0.004710529,3384.445068,3.935401201,104,070801030404
392,F070801030404_200,2877.302693,346935.116,0,3513.411865,0,131.000824,11.79868603,85.69297028,0.011268867,2126,893,0.004891282,3513.411865,3.934391737,104,070801030404
393,F070801030404_216,2090.090773,184256.66,0,1865.967163,0,130.9972076,11.79843044,45.5113945,0.005984876,1129,474,0.002596268,1865.967163,3.936639547,104,070801030404
394,F070801030405_43,2938.403092,295796.1921,0,2995.528076,0,139.498291,12.4283905,73.06166077,0.009607814,1909,802,0.004392842,2995.528076,3.735072374,104,070801030405
395,F070801030405_44,2305.721171,291610.1314,0,2953.135742,0,147.9998322,13.12367821,72.02770233,0.009471846,1988,835,0.004573595,2953.135742,3.53668952,104,070801030405
396,F070801030405_55,1490.578131,87659.92611,0,887.7320557,0,147.9984894,13.12356377,21.65200233,0.002847299,597,251,0.001374817,887.7320557,3.536781073,104,070801030405
397,F070801030405_121,1386.614541,114228.6163,0,1156.793213,0,139.495636,12.42818451,28.214468,0.003710282,737,310,0.001697981,1156.793213,3.731590986,105,070801030405
398,F070801030405_132,2356.312985,293988.6602,0,2977.223145,0,131.001709,11.79874802,72.61519623,0.009549103,1802,757,0.004146361,2977.223145,3.932923555,104,070801030405
399,F070801030405_137,2692.796946,188663.4037,0,1910.594238,0,131.0029907,11.79883862,46.59986115,0.006128013,1156,486,0.002661997,1910.594238,3.931263924,104,070801030405
400,F070801030405_138,2304.96059,285552.847,0,2891.793701,0,130.9998322,11.79861546,70.53155518,0.009275098,1750,735,0.004025859,2891.793701,3.934413195,104,070801030405
401,F070801030405_142,3864.999183,609010.5073,0,6167.449219,0,139.5000153,12.42852497,150.4255981,0.01978139,3931,1651,0.009043121,6167.449219,3.735584021,104,070801030405
402,F070801030405_147,1353.783726,112382.0737,0,1138.093262,0,130.9973297,11.79843903,27.75837135,0.003650304,689,289,0.001582957,1138.093262,3.938039064,104,070801030405
403,F070801030405_151,2351.514612,311719.6515,0,3156.784912,0,159.3328705,14.16386604,76.99475098,0.010125026,2293,963,0.005274697,3156.784912,3.278073549,104,070801030405
404,F070801030405_164,2156.089922,241798.7301,0,2448.695801,0,131.0012054,11.79871273,59.72428513,0.007853911,1482,622,0.003406918,2448.695801,3.936810017,104,070801030405
405,F070801030405_171,2918.704535,331817.7011,0,3360.317871,0,153.6684875,13.62688065,81.95896912,0.010777835,2348,986,0.005400677,3360.317871,3.408030272,104,070801030405
406,F070801030405_176,2683.644789,243482.7018,0,2465.749268,0,139.500351,12.42855167,60.14022827,0.00790861,1572,660,0.003615057,2465.749268,3.735983849,104,070801030405
407,F070801030405_177,1951.867786,192680.9257,0,1951.279785,0,131.0016327,11.79874229,47.59218979,0.006258507,1181,496,0.00271677,1951.279785,3.934031725,104,070801030405
408,F070801030405_180,5223.185543,504183.1038,0,5105.862305,0,131.001297,11.79871941,124.533226,0.016376469,3090,1298,0.007109613,5105.862305,3.933638096,104,070801030405
409,F070801030405_190,1276.867951,95934.83839,0,971.5321045,0,131.0007629,11.79868126,23.69590569,0.003116078,588,247,0.001352908,971.5321045,3.93332839,104,070801030405
410,F070801030405_205,2241.248771,121890.9055,0,1234.38916,0,130.9972839,11.79843616,30.10705376,0.003959162,747,314,0.001719891,1234.38916,3.931175709,105,070801030405
411,F070801030405_214,3788.224534,456024.2382,0,4618.157227,0,158.2003937,14.05366611,112.6379852,0.014812212,3329,1398,0.007657349,4618.157227,3.303402901,105,070801030405
412,F070801030405_261,2981.66721,577754.3104,0,5850.917969,0,131.0001526,11.79863834,142.7053223,0.018766152,3540,1487,0.008144834,5850.917969,3.934712887,104,070801030405
413,F070801030405_296,3181.177096,395506.199,0,4005.29126,0,148.0007172,13.1237545,97.69003296,0.012846515,2696,1132,0.006200371,4005.29126,3.538243055,104,070801030405
414,F070801030405_304,2905.973026,166381.7066,0,1684.94751,0,131.0001373,11.79863739,41.09628296,0.005404277,1020,428,0.00234431,1684.94751,3.936793327,104,070801030405
415,F070801030405_308,1616.993568,162971.3615,0,1650.411011,0,131.0024414,11.79879951,40.25392532,0.005293504,999,420,0.002300491,1650.411011,3.929549932,104,070801030405
416,F070801030405_317,3977.475179,476397.6432,0,4824.479004,0,131.0012207,11.79871368,117.6702194,0.015473965,2919,1226,0.006715243,4824.479004,3.935137749,104,070801030405
417,F070801030405_337,4349.534089,352045.2092,0,3565.161865,0,148.0004578,13.12373257,86.95516968,0.011434849,2400,1008,0.005521178,3565.161865,3.536866903,105,070801030405
418,F070801030405_341,2765.91961,365074.4666,0,3697.109131,0,158.2003326,14.05366039,90.17339325,0.011858055,2665,1119,0.006129165,3697.109131,3.303940296,104,070801030405
419,F070801030405_356,3609.8761,224506.3683,0,2273.575928,0,130.9994659,11.79858971,55.45307159,0.007292235,1376,578,0.003165914,2273.575928,3.933522463,104,070801030405
420,F070801030405_360,1516.826214,145361.4604,0,1472.075562,0,131.0010223,11.79869938,35.90428162,0.004721514,891,374,0.002048532,1472.075562,3.936030865,104,070801030405
421,F070801030405_387,2149.681426,289213.5175,0,2928.865234,0,130.9985504,11.79852581,71.43573761,0.009394,1772,744,0.004075156,2928.865234,3.936646938,104,070801030405
422,F070801030405_391,3582.07454,600289.7567,0,6079.134277,0,139.5007172,12.42857933,148.2715759,0.01949813,3875,1628,0.008917142,6079.134277,3.734112024,104,070801030405
423,F070801030405_400,4371.469358,352306.2276,0,3567.805176,0,130.9999695,11.79862499,87.01963806,0.011443327,2159,907,0.004967965,3567.805176,3.933633089,105,070801030405
424,F070801030405_407,2676.294886,407474.8478,0,4126.497559,0,156.5004425,13.89094067,100.646286,0.01323527,2940,1235,0.006764539,4126.497559,3.341293573,104,070801030405
425,F070801030405_429,2125.159788,214240.5688,0,2169.614258,0,151.3984375,13.42138958,52.91741943,0.00695879,1493,627,0.003434304,2169.614258,3.460309744,104,070801030405
426,F070801030405_483,2423.185125,286265.9927,0,2899.015625,0,131.0013885,11.79872513,70.70770264,0.009298262,1754,737,0.004036814,2899.015625,3.933535337,105,070801030405
427,F070801030405_503,1970.944731,113940.4105,0,1153.874512,0,130.9958344,11.79833412,28.14328194,0.003700921,698,293,0.001604866,1153.874512,3.938138247,104,070801030405
428,F070801030405_506,1282.731399,70636.8134,0,715.3389893,0,130.9936829,11.79818249,17.44729233,0.002294368,433,182,0.000996879,715.3389893,3.930433989,105,070801030405
429,F070801030405_630,1834.638699,61200.83237,0,619.7808228,0,131.0009308,11.79869366,15.11660576,0.001987876,375,158,0.000865423,619.7808228,3.92266345,104,070801030405
430,F070801030405_633,2566.452415,108229.9135,0,1096.044312,0,153.664505,13.62651539,26.73278809,0.003515437,766,322,0.00176371,1096.044312,3.403864384,104,070801030405
431,F070801030405_635,1248.489898,83885.90708,0,849.5125732,0,131.0014343,11.79872894,20.71981812,0.002724714,514,216,0.00118311,849.5125732,3.932928562,104,070801030405
432,F070801030405_651,2069.557001,157523.0521,0,1595.235962,0,148.0027466,13.12392902,38.9081955,0.005116537,1074,451,0.002470289,1595.235962,3.53710866,104,070801030405
433,F070801030405_656,3045.079775,64256.04828,0,650.7210083,0,131.0043945,11.7989378,15.87124348,0.002087113,394,165,0.000903764,650.7210083,3.943763733,104,070801030405
434,F070801030405_663,2468.727662,293654.4514,0,2973.838623,0,131.0019226,11.79876328,72.53264618,0.009538247,1799,756,0.004140884,2973.838623,3.933649063,104,070801030405
435,F070801030405_689,1540.392997,154937.47,0,1569.051758,0,130.9966736,11.79839325,38.26955414,0.005032554,949,399,0.002185466,1569.051758,3.932460546,104,070801030405
436,F070801030406_24,2352.624941,310901.8042,0,3148.502686,0,131.0007782,11.79868221,76.7927475,0.010098462,1905,800,0.004381888,3148.502686,3.935628414,108c,070801030406
437,F070801030406_63,3408.756573,456553.9308,0,4623.521484,0,151.3996277,13.42149639,112.7688217,0.014829418,3182,1336,0.007317753,4623.521484,3.460719585,104,070801030406
438,F070801030406_68,4716.242162,687368.5437,0,6960.981445,0,153.6668091,13.6267271,169.7800293,0.022326551,4865,2043,0.011190246,6960.981445,3.407235146,104,070801030406
439,F070801030406_127,3535.389223,468677.9633,0,4746.301758,0,158.2000732,14.0536356,115.7634583,0.015223221,3421,1437,0.007870966,4746.301758,3.302923918,108c,070801030406
440,F070801030406_145,2289.651905,194810.1272,0,1972.842163,0,158.2019501,14.0538168,48.11810303,0.006327666,1422,597,0.003269984,1972.842163,3.304593325,104,070801030406
441,F070801030406_218,1963.87901,136314.285,0,1380.454712,0,151.4019775,13.4217062,33.66962814,0.004427651,950,399,0.002185466,1380.454712,3.459786177,108c,070801030406
442,F070801030406_225,1394.882046,122252.5808,0,1238.05188,0,130.9949799,11.79827404,30.19638824,0.00397091,749,315,0.001725368,1238.05188,3.930323362,108c,070801030406
443,F070801030406_336,4577.405312,874929.3258,0,8860.40918,0,143.5002594,12.74715519,216.1075439,0.02841875,5792,2433,0.013326416,8860.40918,3.641762972,108c,070801030406
444,F070801030406_351,2408.537688,298100.1646,0,3018.860352,0,131.0001984,11.7986412,73.6307373,0.009682649,1827,767,0.004201135,3018.860352,3.935932636,108c,070801030406
445,F070801030406_356,2503.267678,330005.8249,0,3341.968994,0,148.0009155,13.12377167,81.51143646,0.010718984,2249,945,0.005176105,3341.968994,3.536475182,108c,070801030406
446,F070801030406_394,3425.263158,272600.3606,0,2760.623779,0,159.3338928,14.16396618,67.33229065,0.008854385,2005,842,0.004611937,2760.623779,3.278650522,108c,070801030406
447,F070801030406_419,5686.128082,1241446.959,0,12572.13379,0,131.0003967,11.79865551,306.6373901,0.040323678,7607,3195,0.017500164,12572.13379,3.9349401,104,070801030406
448,F070801030406_448,1695.640024,149993.161,0,1518.980713,0,131.0020142,11.79876995,37.04830933,0.004871957,919,386,0.002114261,1518.980713,3.935183287,108c,070801030406
449,F070801030406_466,2595.329625,184494.2414,0,1868.373169,0,131.0035858,11.79888058,45.57007599,0.005992593,1131,475,0.002601746,1868.373169,3.933417082,108c,070801030406
450,F070801030406_472,2410.002673,124833.3459,0,1264.187256,0,130.9999695,11.79862499,30.8338356,0.004054736,765,321,0.001758232,1264.187256,3.93827796,108c,070801030406
451,F070801030406_480,1349.893268,118327.6021,0,1198.303589,0,158.2022705,14.05384827,29.22691727,0.003843422,864,363,0.001988281,1198.303589,3.301111698,108c,070801030406
452,F070801030406_522,3488.866456,256141.2722,0,2593.942627,0,131.0009613,11.79869556,63.26689529,0.008319775,1570,659,0.00360958,2593.942627,3.936180115,108c,070801030406
453,F070801030406_565,4048.319434,483650.7388,0,4897.931152,0,147.999115,13.12361717,119.461731,0.015709553,3297,1385,0.007586143,4897.931152,3.536412477,104,070801030406
454,F070801030406_576,1930.369481,208951.0303,0,2116.047119,0,131.0007324,11.79867935,51.61090469,0.006786979,1280,538,0.002946819,2116.047119,3.93317318,108c,070801030406
455,F070801030406_602,6460.570049,1168420.924,0,11832.59863,0,158.1998901,14.05361748,288.5999756,0.037951708,8528,3582,0.019619903,11832.59863,3.303349733,108c,070801030406
456,F070801030406_690,3046.163465,307045.367,0,3109.448486,0,131.0001831,11.79864025,75.84020233,0.0099732,1882,790,0.004327114,3109.448486,3.936010838,108c,070801030406
457,F070801030406_693,2348.273998,176966.4204,0,1792.138916,0,130.9976807,11.79846382,43.7107048,0.005748081,1084,455,0.002492198,1792.138916,3.938766956,108c,070801030406
458,F070801030406_697,3702.201075,614244.09,0,6220.449707,0,131.0010071,11.79869843,151.7182922,0.019951383,3764,1581,0.008659706,6220.449707,3.934503317,108c,070801030406
459,F070801030406_737,1265.912688,86585.73502,0,876.8537598,0,130.994278,11.79822445,21.38667679,0.002812408,531,223,0.001221451,876.8537598,3.932079554,108c,070801030406
460,F070801030406_775,1274.770611,64333.68783,0,651.5072632,0,148.000351,13.12372303,15.89042091,0.002089635,438,184,0.001007834,651.5072632,3.540800333,108c,070801030406
461,F070801030406_824,1378.164287,101937.9613,0,1032.325684,0,148.0010071,13.1237793,25.17867661,0.003311067,695,292,0.001599389,1032.325684,3.535362005,108c,070801030406
462,F070801030406_837,2590.622933,263781.1644,0,2671.311768,0,147.9990845,13.12361431,65.15394592,0.008567927,1798,755,0.004135407,2671.311768,3.538161278,108c,070801030406
463,F070801030406_846,1894.123129,101969.9086,0,1032.649292,0,131.0058746,11.79904175,25.18656731,0.003312104,625,262,0.001435068,1032.649292,3.941409588,108c,070801030406
464,F070801030406_855,1112.849687,68165.70391,0,690.3140869,0,132.7479858,11.92313957,16.83692932,0.002214103,422,177,0.000969493,690.3140869,3.900079489,108c,070801030406
465,F070801030407_14,1615.177442,120728.3235,0,1222.615723,0,151.3976288,13.42131805,29.8198967,0.0039214,842,354,0.001938985,1222.615723,3.453716755,108c,070801030407
466,F070801030407_19,2395.124595,185200.6301,0,1875.526733,0,131.000412,11.79865646,45.74455643,0.006015538,1135,477,0.0026127,1875.526733,3.931921959,108c,070801030407
467,F070801030407_146,1666.697963,123377.2676,0,1249.441528,0,139.5008392,12.42858887,30.47418594,0.004007441,796,334,0.001829438,1249.441528,3.740842819,108c,070801030407
468,F070801030407_157,1564.607635,113200.4301,0,1146.380737,0,130.9983215,11.7985096,27.96050644,0.003676885,694,291,0.001593912,1146.380737,3.939452648,108c,070801030407
469,F070801030407_166,1591.184065,158225.5427,0,1602.350098,0,142.3299408,12.65240097,39.08171082,0.005139355,1040,437,0.002393606,1602.350098,3.666705132,108c,070801030407
470,F070801030407_172,4244.310008,444404.361,0,4500.48291,0,130.9999695,11.79862499,109.7678757,0.014434785,2723,1144,0.006266099,4500.48291,3.933988571,108c,070801030407
471,F070801030407_179,2377.622517,312418.1886,0,3163.858887,0,130.9984894,11.79852104,77.16728973,0.010147716,1914,804,0.004403797,3163.858887,3.935147762,108c,070801030407
472,F070801030407_232,2087.410145,176324.3842,0,1785.637085,0,130.9971161,11.79842377,43.55212402,0.005727227,1080,454,0.002486721,1785.637085,3.933121443,108c,070801030407
473,F070801030407_286,2336.052119,137342.4446,0,1390.866943,0,131.0024567,11.79880047,33.92358398,0.004461047,842,354,0.001938985,1390.866943,3.929002762,108c,070801030407
474,F070801030407_307,2532.317148,140953.0913,0,1427.432007,0,130.9956665,11.79832172,34.81541443,0.004578325,864,363,0.001988281,1427.432007,3.932319641,108c,070801030407
475,F070801030407_321,1567.848715,120989.7235,0,1225.262939,0,130.9964294,11.79837608,29.88446236,0.003929891,741,311,0.001703459,1225.262939,3.939752102,108c,070801030407
476,F070801030407_332,2981.853094,395109.7297,0,4001.276123,0,142.3345032,12.65276814,97.59210205,0.012833636,2596,1090,0.005970322,4001.276123,3.670895576,108c,070801030407
477,F070801030407_354,1358.723766,126113.9289,0,1277.155762,0,148.0017548,13.12384415,31.15014076,0.004096331,860,361,0.001977327,1277.155762,3.537827492,108c,070801030407
478,F070801030407_355,1660.578079,147508.1136,0,1493.814697,0,148.0021057,13.12387371,36.43450546,0.00479124,1005,422,0.002311446,1493.814697,3.539845228,108c,070801030407
479,F070801030407_374,1719.214468,109550.5585,0,1109.418457,0,139.4964905,12.42825127,27.05898857,0.003558333,707,297,0.001626776,1109.418457,3.735415697,108c,070801030407
480,F070801030407_421,1302.787987,100962.6485,0,1022.44873,0,131.0014343,11.79872894,24.93777466,0.003279387,619,260,0.001424114,1022.44873,3.932495117,108c,070801030407
