OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,FBndID,MLRA,HUC12
6714,522.7077821,3662.81752,56_7_1,1.863666296,0.904715955,271.4147949,503.0220642,77,227.1017761,100,1514.011841,6.299191952,73.42845154,0.886621654,0.253320456,66.66946435,0.007539594,147.9990616,13.1236124,1651,825,0.004518822,22.38544178,44771,20.14689779,7.68998E-05,498.516571,730.1238403,0.328987628,0.604262531,13.47179127,24.74408531,F070801030405_242,104,070801030405
6725,521.159087,3662.289318,133_1_1,1.845950246,0.904585481,271.3756409,502.9495239,86,253.6095886,100,1690.730591,6.239311695,72.73043823,0.886493742,0.253283948,41.03435406,0.004640541,124.2502327,11.5554862,578,289,0.001582957,0.560648561,1121,0.504583716,1.92597E-06,524.9852295,756.559082,0.939016044,1.816557884,537.8208618,1040.432373,F070802060302_270,108,070802060302
6727,520.6310628,3662.150003,425_1_2,1.844767213,0.904551029,271.3652954,502.9303589,78,230.0091705,100,1533.394531,6.235313416,72.68383026,0.886460006,0.253274292,114.8349224,0.012986586,134.6106033,12.08009386,2871,1434,0.007854534,173.1082064,346215,155.7973828,0.000594672,501.3744507,732.9395142,0.189236611,0.349633515,1.741783381,3.218118668,F070801030302_75,108,070801030302
6731,519.8963189,3661.594657,448_6_1,1.826448441,0.904413879,271.3241577,502.854126,78,229.9743652,100,1533.162476,6.173395634,71.96206665,0.886325598,0.253235877,45.91100192,0.005192037,142.8981819,12.76794338,1347,673,0.003686263,32.68670341,65374,29.4180325,0.000112287,501.2985229,732.8284912,0.403156251,0.744871497,9.22305584,17.04051781,F070801030303_121,108,070801030303
6732,523.0575352,3661.533639,59_3_1,1.88599062,0.904398799,271.3196411,502.8457336,78,229.9704132,100,1533.136108,6.374648094,74.30802917,0.886310816,0.253231674,183.0028453,0.020695639,138.6501846,12.39495214,4542,2272,0.012444561,63.83569932,127671,57.4521296,0.000219292,501.2900391,732.8161621,0.119418859,0.220638216,4.72253418,8.725351334,F070801030202_405,104,070801030202
6733,520.1838607,3661.503517,493_17_2,1.991125107,0.904391348,271.3174133,502.8415833,86,253.5551605,100,1690.367676,6.73000288,78.45033264,0.886303544,0.253229588,33.7572422,0.003817578,131.0000305,11.79862976,837,418,0.002289536,22.01489019,44030,19.8134017,7.56269E-05,524.8725586,756.3967285,0.649084747,1.255676031,13.69363117,26.4907856,F070802060501_322,108,070802060501
6738,520.5303626,3661.205309,435_1_1,1.846046925,0.904317737,271.2953186,502.8006592,78,229.9499969,100,1533,6.239638805,72.7342453,0.886231363,0.253208965,157.3147559,0.017790595,144.1760597,10.51096275,3996,1998,0.010943764,40.53371661,81068,36.48034514,0.000139244,501.2453003,732.7506714,0.135783449,0.250873536,7.436753273,13.74014664,F070801030303_575,108,070801030303
6749,523.3564565,3660.951763,109_2_2,1.917803764,0.904255092,271.2765198,502.7658386,80,235.8295898,100,1572.197266,6.482176781,75.56147003,0.88616997,0.253191411,53.83587202,0.006088254,131.0006866,8.249117335,1174,587,0.00321521,186.7133519,373426,168.0420152,0.000641409,507.1061096,738.595459,0.46214059,0.863894582,1.614337444,3.017734051,F070801030406_345,108,070801030406
6764,518,3660,29_1_2,1.851719379,0.904020011,271.2059937,502.6351318,78,229.8742065,100,1532.494751,6.258811474,72.95774078,0.885939598,0.253125608,57.81551487,0.006538308,145.166748,8.975461761,1531,765,0.00419018,14.49805961,28996,13.04825365,4.98046E-05,501.0802002,732.5093384,0.354517639,0.655006826,20.78484917,38.40208817,F070801030402_303,104,070801030402
6767,523.4246242,3659.714377,537_26_2,1.873649478,0.90394944,271.184845,502.5958862,83,244.5905457,100,1630.603638,6.332935333,73.8217926,0.885870457,0.253105849,22.73190424,0.002570732,131.0060616,11.7990551,564,282,0.001544615,31.37601882,62751,28.23841715,0.000107785,515.7753906,747.1864014,0.961648405,1.828990698,9.603401184,18.26502419,F070801010302_42,108,070801010302
6781,520.2518531,3659.058498,194_8_2,1.830870152,0.903787434,271.1362305,502.5057983,70,206.2442932,100,1374.961914,6.188341141,72.13628387,0.88571167,0.25306049,199.9999996,0.022617833,140.0276601,11.1464089,4413,2208,0.01209401,473.3350377,946668,426.0015234,0.00162603,477.3805237,708.7501221,0.122797206,0.216204941,0.636467755,1.120607495,F070801030408_219,108,070801030408
6786,522.2185057,3658.87607,194_9_2,1.90983665,0.903742373,271.1227112,502.4807739,78,229.8036041,100,1532.024048,6.455247879,75.24756622,0.885667503,0.253047854,61.25896335,0.006927725,144.5994415,12.926085,1420,710,0.003888925,136.2904091,272581,122.6613712,0.000468193,500.9263306,732.2843628,0.381862968,0.705530047,2.210335016,4.083815098,F070801030408_139,108,070801030408
6791,519.2270524,3658.503685,494_1_2,1.881737113,0.903650403,271.0951233,502.4296265,78,229.7802277,100,1531.868164,6.360271454,74.14044189,0.885577381,0.253022105,23.1383868,0.002616701,130.9958878,11.79833746,574,287,0.001572002,17.38789552,34776,15.64910554,5.9732E-05,500.8753662,732.2098389,0.944582283,1.74521029,17.32336235,32.0066452,F070802060501_478,108,070802060501
6794,518.6571741,3658.195185,797_123_1,1.854678392,0.903574228,271.0722656,502.3872681,14,41.17427826,100,274.4951782,6.268813133,73.07432556,0.885502756,0.253000796,38.77703866,0.004385263,131.0011749,11.79871082,951,476,0.002607223,11.89217186,23784,10.70295429,4.08527E-05,312.2465515,543.5615234,0.569479525,0.65598017,25.32686424,29.17386627,F070802060803_121,108,070802060803
6798,520.6617791,3657.939924,137_8_1,1.896478415,0.903511167,271.0533447,502.3522034,78,229.744812,100,1531.63208,6.410097122,74.72125244,0.885440946,0.252983123,59.23257469,0.006698562,130.9988136,11.79854417,1463,731,0.00400395,50.09505737,100191,45.08555222,0.00017209,500.7981567,732.0970459,0.370798022,0.68508637,6.011978149,11.10772991,F070802060602_66,108,070802060602
6818,519.1681357,3656.136893,44_9_1,1.895635366,0.903065801,270.9197388,502.1045837,68,200.1916199,100,1334.61084,6.407247543,74.68803406,0.885004461,0.25285843,27.68919432,0.003131348,131.0001678,6.474319637,664,332,0.001818483,9.575913429,19152,8.618322372,3.28958E-05,471.1113586,702.2962036,0.81602329,1.419010162,31.43532181,54.66392899,F070801030401_468,104,070801030401
6830,520.3421732,3655.335253,107_8_1,1.883745551,0.902867794,270.8603516,501.9945068,54,158.9408417,100,1059.605591,6.367060184,74.21957397,0.884810448,0.252802968,38.02663793,0.004300401,133.8341675,12.01220202,932,467,0.002557927,11.78015181,23559,10.60213642,4.04679E-05,429.8012085,660.9353638,0.580000758,0.920345187,25.54771423,40.53911209,F070801030404_103,104,070801030404
6842,521.3701714,3654.601299,528_1_2,1.876545668,0.902686536,270.8059692,501.8937073,75,220.7067566,100,1471.378418,6.342724323,73.93589783,0.884632826,0.252752244,21.2415066,0.002402184,130.9993668,11.79858303,527,263,0.001440546,26.22164748,52443,23.59948331,9.00782E-05,491.5127258,722.6004639,1.02968049,1.868869662,11.47508049,20.82726669,F070802060502_104,108,070802060502
6873,520.8864642,3653.411661,183_5_1,1.837921977,0.902392685,270.717804,501.7303467,65,191.2170105,100,1274.780029,6.212176323,72.41412354,0.884344816,0.25266996,20.24757767,0.002289782,131.000145,11.79863787,502,251,0.001374817,6.924777269,13849,6.232299566,2.37884E-05,461.9348145,692.9473877,1.078557014,1.840377688,43.43786621,74.11948395,F070801030603_800,108,070801030603
6908,518.5222021,3651.334791,447_2_1,1.825734377,0.901879668,270.5639038,501.4450989,86,252.8509827,100,1685.673218,6.170982361,71.93393707,0.883842051,0.252526313,92.56732348,0.010468361,139.2184906,10.83119316,2351,1174,0.00643042,188.408013,376817,169.5672104,0.000647231,523.414917,754.2960815,0.230463296,0.445838928,1.595614552,3.086769581,F070802060603_426,108,070802060603
6919,524.8444284,3650.916226,499_12_1,1.90168488,0.901776314,270.5328979,501.3876343,78,229.3036804,100,1528.691162,6.427694798,74.92638397,0.883740783,0.252497375,43.47720519,0.004916801,130.9994736,11.79859042,1077,538,0.002946819,24.4677391,48935,22.02096577,8.40531E-05,499.8365784,730.6912842,0.502849281,0.929064274,12.28524208,22.69821358,F070802060704_476,108,070802060704
6934,518.9962228,3650.155825,593_1_1,1.843367577,0.9015885,270.4765625,501.2832031,70,205.7423096,100,1371.615356,6.230582237,72.628685,0.883556724,0.252444774,33.74365616,0.003816042,130.9999695,11.79862499,837,418,0.002289536,8.678699493,17357,7.810829639,2.98136E-05,476.2188721,707.0255127,0.64707309,1.139279604,34.62840271,60.96905136,F070802060802_57,108,070802060802
6943,519.9963566,3649.431238,507_15_2,1.882466316,0.901409507,270.4228516,501.1836853,84,246.8412628,100,1645.608398,6.362736225,74.16917419,0.883381307,0.252394676,25.97732051,0.002937754,139.4991913,12.49599616,749,374,0.002048532,9.025628008,18051,8.123065285,3.10054E-05,517.2640991,748.0249634,0.72305578,1.383059144,33.29074097,63.67843628,F070802060501_8,108,070802060501
6952,518.7072911,3648.616812,592_40_1,1.818653107,0.901208341,270.3624878,501.0718384,70,205.6555328,100,1371.036865,6.14704752,71.65493011,0.883184195,0.25233835,94.31409975,0.010665903,131.0002403,11.79864454,2275,1137,0.006227758,41.38054995,82761,37.24249491,0.000142153,476.0180054,706.727356,0.237785831,0.418661386,7.259516239,12.78158188,F070802060704_238,108,070802060704
6955,519.7376261,3648.496855,481_41_1,1.841410398,0.901178718,270.3536072,501.0553589,92,283.992157,100,1893.281006,6.223967075,72.55156708,0.883155167,0.252330035,57.03586795,0.006450139,133.1256866,9.794918895,1294,646,0.003538374,98.5215984,197043,88.66943942,0.000338447,554.3457642,785.0474854,0.41850403,0.858120382,3.049005508,6.251824379,F070802060603_311,108,070802060603
6978,515.5684374,3646.537876,845_76_1,1.975414157,0.900694847,270.2084656,500.7863464,92,270.1364136,100,1800.909424,6.67689991,77.83131409,0.882680953,0.252194554,20.29104117,0.002294697,130.9996338,6.47430104,497,248,0.001358385,26.65843391,53317,23.99258995,9.15787E-05,540.3448486,770.9227295,1.089550257,2.178809881,11.26216316,22.52132225,F070802060302_364,108,070802060302
6993,519.8530309,3645.636501,194_5_1,1.851684332,0.900472224,270.1416626,500.6625671,78,228.9719849,100,1526.479858,6.258693218,72.95635986,0.8824628,0.252132237,61.93426286,0.007004094,147.1496086,13.09933805,1817,909,0.00497892,58.14478721,116289,52.3303103,0.000199743,499.1136475,729.6345215,0.29718554,0.549079895,5.162240982,9.537754059,F070801030408_139,108,070801030408
6999,518.5425692,3645.173634,135_12_2,1.840699196,0.900357902,270.1073608,500.598999,78,228.9425964,100,1526.283936,6.221563339,72.52355194,0.882350743,0.252100199,46.92950318,0.005307218,140.0668823,12.53671017,1189,596,0.003264506,19.56341776,39126,17.60707617,6.72055E-05,499.0499573,729.541626,0.453200281,0.837332129,15.34084129,28.34371567,F070801030603_528,104,070801030603
7001,520.3921695,3645.114721,137_30_2,1.79701364,0.900343359,270.1029968,500.5909119,79,231.8744354,100,1545.82959,6.073905945,70.80233765,0.882336497,0.252096146,200.0000032,0.022617834,131.9447734,11.86863973,4841,2419,0.013249733,241.6304974,483262,217.4674485,0.000830064,501.977417,732.465332,0.111658946,0.207514435,1.242038727,2.308287621,F070802060602_267,108,070802060602
7031,519.4057377,3643.524996,165_8_2,1.820090652,0.899950683,269.985199,500.3725891,78,228.8394623,100,1525.596436,6.15190649,71.71157074,0.88195169,0.251986206,56.86594582,0.006430922,130.9981461,11.79849672,1410,705,0.003861538,30.22508866,60450,27.2025792,0.000103831,498.824646,729.2120361,0.382957727,0.707552671,9.924984932,18.33740234,F070802060407_23,108,070802060406
7036,520.6689216,3643.299428,48_8_2,1.821722507,0.899894953,269.9684753,500.3415833,78,228.8252869,100,1525.501953,6.157422066,71.77586365,0.881897032,0.251970589,72.20869573,0.008166021,138.3802582,12.39371166,1729,866,0.004743393,78.12634959,156253,70.31371597,0.000268384,498.7937622,729.1668701,0.311741889,0.575974345,3.839485168,7.09383297,F070801030601_36,104,070801030601
7037,517.1696124,3643.220842,60_17_1,1.814393163,0.899875522,269.9626465,500.33078,76,222.9531555,100,1486.35437,6.132648945,71.48709106,0.881878018,0.251965135,200.0000066,0.022617834,130.998645,10.02377675,4559,2279,0.012482902,146.5827919,293167,131.9245144,0.00050355,492.915802,723.2839355,0.118456624,0.216286004,2.046341896,3.736347198,F070801030202_367,104,070801030202
7072,519.106638,3640.950185,425_46_1,1.842769742,0.899314702,269.7944031,500.0189819,78,228.6777496,100,1524.518311,6.228561878,72.60512543,0.881328404,0.251808107,34.52862449,0.003904813,133.8319092,12.00849406,857,429,0.002349787,61.36444068,122729,55.22799509,0.000210803,498.472168,728.6967163,0.628891408,1.16193974,4.885102272,9.025715828,F070801030302_12,108,070801030302
7082,521.1100521,3640.455631,461_3_2,1.871317506,0.899192512,269.7577515,499.9510498,86,252.0974884,100,1680.649902,6.325053215,73.7299118,0.881208658,0.251773894,54.54992537,0.006169006,131.0000153,8.249085863,1353,677,0.003708172,52.77945248,105559,47.50150878,0.000181311,521.8552246,752.0485229,0.398460478,0.770834923,5.678930283,10.98607635,F070801030303_238,108,070801030303
7083,518.78047,3640.438826,474_28_1,1.835600734,0.899188399,269.7565308,499.948761,85,249.1646271,100,1661.097534,6.204330444,72.32266998,0.881204605,0.251772761,199.9999998,0.022617833,134.8534692,11.67546321,4873,2433,0.013326416,62.54270428,125083,56.28843445,0.000214851,518.9211426,749.1134033,0.110874034,0.213284478,4.792397022,9.21896553,F070801030301_514,108,070801030301
7104,517.8303935,3639.221808,406_5_1,1.750272632,0.898887813,269.6663513,499.7816162,78,228.5691986,100,1523.794678,5.915921688,68.96073914,0.880910039,0.2516886,22.64718273,0.002561151,139.5018539,12.46130466,624,312,0.001708936,9.711137339,19423,8.740023226,3.33603E-05,498.2355347,728.3508301,0.864315212,1.596908808,30.85419083,57.0062027,F070801030603_116,108,070801030603
7132,520.0367144,3637.792505,461_3_1,1.871317506,0.898534775,269.5604248,499.5853271,83,243.1250916,100,1620.833984,6.325053215,73.7299118,0.880564094,0.251589745,35.50888011,0.00401567,131.0002645,9.136484712,837,418,0.002289536,31.55863929,63117,28.40277484,0.000108412,512.6855469,742.7104492,0.644881427,1.226520419,9.490636826,18.05054474,F070801030303_238,108,070801030303
7141,470.6550591,3636.695831,399_29_2,1.982273221,0.898263872,269.4791565,499.4347229,92,269.4071655,100,1796.047729,6.700083256,78.1015625,0.880298615,0.251513898,62.22596693,0.007037083,133.1254463,11.95613337,1152,577,0.003160436,35.73770297,71475,32.16393268,0.000122768,538.8863525,768.8419189,0.467034936,0.933945179,8.378302574,16.75436783,F070802060601_433,108,070802060601
7144,515.9373912,3636.624785,106_9_1,1.81702137,0.898246348,269.4739075,499.4249573,48,140.5575867,100,937.0505981,6.141532421,71.59064484,0.880281448,0.251508981,76.26891271,0.008625188,152.0797668,13.54236259,2247,1124,0.006156552,34.73460162,69468,31.26114112,0.000119322,410.0314941,639.9825439,0.239745468,0.364796698,8.620091438,13.11633205,F070801030404_59,104,070801030404
7153,517.4661905,3636.360811,447_6_2,1.873674035,0.89818114,269.4543457,499.3887024,86,251.8140717,100,1678.760498,6.333018303,73.82275391,0.880217493,0.251490712,31.13286765,0.00352079,141.2018166,12.61023593,772,385,0.002108783,70.91992852,141840,63.82793462,0.000243629,521.2684326,751.2027588,0.699881434,1.353943944,4.22157383,8.166775703,F070802060603_581,108,070802060603
7154,518.1021711,3636.353163,33_10_1,1.83805871,0.898179233,269.4537659,499.3876648,78,228.3890228,100,1522.593506,6.212638378,72.41950989,0.880215645,0.251490176,36.27692308,0.004102527,131.0000229,11.79862881,835,417,0.002284059,9.857253099,19714,8.871528266,3.38622E-05,497.8427734,727.7766724,0.646172106,1.193867564,30.37286949,56.11691284,F070801030403_225,104,070801030403
7158,519.7847372,3636.095555,186_45_2,1.779389024,0.898115575,269.4346619,499.3522644,82,240.084259,100,1600.561768,6.014334679,70.10792542,0.880153239,0.251472354,145.9639232,0.016506938,138.0432717,12.35233116,3553,1777,0.009733268,225.5516739,451104,202.9965143,0.000774829,509.5189209,739.4365234,0.151623338,0.286729842,1.327287078,2.509988546,F070801030407_318,108,070801030407
7165,518.768202,3635.708191,137_24_1,1.938460231,0.89801991,269.4059753,499.2990723,71,207.855545,100,1385.703613,6.551995754,76.37533569,0.88005954,0.251445562,21.60035158,0.002442766,130.999115,8.249043266,533,266,0.001456978,35.6904974,71381,32.12144756,0.000122606,477.2615356,707.1546021,1.012804389,1.794216275,8.387105942,14.85803318,F070802060602_113,108,070802060602
7175,519.4829571,3635.485026,70_5_2,1.848222136,0.897964776,269.3894348,499.2684021,65,190.2786713,100,1268.524414,6.246990681,72.81995392,0.880005479,0.251430124,92.20683174,0.010427594,135.2522583,12.13005495,2321,1160,0.006353737,31.3203013,62640,28.18827111,0.000107593,459.6680908,689.5470581,0.232232273,0.396265596,9.556791306,16.30706978,F070801030601_267,104,070801030601
7178,518.0248558,3635.204403,135_1_1,1.835547805,0.897895515,269.3686523,499.2299194,74,216.6083069,100,1444.05542,6.20415163,72.32058716,0.879937589,0.251410753,28.83280344,0.003260678,143.2780507,12.79704444,742,370,0.002026623,24.56529912,49131,22.10876945,8.43882E-05,485.9769592,715.8382568,0.72802341,1.31345129,12.18379211,21.98118591,F070801030603_482,104,070801030603
7188,510.7747735,3634.719633,686_13_1,1.98075819,0.897775769,269.3327332,499.1633301,70,204.8724365,100,1365.816284,6.694962502,78.04187012,0.879820228,0.251377225,47.33949566,0.005353584,148.0011978,13.12379599,1306,652,0.003571238,31.22885203,62457,28.10596728,0.000107279,474.2051697,704.0357666,0.41308701,0.727308571,9.582759857,16.87204552,F070801030408_116,108,070801030408
7206,511.2220052,3633.860024,458_70_1,1.840746164,0.897563398,269.2690125,499.0452576,78,228.2324219,100,1521.549438,6.221722126,72.52539825,0.879612148,0.251317739,28.76265717,0.003252745,145.1666565,12.88818407,774,387,0.002119738,38.21238852,76425,34.39115047,0.00013127,497.5014343,727.27771,0.695785582,1.285533428,7.829601765,14.46597195,F070802060801_93,108,070802060801
7217,515.3835298,3633.331868,537_4_1,1.883009553,0.897432983,269.2298889,498.9727478,86,251.6039734,100,1677.359863,6.364572525,74.19057465,0.879484296,0.251281232,46.50455136,0.005259161,148.8505249,13.24112892,1279,640,0.00350551,33.20696068,66414,29.88626385,0.000114075,520.8338623,750.5767212,0.420671701,0.813802898,9.008482933,17.42719841,F070801010302_10,108,070801010302
7232,518.05693,3632.462149,133_2_2,1.889833212,0.897218168,269.1654358,498.853302,84,245.6942139,100,1637.961426,6.387636185,74.45942688,0.879273832,0.251221091,29.18255579,0.003300231,115.7508354,10.89300299,615,307,0.001681549,3.755069256,7510,3.379562378,1.28996E-05,514.8596191,744.5474854,0.876760364,1.677067161,79.64505768,152.3450623,F070802060302_270,108,070802060302
7234,518.0777077,3632.373236,161_6_2,1.828544497,0.897196174,269.158844,498.8410645,80,233.9887085,100,1559.924683,6.18048048,72.04465485,0.879252255,0.251214921,134.2669946,0.015184142,133.832784,12.01943127,3310,1654,0.009059553,95.77423292,191549,86.19681007,0.00032901,503.1475525,732.8297729,0.162732065,0.304200441,3.122607946,5.837194443,F070802060602_192,108,070802060602
7261,517.7324754,3630.644157,430_6_2,1.833473563,0.896769106,269.0307312,498.6036377,70,204.6427002,100,1364.284668,6.197140694,72.23886108,0.878833711,0.251095355,50.54892468,0.005716536,151.6850014,13.51758862,1155,577,0.003160436,39.14468777,78288,35.23021936,0.000134472,473.6734314,703.2463379,0.466257781,0.82092452,7.636362553,13.44508934,F070801030302_143,108,070801030302
7274,517.4597779,3630.107272,124_9_1,1.899034023,0.896636486,268.9909363,498.5298767,53,154.9207764,100,1032.805176,6.418735027,74.82193756,0.878703773,0.251058221,200.0000018,0.022617833,138.405304,10.96399598,3677,1838,0.010067387,42.34540743,84691,38.1108675,0.000145468,423.9117126,653.4506836,0.146349803,0.230637491,7.058116436,11.12311935,F070801030409_482,104,070801030409
7275,517.5904274,3630.094857,664_21_2,1.879368186,0.896633446,268.9900208,498.5281982,78,227.9959564,100,1519.973022,6.352264404,74.04710388,0.878700793,0.251057357,188.0085226,0.021261727,139.4969574,10.59319121,4343,2172,0.011896825,41.3502655,82701,37.21523905,0.000142049,496.9859619,726.5241699,0.123844393,0.2288149,7.227953434,13.35436726,F070801030402_188,104,070801030402
7280,517.409132,3629.88529,194_16_2,1.836533546,0.89658165,268.9744873,498.4993896,78,227.9825897,100,1519.883911,6.207483292,72.35942078,0.87865001,0.251042873,25.68337028,0.002904511,140.0658112,12.55023193,484,242,0.001325521,64.71235802,129425,58.24112297,0.000222304,496.9570923,726.4819946,1.111464858,2.05354166,4.618291378,8.532752991,F070801030408_139,108,070801030408
7281,518.8264521,3629.818385,102_8_1,1.853285074,0.896565139,268.9695435,498.4902039,78,227.9785767,100,1519.857178,6.264103413,73.01943207,0.878633857,0.251038253,114.5971276,0.012959694,141.8790741,12.64009953,2553,1277,0.006994588,91.73794131,183476,82.56414597,0.000315144,496.9481201,726.46875,0.21062611,0.389152795,3.25770402,6.018933773,F070801030406_756,104,070801030406
7289,519.2328624,3629.195213,484_12_1,1.825442791,0.89641124,268.9233704,498.4046631,86,251.3174744,100,1675.449829,6.169996738,71.9224472,0.878482997,0.250995159,31.88237124,0.003605551,132.700647,11.92465229,687,344,0.001884212,8.716951851,17434,7.845256783,2.9945E-05,520.2408447,749.722168,0.781753957,1.512328029,34.27846527,66.31278992,F070801030301_489,108,070801030301
7293,519.0971779,3628.952557,194_21_2,1.867942452,0.896351278,268.9053955,498.3713074,70,204.547226,100,1363.648193,6.313645363,73.59693146,0.878424227,0.250978351,140.594768,0.015899745,132.4144847,10.36724654,2962,1480,0.008106492,402.8217835,805643,362.5395989,0.001383798,473.4526367,702.9185181,0.181692839,0.319900423,0.741726935,1.305933595,F070801030408_31,108,070801030408
7295,517.2361038,3628.923578,104_8_2,1.808057904,0.896344125,268.9032288,498.3673401,86,251.2989197,100,1675.326172,6.111235619,71.23748016,0.878417253,0.250976354,200.0000015,0.022617833,136.4820684,12.24653983,4982,2490,0.013638625,245.3129852,490625,220.7816885,0.000842714,520.2021484,749.6662598,0.107993267,0.20891653,1.217959881,2.35618329,F070802060602_278,108,070802060602
7296,512.1423768,3628.874921,166_3_1,1.963604927,0.896332085,268.8996277,498.3606262,78,227.9193268,100,1519.462158,6.636984825,77.36603546,0.878405452,0.250972986,64.92431396,0.007342237,132.4176509,11.90368001,1595,798,0.004370933,25.99797368,51995,23.39817595,8.93098E-05,496.8189697,726.2799683,0.336966962,0.622580171,11.49233246,21.23323441,F070802060406_122,108,070802060406
7316,516.0924885,3627.534276,129_1_2,1.814952493,0.896000981,268.800293,498.1765442,86,251.2028351,100,1674.685547,6.134539604,71.50912476,0.878080964,0.250880271,35.761771,0.004044269,135.2502098,12.12992048,938,470,0.002574359,47.48250676,94965,42.73425547,0.000163115,520.0031128,749.3793945,0.571915507,1.106389642,6.290042877,12.16829681,F070801030407_191,108,070801030407
7324,515.9564441,3627.208895,462_3_2,1.759677529,0.895920575,268.7761841,498.1318359,78,227.8144073,100,1518.762695,5.947710037,69.3312912,0.878002167,0.25085777,199.9999969,0.022617833,141.4983288,12.63861245,5317,2658,0.014558822,131.1677892,262335,118.0510101,0.000450596,496.5905762,725.946228,0.101119705,0.186828658,2.276780128,4.206576347,F070801030301_116,108,070801030301
7329,515.309981,3626.877806,70_10_2,1.843653321,0.895838797,268.7516479,498.0863647,54,157.7034607,100,1051.356445,6.231548309,72.63993835,0.877921999,0.250834852,84.00889421,0.009500496,131.0023468,11.79879284,1869,935,0.005121331,27.37718135,54754,24.63946354,9.40478E-05,426.4551086,655.7897949,0.287434906,0.456101716,10.9073658,17.30780792,F070801030601_267,104,070801030601
7330,515.8583265,3626.86194,53_1_2,1.813356161,0.895834923,268.7504883,498.0842285,78,227.7928467,100,1518.619019,6.129143715,71.44623566,0.877918243,0.25083378,171.9213568,0.019442443,134.7788849,10.99232382,3328,1665,0.009119804,415.1296434,830258,373.6166686,0.001426079,496.543335,725.8770752,0.161411703,0.298224211,0.719321489,1.329018116,F070801030601_203,104,070801030601
7332,515.8180854,3626.813765,109_3_1,1.920952916,0.895823002,268.7468872,498.0775757,80,233.6306458,100,1557.537598,6.49282074,75.68554688,0.877906561,0.250830442,29.24054408,0.003306789,131.0009689,8.249130686,356,178,0.00097497,21.28683949,42574,19.15815544,7.31259E-05,502.377533,731.708252,1.509814024,2.822345734,14.02780628,26.22264671,F070801030406_345,108,070801030406
7336,518.1224373,3626.5994,430_16_1,1.862956882,0.895770073,268.7310181,498.0481567,70,204.4145813,100,1362.763916,6.296794415,73.40049744,0.877854645,0.25081563,52.08646119,0.005890414,149.7012512,13.34387779,1510,755,0.004135406,51.60728896,103215,46.44656104,0.000177285,473.1455994,702.4627686,0.355935127,0.626682937,5.785810947,10.18688107,F070801030302_156,108,070801030302
7343,516.0468455,3626.236482,27_13_1,1.868956566,0.895680428,268.7041321,497.9983215,61,178.1150055,100,1187.43335,6.317073345,73.6368866,0.877766848,0.250790507,124.771181,0.014110269,135.2501068,9.92086761,3221,1611,0.008824026,80.26925477,160539,72.24233101,0.000275746,446.8191528,676.1133423,0.166793376,0.277355164,3.719483137,6.185004711,F070801030202_216,104,070801030202
7345,515.7792179,3626.133895,842_22_1,1.77317369,0.895655096,268.6965332,497.9842224,78,227.746933,100,1518.312866,5.993327141,69.86304474,0.877741992,0.250783414,200.0000007,0.022617833,132.4999102,11.91361831,4835,2418,0.013244255,67.37802756,134756,60.64022487,0.000231461,496.4434814,725.7311401,0.111123465,0.205311611,4.430994987,8.186702728,F070801030602_388,104,070801030602
7353,518.5052774,3625.579123,425_37_2,1.802407026,0.895518064,268.655426,497.9080505,78,227.7121124,100,1518.080811,6.092135906,71.01483917,0.877607703,0.250745058,200.0000009,0.022617833,133.8327823,12.0310617,5250,2625,0.014378069,238.1493834,476299,214.3344434,0.000818105,496.3675537,725.6201782,0.102344923,0.189092398,1.253440261,2.315855265,F070801030302_15,108,070801030302
7358,519.6914849,3625.354052,537_26_1,1.873649478,0.895462453,268.6387329,497.8771362,83,242.2940063,100,1615.293335,6.332935333,73.8217926,0.877553225,0.250729501,32.03863335,0.003623222,131.0011597,11.79870939,795,397,0.002174512,56.81516075,113630,51.1336441,0.000195175,510.9327393,740.1711426,0.676671863,1.286984205,5.253659248,9.99210453,F070801010302_42,108,070801010302
7359,515.9313762,3625.312966,495_7_2,1.805562496,0.895452321,268.6356812,497.8714905,86,251.0490112,100,1673.660034,6.102801323,71.13916016,0.877543271,0.25072664,31.18860179,0.003527093,130.9987717,11.79854107,772,386,0.002114261,13.30189837,26604,11.97170826,4.56955E-05,519.6846924,748.9205322,0.695947349,1.346333385,22.43921089,43.40940094,F070802060501_363,108,070802060501
7364,515.6945903,3625.0563,27_13_2,1.868956566,0.895388901,268.6166687,497.8362427,60,175.1380615,100,1167.587036,6.317073345,73.6368866,0.877481103,0.250708878,47.23386544,0.005341638,130.9994202,8.249057889,1076,538,0.002946819,45.72542763,91451,41.15288544,0.000157079,443.7547302,672.9743042,0.499287486,0.824822903,6.52728653,10.78307724,F070801030202_216,104,070801030202
