OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
979,F070801030408_103,2316.618732,20456.30896,5.052708149,207.1610413,60,870.076355,12.03622723,0.001582798,159.3345795,14.16403294,359,327,0.001791097,1077.237427,3.294304132,108c,070801030408
980,F070801030408_105,5182.551201,45023.58546,11.12082577,455.9538574,72,2298.007324,40.54408689,0.005331662,131.001236,11.79871464,1005,914,0.005006307,2753.961182,3.013086557,108c,070801030408
981,F070801030408_108,2431.7193,21182.7917,5.232149601,214.5181274,81,1216.317871,20.94997363,0.00275498,139.5003662,12.42855263,548,499,0.002733202,1430.835938,2.867406607,108c,070801030408
982,F070801030408_11,4902.712896,42745.809,10.55821514,432.8868103,52,1575.708008,34.42509258,0.004526997,131.002243,11.79878616,854,776,0.004250431,2008.594849,2.588395357,108c,070801030408
983,F070801030408_112,3734.102853,33092.43209,8.173830986,335.1270752,83,1947.088013,17.47324753,0.002297781,130.99823,11.79850292,433,394,0.00215808,2282.215088,5.792424202,108c,070801030408
984,F070801030408_117,11582.24611,102228.0992,25.25034142,1035.264038,77,5580.072754,73.07431185,0.009609478,151.400528,13.4215765,2061,1877,0.010281004,6615.336914,3.524420261,108c,070801030408
985,F070801030408_119,2524.493861,21506.40733,5.312082767,217.7953949,73,1112.934448,14.62917965,0.001923778,148.0009308,13.12377262,404,368,0.002015668,1330.729858,3.616113663,108c,070801030408
986,F070801030408_122,10650.99028,92372.47698,22.81600189,935.4560547,80,5238.554199,80.54270577,0.010591592,148.0003815,13.12372589,2222,2022,0.011075221,6174.010254,3.053417444,108c,070801030408
987,F070801030408_123,2380.50031,21269.08115,5.253463268,215.3919983,75,1130.807983,13.34323978,0.001754674,131.0086823,11.79924011,331,301,0.001648685,1346.199951,4.472424984,108c,070801030408
988,F070801030408_125,4548.452082,39751.43702,9.818604469,402.5627747,82,2310.710449,37.20791514,0.004892946,148.0015564,13.12382698,1027,935,0.005121331,2713.273193,2.901896477,108c,070801030408
989,F070801030408_126,7915.194626,69220.86462,17.09755325,700.9996948,63,3091.452393,45.71613326,0.0060118,151.3995361,13.42148781,1291,1176,0.006441375,3792.452148,3.224874258,108c,070801030408
990,F070801030408_127,2240.589742,19434.62138,4.80035162,196.8144226,74,1019.498657,17.30591333,0.002275776,158.1991577,14.05354691,512,466,0.00255245,1216.31311,2.610113859,108c,070801030408
991,F070801030408_128,2095.588146,17847.44553,4.408318996,180.7410736,84,1062.757568,18.88035202,0.002482819,151.399765,13.42150879,533,485,0.002656519,1243.498657,2.563914776,108c,070801030408
992,F070801030408_13,9113.902348,79325.33757,19.59335899,803.3276978,53,2980.345947,63.62125492,0.008366374,130.9992065,11.79857159,1578,1436,0.007865488,3783.673584,2.634870291,108c,070801030408
993,F070801030408_131,6834.572179,59081.61473,14.59315872,598.319519,49,2052.236084,34.54720545,0.004543055,142.3327179,12.65262413,918,836,0.004579073,2650.555664,3.170521021,108c,070801030408
994,F070801030408_134,5100.479554,44278.77834,10.93685818,448.4111938,58,1820.549438,29.15913122,0.003834508,148.0009766,13.12377739,804,732,0.004009427,2268.960693,3.099673033,108c,070801030408
995,F070801030408_136,1066.807504,8996.626983,2.222166777,91.10884094,60,382.6571655,5.95111537,0.000782588,148.0042419,13.12405777,164,149,0.000816127,473.7659912,3.179637432,108c,070801030408
996,F070801030408_140,7081.723557,60310.63972,14.89672756,610.7658081,61,2607.970215,42.07939184,0.005533558,130.999176,11.79856968,1044,950,0.005203492,3218.736084,3.388143301,108c,070801030408
997,F070801030408_144,2724.059729,24386.9105,6.023566723,246.9662323,65,1123.696411,18.86294746,0.002480531,139.5018463,12.42866802,493,449,0.002459334,1370.662598,3.052700758,108c,070801030408
998,F070801030408_160,5746.078335,48862.22113,12.06896877,494.8277283,58,2009.000488,37.53609084,0.004936102,130.9998474,11.79861641,931,847,0.004639324,2503.828125,2.956113577,108c,070801030408
999,F070801030408_162,7804.244059,67686.08337,16.71846199,685.4569702,58,2782.955078,52.80274585,0.00694371,142.3328857,12.65263844,1405,1279,0.007005543,3468.412109,2.711815596,108c,070801030408
1000,F070801030408_163,8816.216596,76796.99617,18.96885872,777.7232056,65,3538.640625,58.31336623,0.007668372,131.000412,11.79865646,1447,1316,0.007208205,4316.36377,3.279911757,108c,070801030408
1001,F070801030408_170,1136.832358,9609.837363,2.373629808,97.31882477,71,483.6745605,7.940599918,0.001044211,124.2511597,11.34090328,189,172,0.000942106,580.9934082,3.377868652,108c,070801030408
1002,F070801030408_173,6675.246345,58150.54281,14.36318398,588.890564,82,3380.231689,42.10617463,0.00553708,130.9999847,11.7986269,1044,951,0.005208969,3969.122314,4.173630238,108c,070801030408
1003,F070801030408_175,4631.038157,40240.37526,9.939373016,407.5142822,69,1968.294067,33.48598766,0.004403502,139.5012817,12.4286232,876,797,0.004365456,2375.80835,2.980938911,108c,070801030408
1004,F070801030408_176,3035.320914,26439.78543,6.530626774,267.7557068,78,1461.946167,18.42122662,0.002422443,139.4983673,12.42839718,481,438,0.002399083,1729.701904,3.949091196,108c,070801030408
1005,F070801030408_181,12649.84879,111464.9374,27.53183937,1128.80542,60,4740.98291,90.51771158,0.011903334,148.0001221,13.12370396,2498,2274,0.012455516,5869.788086,2.581261158,108c,070801030408
1006,F070801030408_182,2898.315503,25188.0229,6.221441746,255.0791168,77,1374.876465,22.71343273,0.00298688,148.0020905,13.12387276,628,572,0.00313305,1629.955566,2.849572659,108c,070801030408
1007,F070801030408_185,3325.223416,28827.70147,7.12044239,291.9381409,73,1491.803833,22.0774256,0.002903244,131.0011444,11.79870796,548,500,0.00273868,1783.741943,3.567483902,108c,070801030408
1008,F070801030408_187,1423.831216,11966.91148,2.955827236,121.1889191,77,653.208313,9.223765463,0.001212951,131.0032349,11.79885578,228,208,0.001139291,774.3972168,3.723063469,108c,070801030408
1009,F070801030408_188,3908.173075,33106.56674,8.177322388,335.2702026,79,1854.044067,31.32636943,0.004119506,130.9991913,11.79857063,777,708,0.003877971,2189.314209,3.092251778,108c,070801030408
1010,F070801030408_189,13111.07557,114063.4498,28.17367172,1155.120483,69,5579.232422,107.3276668,0.01411389,142.3336487,12.65269947,2855,2600,0.014241135,6734.353027,2.590135813,108c,070801030408
1011,F070801030408_195,1931.693546,16611.61268,4.103068352,168.2257996,61,718.3241577,11.41662182,0.001501318,130.9947815,11.79825974,283,258,0.001413159,886.5499268,3.436239958,108c,070801030408
1012,F070801030408_197,8156.985879,70382.17728,17.38439751,712.7603149,77,3841.778076,75.63450327,0.00994615,139.4992218,12.42846298,1977,1799,0.00985377,4554.538574,2.531705618,108c,070801030408
1013,F070801030408_199,3233.942643,28519.04615,7.044204235,288.8123779,64,1293.879395,21.69741347,0.002853271,131.0010986,11.7987051,538,490,0.002683906,1582.691772,3.229983091,108c,070801030408
1014,F070801030408_202,4107.546637,34411.29351,8.49958992,348.4831848,64,1561.204712,24.20708048,0.003183299,131.0020599,11.79877281,600,546,0.002990638,1909.687866,3.497596741,108c,070801030408
1015,F070801030408_204,4338.301367,37043.61202,9.149772644,375.140686,63,1654.370239,21.06500005,0.002770107,130.9996948,11.79860592,523,475,0.002601746,2029.510986,4.272654533,108c,070801030408
1016,F070801030408_208,2204.735892,19109.14757,4.719959259,193.5183258,71,961.7861938,12.04581797,0.001584059,131.0009918,11.79869747,298,272,0.001489842,1155.304565,4.247443199,108c,070801030408
1017,F070801030408_219,2042.044794,17614.67126,4.350823879,178.3837738,50,624.3994141,8.40443217,0.001105206,158.2000427,14.05363274,248,225,0.001232406,802.7832031,3.567925453,108c,070801030408
1018,F070801030408_22,3366.926301,28946.164,7.149702549,293.1378174,73,1497.934082,15.28427757,0.002009926,131.0018311,11.7987566,379,346,0.001895166,1791.071899,5.176508427,108c,070801030408
1019,F070801030408_220,8029.072981,70263.89554,17.35518265,711.5625,78,3885.266602,49.36991202,0.006492282,131.0019989,11.798769,1223,1113,0.006096301,4596.829102,4.130125046,108c,070801030408
1020,F070801030408_221,6982.829204,61221.88302,15.12180519,619.9940186,81,3515.489502,45.9096095,0.006037243,130.9998627,11.79861832,1140,1038,0.005685499,4135.483398,3.984087944,108c,070801030408
1021,F070801030408_23,1460.250194,12562.7692,3.103003979,127.2231598,86,765.8834839,8.447399245,0.001110857,130.9978485,11.79847622,209,190,0.001040698,893.1066284,4.700561047,108c,070801030408
1022,F070801030408_25,1982.533212,16812.72433,4.152742863,170.2624512,77,917.7147217,15.22419093,0.002002024,131.0046387,11.79895496,377,343,0.001878734,1087.977173,3.171945095,108c,070801030408
1023,F070801030408_26,2615.444193,23126.94476,5.712355137,234.2065582,76,1245.978882,19.49779689,0.002564015,130.9972687,11.79843521,483,439,0.002404561,1480.185425,3.371720791,108c,070801030408
1024,F070801030408_32,2044.84735,17908.84025,4.423483372,181.3628235,69,875.9824219,11.87910827,0.001562136,139.5019989,12.42867947,309,282,0.001544615,1057.345215,3.74945116,108c,070801030408
1025,F070801030408_35,2095.015799,18367.82693,4.536853313,186.0109863,54,703.121521,13.89680515,0.001827469,131.0025482,11.79880714,345,314,0.001719891,889.1325073,2.831632137,108c,070801030408
1026,F070801030408_37,2516.295192,21961.4086,5.42446804,222.403183,72,1122.161865,13.84570503,0.001820749,159.3349915,14.16407394,413,376,0.002059487,1344.565063,3.575970888,108c,070801030408
1027,F070801030408_5,2995.562957,26602.27228,6.570761204,269.4012146,75,1414.356323,25.59029,0.003365195,131.0002594,11.79864597,635,579,0.003171391,1683.757568,2.9080441,108c,070801030408
1028,F070801030408_51,9627.973387,83689.22627,20.67123795,847.520752,51,3025.64917,69.93736959,0.009196961,131.0002899,11.79864788,1735,1579,0.008648751,3873.169922,2.45292592,108c,070801030408
1029,F070801030408_55,2217.202134,18960.09929,4.683144569,192.0089264,54,725.7937622,9.962805152,0.001310137,142.3376617,12.65302181,265,241,0.001320044,917.8026733,3.808309793,108c,070801030408
1030,F070801030408_86,7273.891433,63091.38768,15.58357239,638.9264526,64,2862.390869,39.47764233,0.005191421,158.20047,14.05367374,1167,1063,0.005822433,3501.317383,3.293807507,108c,070801030408
1031,F070801030408_87,7824.583834,67875.91663,16.76535225,687.3794556,69,3320.042236,58.68182169,0.007716825,151.3994293,13.42147827,1656,1508,0.008259858,4007.421631,2.657441378,108c,070801030408
1032,F070801030408_89,1802.507998,15166.57871,3.74614501,153.5919495,55,591.3289795,7.352809303,0.000966915,147.9989319,13.12360096,203,185,0.001013312,744.9208984,4.026599407,108c,070801030408
1033,F070801030408_91,3838.581935,33174.36211,8.194067001,335.9567566,61,1434.535278,22.72313404,0.002988156,131,11.79862785,564,513,0.002809885,1770.492065,3.451251507,108c,070801030408
1034,F070801030408_98,11680.84121,102046.9394,25.20559311,1033.429321,65,4702.103516,74.99746799,0.009862378,139.5002289,12.42854214,1960,1783,0.009766132,5735.532715,3.216787815,108c,070801030408
1035,F070801030409_15,1904.300852,16363.82247,4.041863918,165.7164154,68,788.8102417,9.331498072,0.001227118,130.9977112,11.79846573,231,210,0.001150246,954.5266724,4.545365334,108c,070801030409
1036,F070801030409_165,3932.230694,33474.25051,8.268139839,338.9937439,40,949.1824341,23.42813003,0.003080865,159.3334503,14.16392231,698,634,0.003472646,1288.176147,2.031823635,108c,070801030409
1037,F070801030409_166,1354.358947,11595.26795,2.864031076,117.4252777,27,221.9337921,7.765929572,0.001021242,159.3309937,14.16368198,231,210,0.001150246,339.3590698,1.615995526,108c,070801030409
1038,F070801030409_167,2153.9429,18643.24102,4.604880333,188.8000946,32,422.9122009,11.08644952,0.001457899,159.3343811,14.16401386,330,301,0.001648685,611.7122803,2.032266617,108c,070801030409
1039,F070801030409_169,2593.36349,22136.47293,5.467708588,224.1760559,44,690.4622192,13.76000022,0.001809479,159.3344574,14.16402149,410,374,0.002048532,914.6383057,2.445556879,108c,070801030409
1040,F070801030409_173,3010.117812,25660.98184,6.338262558,259.8687744,30,545.7244263,18.22881517,0.00239714,130.9981689,11.79849815,452,411,0.002251195,805.5932007,1.960080743,108c,070801030409
1041,F070801030409_18,2743.9958,23775.34194,5.87250948,240.7728882,66,1112.370728,22.14632893,0.002912305,131.0033875,11.79886627,549,499,0.002733202,1353.143555,2.711710453,108c,070801030409
1042,F070801030409_180,2344.859176,20485.52764,5.059925556,207.456955,42,609.9233398,11.73917648,0.001543735,131.0061951,11.79906464,291,265,0.0014515,817.3803101,3.08445406,108c,070801030409
1043,F070801030409_184,1544.2944,13067.81069,3.227749348,132.3377228,31,287.1728516,6.264814854,0.000823841,139.50177,12.42866135,164,149,0.000816127,419.5105591,2.815507174,108c,070801030409
1044,F070801030409_190,4882.305111,42078.93588,10.39349747,426.1333923,25,745.7334595,23.62124842,0.003106261,131.0007019,11.79867744,586,533,0.002919433,1171.866821,2.198624372,108c,070801030409
1045,F070801030409_191,6083.719709,51444.32958,12.70674896,520.9766846,36,1312.86145,32.54454613,0.004279699,130.9994049,11.79858589,807,734,0.004020382,1833.838135,2.498417139,108c,070801030409
1046,F070801030409_24,2898.762899,25454.65118,6.287298679,257.7792358,59,1064.628296,15.65574394,0.002058774,130.9983521,11.79851151,388,354,0.001938985,1322.407471,3.7356143,108c,070801030409
1047,F070801030409_26,1029.97879,8628.971242,2.131356001,87.38559723,67,409.8384094,4.932706833,0.000648665,131.0068512,11.79911041,122,111,0.000607987,497.223999,4.479495525,108c,070801030409
1048,F070801030409_27,1934.932027,16640.89993,4.110302448,168.5223999,49,578.0318604,7.917647839,0.001041193,131.0040131,11.79891014,196,178,0.00097497,746.5542603,4.194125175,108c,070801030409
1049,F070801030409_29,2226.506978,18782.57759,4.639296532,190.2111511,64,852.1459961,15.81983095,0.002080352,142.3318176,12.6525526,421,383,0.002097829,1042.357178,2.721559286,108c,070801030409
1050,F070801030409_317,3811.391542,33273.9885,8.218675613,336.9656982,40,943.5039673,26.89144802,0.003536301,131.0013275,11.79872131,667,607,0.003324757,1280.469727,2.109505415,108c,070801030409
1051,F070801030409_326,2843.935954,24182.17432,5.972997189,244.8928833,54,925.6950073,14.34718425,0.001886695,148.0003662,13.12372494,397,362,0.001982804,1170.587891,3.233668089,108c,070801030409
1052,F070801030409_354,2354.156941,20473.50809,5.056956291,207.3352051,41,595.052063,13.34440808,0.001754827,131.0002441,11.79864502,331,302,0.001654163,802.3872681,2.656911373,108c,070801030409
1053,F070801030409_355,831.3913676,7076.923046,1.748000026,71.66799927,54,270.9050293,6.388090611,0.000840052,142.3264008,12.65211678,170,155,0.000848991,342.5730286,2.210148573,108c,070801030409
1054,F070801030409_390,4451.325247,38227.87562,9.442285538,387.1336975,37,1002.676331,30.68457317,0.004035108,130.9979401,11.79848194,762,693,0.00379581,1389.810059,2.005497932,108c,070801030409
1055,F070801030409_391,3682.202662,31566.38081,7.796895981,319.6727295,39,872.706604,23.41775968,0.003079501,130.9988403,11.79854584,581,530,0.002903001,1192.379395,2.249772549,108c,070801030409
1056,F070801030409_42,3281.811453,28693.24096,7.087230682,290.5764465,89,1810.291382,11.42084694,0.001501874,151.398819,13.42142391,323,294,0.001610344,2100.86792,7.145809174,108c,070801030409
1057,F070801030409_5,1825.813705,16078.35606,3.971354008,162.8255157,67,763.6516724,12.42186853,0.001633511,131.0028687,11.79883003,308,280,0.001533661,926.4771729,3.308846951,108c,070801030409
1058,F070801030409_500,2619.959528,22383.54845,5.528736591,226.6782074,36,571.2290649,11.47259951,0.001508679,131.0035553,11.79887867,284,258,0.001413159,797.9072876,3.092664003,108c,070801030409
1059,F070801030409_56,5253.854338,45153.0242,11.15279675,457.264679,63,2016.537354,37.07383316,0.004875313,131.0000153,11.79862881,920,837,0.00458455,2473.802002,2.955558062,108c,070801030409
1060,F070801030409_57,3733.586299,31776.59017,7.848817825,321.8015442,55,1238.974121,18.87909898,0.002482655,130.9985504,11.79852581,469,427,0.002338833,1560.775635,3.655212164,108c,070801030409
1061,F070801030409_79,2317.699201,20141.25111,4.974888802,203.9704437,67,956.6213379,16.09037563,0.00211593,151.4004364,13.42156887,454,413,0.002262149,1160.591797,2.81014967,108c,070801030409
1062,F070801030601_102,3833.450885,33474.98573,8.268321037,339.0011597,52,1233.964233,29.93554044,0.003936608,131.0010681,11.79870319,743,677,0.003708172,1572.965332,2.32343483,104,070801030601
1063,F070801030601_104,7622.632805,67043.29325,16.55969429,678.9474487,81,3849.631592,49.78050661,0.006546277,130.9991913,11.79857063,1235,1125,0.006162029,4528.579102,4.0254035,104,070801030601
1064,F070801030601_117,2390.936315,20547.45828,5.075222015,208.0841064,58,844.8214722,13.91085407,0.001829316,130.9988251,11.79854488,344,313,0.001714414,1052.905518,3.363915443,104,070801030601
1065,F070801030601_118,2248.700088,19511.86945,4.819431782,197.5967102,36,497.9436951,18.29315564,0.002405601,131.00383,11.79889774,453,413,0.002262149,695.5404053,1.684117198,104,070801030601
1066,F070801030601_128,5972.069761,51981.5273,12.83943748,526.4169312,30,1105.475586,33.30683386,0.004379942,139.500412,12.42855549,871,793,0.004343546,1631.892578,2.057872057,104,070801030601
1067,F070801030601_134,3050.385004,27103.47356,6.694558144,274.4768982,56,1075.949341,28.4817462,0.00374543,131.0016022,11.79874039,706,642,0.003516465,1350.42627,2.103467703,105,070801030601
1068,F070801030601_140,1395.101835,11970.34663,2.956675529,121.2236938,25,212.1414795,8.615428127,0.001132953,142.3250275,12.65200615,229,209,0.001144768,333.3651733,1.595048666,105,070801030601
1069,F070801030601_147,3907.91079,33891.88233,8.371294975,343.2230835,62,1489.588257,27.90411639,0.00366947,147.9981995,13.12353802,770,700,0.003834152,1832.811279,2.618301868,104,070801030601
1070,F070801030601_185,6723.540196,58082.18891,14.34630108,588.1983643,30,1235.216553,40.46636602,0.005321441,130.9993286,11.79858017,1004,914,0.005006307,1823.414917,1.994983554,105,070801030601
1071,F070801030601_19,6550.784581,57606.48071,14.22880077,583.3808594,61,2491.035889,43.40847349,0.005708336,147.9995117,13.1236515,1199,1092,0.005981277,3074.416748,2.815399885,104,070801030601
1072,F070801030601_192,5260.317158,46265.12314,11.42748547,468.5269165,42,1377.468994,53.34871712,0.007015506,147.9987335,13.12358475,1472,1339,0.007334184,1845.99585,1.378637671,105,070801030601
1073,F070801030601_193,7496.74467,65732.35854,16.23589325,665.6716309,25,1164.925293,49.54777336,0.006515672,139.4995575,12.42848969,1295,1178,0.00645233,1830.596924,1.553987145,105,070801030601
1074,F070801030601_194,2748.143996,23551.74311,5.817280769,238.5085144,47,784.6929932,15.45708466,0.00203265,148.0027771,13.12393188,427,389,0.002130693,1023.201538,2.630338192,105,070801030601
1075,F070801030601_195,2034.821122,17290.74457,4.270813942,175.1033783,39,478.032196,11.38705454,0.00149743,148.0013123,13.123806,314,286,0.001566525,653.1355591,2.283690691,105,070801030601
1076,F070801030601_196,7434.505135,65789.90975,16.25010681,666.2543945,39,1818.874634,45.42730975,0.005973819,148.0004578,13.12373257,1255,1143,0.006260622,2485.128906,2.174216032,104,070801030601
1077,F070801030601_198,10464.79795,93135.42698,23.00444984,943.1824341,59,3895.343506,58.82982469,0.007736288,130.9994812,11.79859066,1460,1328,0.007273933,4838.525879,3.64346838,104,070801030601
1078,F070801030601_199,9971.463944,87760.7637,21.67690849,888.7532349,63,3919.401855,67.46310833,0.008871589,130.999527,11.79859447,1674,1524,0.008347496,4808.155273,3.154957533,104,070801030601
1079,F070801030601_205,3224.507369,29721.32729,7.341167927,300.9878845,73,1538.048096,20.60474238,0.002709582,130.9997406,11.79860973,511,465,0.002546972,1839.036011,3.954916239,104,070801030601
1080,F070801030601_206,3100.269509,27036.9289,6.678121567,273.8029785,46,881.6456299,20.17361832,0.002652888,131.0113525,11.79942799,501,456,0.002497676,1155.448608,2.533878565,105,070801030601
1081,F070801030601_229,6022.647962,51662.2511,12.76057625,523.1836548,55,2014.256958,49.64396399,0.006528321,159.3323975,14.16381931,1479,1346,0.007372526,2537.440674,1.885171413,104,070801030601
1082,F070801030601_235,9336.068829,81690.89447,20.17765045,827.2836914,80,4632.788574,61.4735565,0.008083946,130.9994202,11.79858685,1526,1388,0.007602575,5460.072266,3.933769703,104,070801030601
1083,F070801030601_238,4234.915788,36624.91989,9.046355247,370.9005737,47,1220.262817,27.62269866,0.003632463,130.9985504,11.79852581,685,624,0.003417872,1591.16333,2.549941301,104,070801030601
1084,F070801030601_246,4022.942369,34682.0563,8.566468239,351.2251892,48,1180.116699,29.6994828,0.003905566,131.0004425,11.79865837,736,669,0.003664354,1531.341919,2.289001465,105,070801030601
1085,F070801030601_262,6765.867099,59779.03132,14.76542091,605.3822632,44,1864.577393,33.06730628,0.004348444,131.0024261,11.79879856,821,747,0.004091588,2469.959717,3.30650568,104,070801030601
1086,F070801030601_275,1748.752063,15508.13275,3.830508709,157.0508575,55,604.6459351,10.67234898,0.001403444,131.0006104,11.79867077,265,241,0.001320044,761.6967773,3.160567522,104,070801030601
1087,F070801030601_281,4175.786668,36868.05319,9.106409073,373.3627625,63,1646.529663,29.64591002,0.003898521,130.9993134,11.79857922,735,669,0.003664354,2019.892456,3.019271135,104,070801030601
1088,F070801030601_283,8498.465908,74822.0236,18.48103905,757.7225952,54,2864.191406,56.80155784,0.007469565,130.9997406,11.79860973,1409,1282,0.007021975,3621.914063,2.825206041,105,070801030601
1089,F070801030601_294,3617.840298,31987.91373,7.901014805,323.9416199,55,1247.175293,34.99290973,0.004601666,130.9992981,11.79857826,869,792,0.004338069,1571.116943,1.983733535,105,070801030601
1090,F070801030601_295,1467.753706,12631.43746,3.119965076,127.9185715,64,573.0752563,8.966506958,0.001179121,131.0037537,11.79889202,222,202,0.001106427,700.9938354,3.470266581,104,070801030601
1091,F070801030601_296,3842.210469,33556.39732,8.288430214,339.8256531,54,1284.540894,34.25314689,0.004504385,131.0029297,11.79883385,850,774,0.004239476,1624.366577,2.098664761,104,070801030601
1092,F070801030601_297,2413.278844,20489.58452,5.060927391,207.4980164,45,653.6187744,9.926710382,0.00130539,131.0056458,11.79902554,247,225,0.001232406,861.1168213,3.827185869,104,070801030601
1093,F070801030601_3,4727.718157,41537.52022,10.25976753,420.6504822,33,971.7025757,27.72334775,0.003645698,131.0005798,11.79866886,687,625,0.00342335,1392.353027,2.227764845,105,070801030601
1094,F070801030601_36,1662.589437,14413.55053,3.560147047,145.9660339,83,848.0626221,10.68698603,0.001405369,151.4023285,13.42173767,302,275,0.001506274,994.0286865,3.614649773,104,070801030601
1095,F070801030601_362,1901.842525,16337.98087,4.035481453,165.4547424,65,752.8189697,12.4409039,0.001636014,148.0076141,13.12434673,343,312,0.001708936,918.2736816,2.943184853,104,070801030601
1096,F070801030601_364,1738.040652,15470.52549,3.821219683,156.6700134,59,647.0471802,11.53213584,0.001516508,131.0053406,11.79900455,286,260,0.001424113,803.7171631,3.091219902,104,070801030601
1097,F070801030601_370,2022.293066,17967.18007,4.437893391,181.9536285,83,1057.150635,16.40522861,0.002157334,121.9988403,11.1959486,386,352,0.001928031,1239.104248,3.52018261,104,070801030601
1098,F070801030601_386,6380.619169,56515.11956,13.95923424,572.3286133,82,3285.16626,37.72952271,0.004961538,131.0001678,11.7986393,936,852,0.00466671,3857.494873,4.52757597,104,070801030601
1099,F070801030601_39,3968.360905,35426.7499,8.750407219,358.7666931,86,2159.775391,19.07165337,0.002507976,147.9991302,13.12361813,526,479,0.002623655,2518.541992,5.257916451,104,070801030601
1100,F070801030601_390,1990.665414,16624.57686,4.106270313,168.3570862,66,777.8096924,8.26296524,0.001086603,139.4981232,12.42837811,216,197,0.00107904,946.166748,4.802876949,104,070801030601
1101,F070801030601_394,4680.443399,42012.80932,10.37716389,425.4637146,87,2591.073975,22.00828188,0.002894151,151.4010773,13.42162609,621,565,0.003094708,3016.537598,5.339004517,104,070801030601
1102,F070801030601_40,2965.485599,25540.84113,6.308587551,258.6520996,45,814.7540894,16.2609872,0.002138366,139.4967194,12.42826843,425,388,0.002125216,1073.40625,2.766510963,104,070801030601
1103,F070801030601_401,4765.25068,42524.29177,10.50349998,430.6434937,43,1296.236938,32.72488785,0.004303415,131.0027008,11.79881763,812,739,0.004047769,1726.880371,2.336779833,105,070801030601
1104,F070801030601_41,4936.805081,43563.53181,10.76019192,441.1678772,60,1852.905029,35.28941023,0.004640657,147.9978943,13.12351227,973,885,0.004847463,2294.072998,2.592172861,104,070801030601
1105,F070801030601_43,3673.59518,31999.21045,7.903804779,324.0559998,88,1996.184937,20.58011267,0.002706343,148.0016785,13.12383747,567,516,0.002826318,2320.240967,4.496591091,104,070801030601
1106,F070801030601_431,2629.857006,22733.16934,5.615092754,230.2187958,63,1015.264893,15.95258623,0.00209781,131.0012207,11.79871368,396,360,0.001971849,1245.483643,3.459676743,104,070801030601
1107,F070801030601_434,3137.610135,28164.01213,6.956511021,285.2169495,63,1257.806641,11.78295619,0.001549492,130.9996948,11.79860592,291,265,0.0014515,1543.02356,5.822730541,105,070801030601
1108,F070801030601_436,1107.232908,9335.433701,2.305852175,94.53993988,44,291.1830139,5.916850567,0.000778083,139.5025482,12.42872238,155,141,0.000772308,385.7229614,2.735623837,104,070801030601
1109,F070801030601_454,1508.787534,13434.58171,3.318341732,136.0520172,38,361.8983154,8.134174347,0.001069667,148.0043945,13.12407017,224,204,0.001117381,497.9503174,2.440932989,105,070801030601
1110,F070801030601_457,5506.513342,47452.37317,11.7207365,480.5502014,37,1244.625,28.87422232,0.003797041,139.5001678,12.42853737,754,687,0.003762946,1725.175171,2.511172056,105,070801030601
1111,F070801030601_485,4573.812685,41278.06407,10.19568157,418.0229492,34,994.8945923,25.57035065,0.003362573,130.9990387,11.79856014,634,577,0.003160436,1412.91748,2.448730469,104,070801030601
1112,F070801030601_494,1562.425828,13760.319,3.398798704,139.3507538,83,809.6277466,12.55726218,0.001651315,147.9993591,13.12363815,347,316,0.001730846,948.9785156,3.003096581,104,070801030601
1113,F070801030601_62,1970.989058,17251.88082,4.261214733,174.7098083,57,697.0921021,17.79219484,0.002339724,130.9968719,11.7984066,441,401,0.002196421,871.8018799,2.174069643,105,070801030601
1114,F070801030601_68,2659.100823,22820.04304,5.636550426,231.0985718,31,501.4839478,16.82132339,0.002212051,159.3345947,14.16403484,501,456,0.002497676,732.5825195,1.606540561,105,070801030601
1115,F070801030601_73,8469.729277,74674.0572,18.44449234,756.2241821,46,2435.041992,50.11512618,0.00659028,130.9989777,11.79855537,1244,1132,0.006200371,3191.266113,2.819139719,105,070801030601
1116,F070801030601_80,2391.430064,20816.84159,5.141759872,210.812149,60,885.4110718,19.2028768,0.002525232,131.0026093,11.79881191,477,434,0.002377174,1096.223267,2.525860071,104,070801030601
1117,F070801030601_81,5385.256024,46616.35649,11.51424026,472.0838623,57,1883.614624,43.84981383,0.005766374,131.0019531,11.79876518,1087,990,0.005422586,2355.698486,2.379493475,105,070801030601
1118,F070801030601_86,5884.656698,52230.38408,12.90090466,528.9370728,39,1443.998413,38.18840408,0.005021883,158.1990356,14.05353546,1128,1026,0.005619771,1972.935547,1.922939181,105,070801030601
1119,F070801030601_90,2094.327401,18097.29137,4.470030785,183.2712555,88,1128.950928,14.41863155,0.001896091,142.3306732,12.6524601,384,349,0.001911598,1312.222168,3.759948969,104,070801030601
1120,F070801030601_92,2012.892597,17879.3562,4.416201115,181.0642395,85,1077.332275,11.72813469,0.001542283,131.0033112,11.7988615,291,265,0.0014515,1258.396484,4.74866581,104,070801030601
1121,F070801030601_93,3194.995492,27376.89431,6.762093067,277.2458191,76,1474.947632,23.49215375,0.003089284,131.0039215,11.79890442,582,530,0.002903001,1752.193481,3.306025505,104,070801030601
