OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
176,5057,3.204710484,791.9770426,19230.20477,4.749860764,13551.35254,14790.11621,80,1238.763672,10.83192158,16.57283974,0,0,196.0048417,0.022166024,133.4284123,11.98791272,4599,2393,0.013107321,479.5616417,959123,359.6712332,0.00137285,5.662913799,6.180574894,37.67705536,41.12120819,108c,070802060601,
177,5059,11.89603233,1965.659405,72749.88707,17.96922302,51266.19141,56421.20313,88,5155.010742,40.20858765,61.51913834,0,0,660.3543276,0.07467892,131.7092692,11.85118564,16185,8416,0.046097458,314.6239181,629248,235.9679366,0.00090068,6.091515064,6.704040527,217.25914,239.1053772,108c,070802060601,
178,5081,10.18933964,2126.144674,60954.98995,15.05588245,42954.43359,46439.26953,71,3484.834473,34.43996811,52.69314957,0,0,718.308285,0.081232885,138.0016147,11.96714767,18233,9482,0.051936323,850.9900392,1701980,638.2425268,0.002436145,4.53010273,4.897624016,67.30111694,72.7611618,108c,070801030603,
179,5095,2.91297245,908.2288799,23774.26308,5.872242928,16753.50977,17576.68164,43,823.1710205,9.84584713,15.06414604,0,0,186.3839307,0.021078003,135.5331757,12.14023495,4640,2412,0.013211391,127.2207928,254442,95.41559505,0.000364197,6.945899487,7.287181377,175.58461,184.2118378,108c,070801030408,
180,5135,19.07958603,3839.804484,120185.1647,29.6857357,84693.40625,92725.77344,83,8032.366211,64.48899841,98.66816711,0,0,1086.380356,0.122857849,138.8500151,11.65216412,26876,13975,0.0765461,1945.598026,3891197,1459.198541,0.005569699,6.060350895,6.635118008,58.04104233,63.54568863,108c,070802060602,
181,5162,11.45738697,2208.324471,62030.0915,15.32143307,43712.04688,47857.71875,83,4145.67334,38.72596741,59.25072861,0,0,221.169497,0.025011874,134.4005737,11.07152656,5455,2836,0.015533792,73.40540635,146810,55.05405402,0.000210139,15.41327477,16.87507629,793.9841309,869.2860107,108c,070801030407,
182,5165,20.46266365,2680.765889,128711.9741,31.79185677,90702.16406,99926.25,89,9224.088867,69.1638031,105.8206177,0,0,673.9507356,0.076216527,132.1346936,11.88889906,15918,8276,0.045330628,215.7117147,431423,161.7837856,0.000617522,10.95966244,12.07422066,560.6381836,617.6530762,108c,070802060601,
183,5167,8.86076355,1792.614227,69063.72802,17.05874062,48668.58594,53506.78516,87,4838.200195,29.94938087,45.82255173,0,0,216.0181009,0.024429307,133.3173967,11.97035642,5234,2725,0.014925805,132.8912216,265781,99.66841546,0.00038043,17.86003113,19.63551712,488.3049927,536.8479614,108c,070802060601,
184,5180,3.965475559,1046.648959,24143.89441,5.963541985,17013.98438,18705.36328,87,1691.379395,13.40330696,20.5070591,0,0,152.8018209,0.017280231,139.2571934,12.44228363,3923,2041,0.011179291,109.3377115,218676,82.00328099,0.000313003,8.336102486,9.164803505,207.4793091,228.1050568,108c,070802060601,
185,5202,4.285514832,1034.204859,28495.33775,7.038348198,20080.4082,21824.22852,76,1743.821167,14.48503971,22.16211128,0,0,146.6585562,0.016585494,137.3747559,12.28734362,3618,1882,0.010308391,348.1964284,696392,261.1473245,0.000996788,10.66971779,11.59629536,76.89302826,83.57056427,108c,070802060602,
186,5226,1.509645581,863.12729,12132.21522,2.996657133,8549.462891,9291.915039,76,742.4517212,5.102602005,7.806981087,0,0,192.0728168,0.021721355,132.7011169,8.846205541,3582,1863,0.010204321,507.3561711,1014712,380.5171328,0.001452418,4.589083672,4.98760891,22.46800995,24.4191761,108c,070802060406,
187,5251,11.54686451,1789.27056,59500.24027,14.69655895,41929.28125,45522.58984,75,3593.308594,39.02840042,59.71345139,0,0,450.2490697,0.050918292,138.6774834,11.87383344,11493,5977,0.032738178,687.3667885,1374734,515.5250902,0.001967737,7.015104771,7.616293907,81.33315277,88.30334473,108c,070801030603,
188,5299,11.59117508,2636.454839,73554.66215,18.16800117,51833.30859,56453.06641,78,4619.759277,39.17817307,59.94260406,0,0,518.6420278,0.058652795,145.9106607,12.28878747,11405,5931,0.03248622,789.0213008,1578045,591.7659703,0.002258745,8.739387512,9.518304825,87.59088898,95.39762115,108c,070801030607,
189,5303,8.395406723,1685.298508,51848.92855,12.80668545,36537.47266,39835.70703,79,3298.233887,28.37647438,43.41600418,0,0,641.9676939,0.072599591,138.7529289,12.39675723,14761,7677,0.042049689,450.3944472,900789,337.7958359,0.001289352,4.75934267,5.188968182,108.1643677,117.9283524,108c,070801030605,
190,5305,11.60227966,2229.628132,67857.249,16.76074028,47818.39063,52572.07031,87,4753.681152,39.21570587,60.00003052,0,0,288.1783075,0.032589845,140.7139675,12.54645933,7664,3986,0.021832755,293.5050759,587010,220.1288123,0.000840222,11.99658585,13.18917942,217.229126,238.8241272,108c,070801030303,
191,5315,4.919545174,1041.740318,27180.79652,6.713656902,19154.0625,21036.30273,86,1882.240723,16.6280632,25.44093704,0,0,145.0715768,0.016406024,130.99935,11.79858189,3494,1817,0.009952362,112.8345041,225669,84.62587857,0.000323013,10.54158688,11.57749176,226.3381195,248.5800171,108c,070802060601,
192,5341,5.12785244,1406.010281,36765.18253,9.081000328,25908.09375,28454.04297,86,2545.949219,17.33214188,26.51817703,0,0,400.8810664,0.045335306,140.7869485,12.55613813,9772,5083,0.027841419,257.3683007,514737,193.0262284,0.000736773,5.097008228,5.597883701,134.2205811,147.4102478,108c,070801030605,
193,5363,3.852618694,1296.001163,25831.37997,6.380351067,18203.14063,19742.33594,74,1539.195923,13.02185154,19.9234333,0,0,187.947945,0.021254876,140.405217,11.49507679,4817,2505,0.013720786,321.7801481,643560,241.3351114,0.000921166,7.266722679,7.88117218,75.42681885,81.80465698,108c,070801030603,
194,5372,6.707705021,1740.964216,36169.21161,8.933794975,25488.11719,27992.79688,86,2504.678711,22.67204285,34.68822479,0,0,328.7349131,0.037176357,130.9997584,11.79861069,8050,4186,0.022928227,275.3270869,550654,206.4953139,0.000788184,6.088895798,6.687242508,123.4319382,135.5614166,108c,070802060601,
195,5375,1.623745918,721.8948949,13044.48431,3.221987724,9192.331055,9759.529297,54,567.1986694,5.488261223,8.397039413,0,0,149.1892281,0.016871685,133.8323631,12.01206088,3429,1784,0.009771609,166.6518097,333304,124.9888573,0.000477077,5.152651787,5.470588207,73.54520416,78.08319855,108c,070802060406,
196,5377,6.352525711,1153.028798,37393.93049,9.236300468,26351.16602,29121.31836,92,2770.151611,21.47153664,32.85145187,0,0,203.6719927,0.023033096,131.0003967,11.79865551,4540,2360,0.012926569,63.39580232,126792,47.54685182,0.000181484,11.1657486,12.33954144,554.2147217,612.4762573,108c,070802060601,
197,5388,2.439200401,704.7364192,15830.82599,3.910213947,11155.84082,12175.625,80,1019.783813,8.244497299,12.61408043,0,0,161.8008013,0.018297918,133.1273384,7.325017129,984,511,0.002798931,87.63191414,175264,65.72393703,0.000250865,21.83139038,23.82705498,169.7378693,185.2540436,108c,070802060302,
198,5427,9.985375404,1791.59878,63750.73575,15.74643135,44924.57031,48877.23828,77,3952.669189,33.75056839,51.63837051,0,0,342.9950838,0.038789028,145.7338911,12.96255003,9355,4865,0.026647354,331.0021883,662004,248.2516403,0.000947566,9.234238625,10.04670906,180.9638367,196.8858643,108c,070801030303,
199,5436,5.156527519,970.4394105,28316.81073,6.994252205,19954.60156,21687.49805,76,1732.895996,17.4290638,26.66646767,0,0,144.9808466,0.016395763,139.1473312,9.381852161,2276,1183,0.006479716,328.779262,657558,246.5844428,0.000941202,16.86779594,18.33262634,80.92401123,87.95160675,108c,070801030303,
200,5445,14.59255791,2583.909643,90029.54958,22.23729897,63443.01563,69604.96875,85,6161.955566,49.32284546,75.46395111,0,0,490.4742793,0.055467327,134.6724487,12.07966267,11567,6014,0.03294084,257.6146573,515228,193.2109928,0.000737478,10.54922104,11.57382298,328.3613281,360.2536621,108c,070802060601,
201,5504,8.238694191,1658.815249,41950.94916,10.36188412,29562.45508,32028.37695,73,2465.921143,27.8467865,42.60558319,0,0,399.7297549,0.045205105,138.9830073,10.61285462,9705,5046,0.027638756,496.6615964,993322,372.4961959,0.001421802,5.858592033,6.347280502,79.36310577,85.98310089,108c,070801030603,
202,5523,3.165332317,993.0566255,20959.0368,5.176882267,14769.64551,16069.14648,77,1299.500854,10.69882298,16.36919975,0,0,168.2778576,0.019030403,150.8331112,12.20264391,3618,1882,0.010308391,423.0399702,846080,317.2799823,0.001211044,7.847845554,8.538334846,46.55082703,50.64657974,108c,070801030303,
203,5537,6.348676682,1244.747026,35657.99071,8.807523727,25127.86523,27310.01758,76,2182.1521,21.45852661,32.83154678,0,0,263.1038129,0.029754191,150.3729162,12.03502383,5624,2925,0.016021277,732.9781593,1465958,549.7336243,0.00209831,8.590723038,9.336758614,45.70916367,49.67863846,108c,070801030303,
204,5551,5.682451248,1302.302673,33013.61832,8.154363632,23264.40039,25125.22656,70,1860.825806,19.20668602,29.38623047,0,0,436.115359,0.049319922,145.7811025,12.96879315,11880,6178,0.033839127,431.3516132,862702,323.5137095,0.001234838,3.765684843,4.066886902,71.91163635,77.66355896,108c,070801030303,
205,5552,12.00622368,1746.359436,93872.4931,23.18650627,66151.10156,72122.55469,79,5971.452148,40.58103561,62.08898544,0,0,563.6359213,0.063741116,140.2548513,11.18966331,12665,6588,0.036084845,1044.776226,2089554,783.582163,0.0029909,10.04115105,10.94756413,84.42139435,92.04210663,108c,070801030303,
206,5559,7.138618946,1420.32912,42131.81698,10.40655899,29689.91211,32777.12109,91,3087.209717,24.12853241,36.91665649,0,0,358.5526617,0.040548422,133.4286608,11.98792989,9135,4749,0.026011981,152.3256212,304651,114.2442173,0.000436065,6.251823902,6.901899815,259.8811035,286.9039917,108c,070802060601,
207,5591,8.477972984,1277.169398,50416.25731,12.45281601,35527.88281,39343.92188,94,3816.040527,28.6555481,43.84298706,0,0,229.777797,0.025985379,131.0002117,11.79864252,5617,2921,0.015999367,90.32962331,180660,67.74721862,0.000258588,12.16291809,13.4693327,524.418335,580.7459106,108c,070801030303,
208,5610,3.244892597,1426.786838,25020.64748,6.180099964,17631.82617,19082.41992,72,1450.593262,10.9677372,16.78063774,0,0,191.9444649,0.02170684,140.8031311,11.51889194,3162,1644,0.009004779,202.8978906,405795,152.1734169,0.000580839,10.72495556,11.60731125,115.8666611,125.3991699,108c,070801030605,
209,5648,1.966004491,841.8831258,14887.42626,3.677194357,10491.03516,10970.54102,40,479.506134,6.645095348,10.166996,0,0,213.8328333,0.024182177,133.1254654,11.95613527,5208,2708,0.01483269,247.5417822,495084,185.6563333,0.000708642,3.874089718,4.051159859,56.50782394,59.0905838,108c,070801030303,
210,5649,4.503094196,1063.108322,31759.58611,7.844617844,22380.69531,24349.85156,77,1969.156006,15.22045803,23.28730011,0,0,185.9469849,0.021028589,141.6855403,12.65118326,4770,2481,0.013589329,135.3634637,270727,101.5225964,0.000387507,9.02083683,9.814531326,220.4503784,239.8466187,108c,070801030303,
211,5662,6.680207729,1076.954405,39301.165,9.707387924,27695.17773,30195.21875,79,2500.040771,22.57910156,34.54602432,0,0,167.1185377,0.018899296,139.4988963,10.84618723,2940,1529,0.008374883,175.8257259,351652,131.8692964,0.000503339,18.11326218,19.74834442,210.0199127,228.9783936,108c,070801030302,
212,5715,4.48951149,1017.70337,26196.73612,6.470593929,18460.60352,20211.41602,83,1750.813354,15.1745491,23.21706009,0,0,149.5916675,0.016917197,143.591807,12.84977415,3724,1937,0.010609645,106.1498601,212299,79.61239691,0.000303877,9.53051281,10.43439102,231.881012,253.8727264,108c,070801030302,
213,5722,3.568243027,989.7709032,21510.62818,5.313125134,15158.3457,16509.36719,78,1351.021484,12.06066132,18.45281219,0,0,219.4143674,0.024813388,138.5547926,11.25789665,4248,2210,0.012104965,197.4263968,394853,148.0698001,0.000565176,6.858980179,7.470302105,102.3729706,111.4971924,108c,070801030302,
214,5760,5.38612318,1517.600729,39624.38509,9.787222862,27922.94727,30347.83008,76,2424.882568,18.2050972,27.85379791,0,0,277.5445677,0.031387284,145.2470463,11.46473007,6701,3484,0.019083121,773.5947326,1547189,580.1960471,0.002214584,8.014623642,8.71062851,48.12674332,52.30616379,108c,070801030303,
215,5792,10.6166687,1762.543916,67595.28925,16.69603729,47633.79297,52423.55078,88,4789.758789,35.88433838,54.90303802,0,0,526.0671227,0.059492492,142.3660646,12.69463663,13763,7157,0.039201462,484.4679018,968934,363.3509238,0.001386895,6.655552864,7.324793816,131.0958405,144.2780151,108c,070802060603,
216,5795,14.95109749,2688.216465,98003.05614,24.20675468,69061.875,74980.42969,75,5918.551758,50.53470993,77.3181076,0,0,915.9442267,0.103583369,144.1207076,12.84673317,24878,12937,0.070860601,806.3242146,1612646,604.7431573,0.002308279,5.338322163,5.795812607,114.2003403,123.9872284,108c,070801030606,
217,5813,9.324584961,1660.587819,59243.52599,14.63315105,41748.37891,45707.81641,83,3959.437988,31.51709747,48.22116089,0,0,271.5618309,0.030710701,144.883754,11.86842896,6485,3373,0.018475134,174.9044109,349810,131.1783098,0.000500702,12.37722492,13.55108738,318.2567139,348.4403381,108c,070801030302,
218,5847,6.724343777,1471.61554,40948.20293,10.11420631,28855.83008,31691.44922,86,2835.618896,22.72828102,34.7742691,0,0,278.9358666,0.031544625,134.6333435,12.09279871,6548,3405,0.018650409,173.3045715,346608,129.9784269,0.000496122,8.474546432,9.307327271,222.0047607,243.8208466,108c,070801030303,
219,5867,7.040180683,1647.304779,44625.83384,11.0225811,31447.42383,34142.44531,75,2695.020996,23.7958107,36.40758896,0,0,369.418356,0.041777214,144.1081919,12.85851148,9778,5086,0.027857851,254.8363033,509673,191.1272308,0.000729524,6.183135033,6.713025093,164.5365906,178.6372681,108c,070801030605,
220,5906,16.14931679,2527.327792,90639.33076,22.38791466,63872.71875,70295.36719,88,6422.64502,54.58469009,83.51457214,0,0,524.2820841,0.059290624,139.6218589,11.7159871,12182,6335,0.034699073,189.742965,379485,142.3072233,0.000543181,10.08251286,11.09634876,448.836792,493.9690857,108c,070802060601,
221,5918,7.427920818,1303.901853,41399.57395,10.22569466,29173.90625,32140.78906,89,2966.883057,25.10637283,38.41275024,0,0,152.6689194,0.017265201,132.5482309,11.93963487,3959,2058,0.011272406,65.25993483,130520,48.94495119,0.000186821,14.17585373,15.61748695,596.055481,656.6721802,108c,070801030303,
222,5921,4.360638142,909.5011277,24462.92982,6.042343616,17238.80664,18657.06641,72,1418.258911,14.73895645,22.55060387,0,0,154.2915601,0.017448704,133.1770096,11.96724284,3780,1966,0.010768489,82.00972392,164018,61.5072934,0.000234771,8.768466949,9.489860535,280.2725525,303.3309631,108c,070801030303,
223,5929,7.438243389,1447.000545,39980.10649,9.875085831,28173.61914,30974.39063,87,2800.771729,25.14126205,38.4661293,0,0,229.4995522,0.025953913,142.6565421,12.73116125,5958,3098,0.01696886,175.4920866,350984,131.6190636,0.000502384,9.09413147,9.998188972,214.054245,235.3336182,108c,070802060603,
224,5946,3.230967999,1627.110246,24988.51241,6.172162533,17609.17969,19098.15234,74,1488.972534,10.92067146,16.7086277,0,0,305.0755096,0.034500735,135.5333282,11.16606091,6338,3297,0.018058854,95.65597484,191311,71.74198155,0.000273836,5.340970516,5.792584896,245.4515381,266.2060852,108c,070801030605,
225,5963,15.59309292,3549.326739,98299.85908,24.28006554,69271.02344,74890.89063,71,5619.86377,52.70465469,80.63812256,0,0,1413.691824,0.15987323,139.465444,12.45922302,35503,18461,0.101117535,1571.204533,3142405,1178.403395,0.004497916,3.752289772,4.056708336,58.7837944,63.55284882,108c,070801030606,
226,5990,6.422836304,1625.523578,43830.06563,10.82602596,30886.65234,33533.61719,75,2646.963623,21.70918655,33.21505356,0,0,185.0880258,0.020931451,148.094251,13.18335342,5366,2791,0.015287311,175.9123516,351824,131.934262,0.000503587,11.06651783,12.01491165,234.1063843,254.1691284,108c,070801030606,
227,5995,11.76148415,1857.926218,68637.14687,16.95337486,48367.97656,53176.29297,87,4808.316406,39.7538147,60.82333755,0,0,362.0769987,0.040946986,139.6698715,12.47809944,9405,4890,0.026784288,450.5393767,901077,337.9045302,0.001289767,9.891201973,10.87449741,143.1409607,157.3707581,108c,070801030302,
228,6008,6.129737377,1193.049975,34777.24128,8.589978218,24507.20703,26971.5,88,2464.293213,20.71851158,31.69932365,0,0,285.3278251,0.032267486,145.16647,12.92149268,7829,4073,0.022309285,236.0267006,472054,177.0200263,0.000675678,6.016991615,6.622023106,138.4431305,152.3641205,108c,070802060603,
229,6014,7.419430256,1796.338882,47778.27318,11.80123329,33668.91797,36285.01563,68,2616.097412,25.07767487,38.36884308,0,0,355.4905042,0.040202125,141.1534004,12.58487169,8810,4580,0.025086307,439.6180909,879237,329.7135748,0.001258503,7.351292133,7.922492504,102.115654,110.0501099,108c,070801030605,
230,6015,9.341446877,1267.701241,52091.05291,12.86649036,36708.09766,40315.34766,86,3607.249023,31.57409096,48.30836105,0,0,222.2893574,0.025138518,137.1301963,12.28606155,5592,2907,0.015922684,195.3540569,390707,146.5155459,0.000559244,12.62748432,13.8683691,250.5406342,275.1608887,108c,070801030303,
231,6026,3.667256355,1162.266994,27275.21443,6.736978054,19220.59766,21043.48828,83,1822.891357,12.39532661,18.96484947,0,0,188.2535123,0.021289433,130.9997711,11.79861145,4489,2335,0.012789635,70.0239853,140048,52.51798921,0.000200459,8.231519699,9.012200356,365.9812317,400.69104,108c,070801030605,
232,6030,8.520971298,1644.133264,52112.88467,12.87188244,36723.48047,40248.31641,84,3524.83667,28.80088234,44.06534958,0,0,278.4679917,0.031491713,133.015754,11.96601599,7102,3692,0.020222411,164.8545443,329708,123.6409084,0.000471932,9.946771622,10.90149403,297.0172424,325.5258789,108c,070801030303,
233,6036,6.879603863,1662.51505,44790.43143,11.06323624,31563.41211,34665.10156,86,3101.689209,23.25306129,35.57718277,0,0,204.177456,0.023090258,143.6281455,12.82824435,5446,2832,0.015511882,147.7774492,295555,110.833089,0.000423045,11.14527225,12.24050236,284.7832947,312.7685242,108c,070801030605,
234,6047,4.388248444,1038.000239,23911.39065,5.906113625,16850.14258,18428.96484,82,1578.822144,14.83228016,22.69338799,0,0,156.6888835,0.017719815,152.7224731,13.58547688,4422,2300,0.012597927,93.26840401,186537,69.95130157,0.000267001,7.326148987,8.012593269,240.8838959,263.4542236,108c,070801030302,
235,6071,5.323333263,1043.380427,32577.22221,8.046573639,22956.875,25081.65234,81,2124.77832,17.99286652,27.52908516,0,0,285.0667338,0.032237959,133.9996482,12.03243693,6777,3526,0.01931317,230.1967601,460394,172.6475682,0.000658988,6.510741711,7.113344193,132.9695892,145.2765961,108c,070801030302,
236,6081,9.025749207,2306.492096,56526.8003,13.96212006,39833.92969,43520.76563,81,3686.837158,30.50703239,46.67575836,0,0,514.3009844,0.05816187,139.409937,11.89784047,12774,6642,0.036380622,1312.395976,2624791,984.2969795,0.00375702,5.997279167,6.552358627,40.46942139,44.21507645,108c,070801030303,
237,6099,6.04051733,1215.583778,37362.18374,9.228459358,26328.79492,28886,85,2557.206055,20.41694832,31.2379303,0,0,258.6939533,0.029255483,152.7222214,13.58545224,7346,3820,0.020923513,175.9875498,351975,131.9906616,0.000503803,6.892354488,7.561779976,199.4746857,218.8488159,108c,070801030302,
238,6119,12.85970974,2005.327809,68100.07271,16.82071877,47989.51172,52540.86328,83,4551.350098,43.46582031,66.50270844,0,0,385.2898493,0.043572108,134.0357644,12.03291832,9537,4959,0.027162226,185.2607732,370522,138.9455805,0.000530349,9.67725563,10.59505177,345.3835144,378.1398621,108c,070801030301,
239,6127,5.504183292,1437.709042,34503.67354,8.522407532,24314.42773,26342.58984,73,2028.162598,18.60413933,28.46433258,0,0,157.4742511,0.017808632,131.0016581,9.136558384,3528,1834,0.010045477,52.91855508,105838,39.68891656,0.000151491,13.25759411,14.36346245,612.6251221,663.7266235,108c,070801030606,
240,6167,5.230344772,1382.650068,41770.72241,10.31736851,29435.45313,32159.85742,81,2724.404297,17.67856598,27.04820633,0,0,157.4123071,0.017801627,141.1996787,12.58901146,4020,2091,0.011453159,177.4412757,354883,133.0809582,0.000507964,14.07721329,15.38013268,221.1845551,241.6563416,108c,070801030606,
241,6185,5.753308773,1175.687338,38344.43497,9.471075058,27020.97656,28780.89258,57,1759.915161,19.44618416,29.75266266,0,0,213.4297856,0.024136597,133.8343124,10.81863248,4917,2557,0.014005608,75.18059316,150362,56.38544449,0.000215221,10.56745243,11.25572681,479.2189941,510.4312439,108c,070801030606,
242,6192,2.882807016,877.7074725,18739.52701,4.628663063,13205.57617,14382.55273,78,1176.976563,9.743887901,14.90814877,0,0,159.0613446,0.017988115,133.124155,11.96419978,3677,1913,0.010478189,132.9792891,265958,99.73446518,0.000380682,6.90307188,7.518323421,132.4073486,144.2084503,108c,070801030302,
243,6208,11.12957191,1770.314861,62924.32979,15.54230976,44342.21094,48800.98828,88,4458.777832,37.61795425,57.55546951,0,0,275.2497029,0.031127759,143.9221771,11.74926293,7163,3725,0.020403164,166.1891663,332379,124.6418761,0.000475753,11.90394878,13.10093689,355.7569275,391.5296326,108c,070802060502,
244,6211,8.117987633,1236.643161,43970.3344,10.86067295,30985.5,34172.02344,90,3186.521484,27.4387989,41.98136139,0,0,152.4297497,0.017238153,136.8746204,12.26563621,3824,1989,0.010894468,83.45446944,166910,62.59085321,0.000238907,15.57843113,17.18050385,495.0483704,545.9587402,108c,070802060603,
245,6226,17.85351563,2094.037456,104058.1087,25.70235252,73328.8125,80283.35156,83,6954.54248,60.34488297,92.32766724,0,0,524.328839,0.059295911,135.4996921,12.14743558,13305,6918,0.037892373,268.2264643,536451,201.1698505,0.000767857,10.59971237,11.60499477,364.5119324,399.082428,108c,070801030301,
246,6229,3.419818878,827.8992481,21994.12776,5.432549477,15499.06348,17032.16016,59,1533.096924,11.55898762,17.68525124,0,0,152.9473483,0.017296688,132.7010818,7.884177282,3665,1907,0.010445325,321.3591402,642717,241.019343,0.000919961,8.127458572,8.931389809,64.30630493,70.66719055,108c,070802060302,
247,6261,13.10630703,2228.160497,75311.76623,18.60200691,53071.52734,58408.07031,88,5336.543945,44.29931641,67.7779541,0,0,280.759621,0.031750871,141.6955242,12.64825976,7583,3944,0.021602706,164.8868198,329774,123.6651171,0.000472024,13.45626926,14.80934811,429.1551819,472.3083801,108c,070802060603,
248,6270,12.80020714,1750.824645,75706.57347,18.69952393,53349.74219,58775.22266,89,5425.47998,43.26470184,66.19499207,0,0,359.7114951,0.040679473,132.8887787,11.9458491,9093,4728,0.025896956,198.7930784,397586,149.0948107,0.000569089,11.28378677,12.43130779,357.8242798,394.2137451,108c,070801030301,
249,6310,3.826161861,1092.48788,25296.44429,6.248221874,17826.17773,19272.39063,71,1446.213379,12.93242741,19.78661346,0,0,172.4667304,0.019504119,139.8151584,11.34921039,3794,1972,0.010801353,564.6383662,1129277,423.4787703,0.0016164,9.039644241,9.773017883,42.09461975,45.50969696,108c,070802060603,
250,6318,14.15097046,2109.64714,83425.20905,20.6060257,58788.99219,64633.27344,87,5844.28125,47.8302803,73.18032837,0,0,318.2337086,0.035988785,136.3809651,12.23445552,8068,4197,0.022988478,187.2531173,374507,140.4398382,0.000536053,14.0073843,15.39987469,418.6062317,460.2203674,108c,070802060603,
251,6338,15.18035603,2997.318587,93015.68892,22.9748745,65547.32031,71314.47656,77,5767.152832,51.30960464,78.50369263,0,0,463.579001,0.052425763,136.4182701,12.2232697,11183,5814,0.031845368,347.5608748,695119,260.6706518,0.000994969,11.27404881,12.26599216,251.4564667,273.58078,108c,070801030606,
252,6343,3.437640429,843.1308189,23259.85247,5.745183468,16391.00781,17908.08008,81,1517.072998,11.61922455,17.77741432,0,0,166.6281728,0.018843841,138.6808438,12.42203776,4225,2196,0.012028282,169.1477826,338297,126.8608382,0.000484222,7.464028835,8.154863358,129.2046356,141.1631927,108c,070801030303,
253,6348,12.12233829,2030.440554,80011.79419,19.76291275,56383.58984,61924.32031,86,5540.72998,40.97350311,62.68946075,0,0,444.8389605,0.050306467,132.4174445,11.90467174,11006,5722,0.031341451,215.0537533,430105,161.2903169,0.000615638,9.853825569,10.82214642,349.5782776,383.9307861,108c,070801030302,
254,6381,21.70915985,2199.247231,126224.3491,31.17741394,88949.16406,97994.97656,89,9045.814453,73.37696075,112.2667465,0,0,494.4181585,0.055913337,141.0952902,12.58966273,12935,6729,0.036857152,321.652063,643303,241.2390474,0.000920799,13.21877861,14.56308174,368.717926,406.2152405,108c,070802060502,
255,6383,5.174746513,1322.301511,28513.58786,7.042856216,20093.26953,22067.80469,86,1974.535278,17.49064255,26.76068306,0,0,220.5281592,0.024939346,134.3999252,12.06910737,5338,2777,0.015210627,161.3024864,322605,120.9768659,0.000461764,7.235602856,7.946634769,166.0918274,182.4134216,108c,070802060502,
256,6385,18.29803848,4661.996062,117651.3259,29.0598774,82907.82813,90107.70313,76,7199.875,61.84737015,94.6264801,0,0,1370.254929,0.154960988,138.3008206,12.2026459,33895,17624,0.096532985,1829.075228,3658147,1371.806428,0.005236127,4.704257011,5.112783909,60.43697357,65.68543243,108c,070801030303,
257,6403,13.14126587,2637.623779,81675.52841,20.17385483,57556.00781,63277.71875,87,5721.709473,44.41748047,67.95874786,0,0,607.7528368,0.068730262,133.6564007,12.00364012,15086,7844,0.042964408,445.7837555,891566,334.3378183,0.001276153,7.337584019,8.06702137,172.1492615,189.2628174,108c,070802060502,
258,6410,13.83037472,1959.458642,77322.76795,19.09872437,54488.66016,59905.44141,87,5416.780273,46.74666595,71.5223999,0,0,440.0451563,0.04976434,142.6765381,11.98844852,11361,5908,0.03236024,268.0611522,536123,201.0458649,0.000767383,9.222860336,10.13971615,271.0260315,297.9690247,108c,070802060502,
259,6414,10.06196404,2003.702805,59780.3843,14.7657547,42126.69922,46170.15234,84,4043.454346,34.00943756,52.03443909,0,0,256.7967249,0.029040928,134.7773183,12.09305265,6481,3370,0.018458702,134.4100806,268822,100.8075576,0.000384778,12.50050449,13.70034218,417.8922729,458.0028992,108c,070802060603,
260,6450,13.31797409,2480.750877,90689.06174,22.40019798,63907.76563,69311.58594,74,5403.82373,45.01475143,68.87256622,0,0,904.3873853,0.102276415,138.1347088,11.6572619,21657,11258,0.061664114,936.9082666,1873814,702.6811989,0.002682104,5.676653385,6.156651974,90.94844818,98.63874054,108c,070801030303,
261,6459,10.33641911,2353.857193,63403.43334,15.66064835,44679.82813,48917.28516,83,4237.458008,34.93709564,53.45375824,0,0,672.0553391,0.076002178,143.7000131,12.12981385,16143,8396,0.045987911,1474.497376,2948995,1105.873054,0.00422107,5.321561337,5.826260567,40.40231323,44.2340889,108c,070802060704,
262,6467,9.479485512,2287.617767,56795.37364,14.02845764,40023.19141,43498.88281,76,3475.690674,32.04066086,49.02221298,0,0,374.7012573,0.042374653,142.9375498,12.71866995,9530,4956,0.027145794,355.2874839,710575,266.4656124,0.001017088,8.075704575,8.777014732,150.2002106,163.2438812,108c,070801030301,
263,6482,4.664656162,871.2346726,25972.53284,6.415215492,18302.60938,19933.87109,78,1631.260986,15.76653767,24.12280273,0,0,184.2491512,0.020836583,144.8428214,12.87763132,4880,2537,0.013896061,401.6506701,803301,301.2380047,0.001149813,7.214272499,7.857261181,60.7579689,66.17316437,108c,070802060704,
