OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
169,4770,7.171487808,2251.866321,43513.37322,10.74780273,41035.10938,43557.83203,72,2522.724365,24.23962784,37.08663177,0,0,296.4432786,0.033524523,142.3907928,12.67997665,7395,3844,0.02105497,216.0100551,432021,162.0075402,0.000618376,10.67510605,11.3313818,253.2913513,268.8630066,108,070801030603,F070801030603_16
170,4771,4.517436981,1203.525173,31986.2667,7.900608063,30164.52148,31890.17188,67,1725.650757,15.26893711,23.36147308,0,0,229.107102,0.025909531,136.6670502,11.22086719,4851,2523,0.013819378,434.9424316,869885,326.2068161,0.001245118,11.95581532,12.63978291,92.47054291,97.7605896,108,070801030407,F070801030407_7
171,4778,5.595610619,1007.231615,30378.12168,7.503396034,28647.9668,30776.08008,87,2128.113037,18.91316414,28.93714142,0,0,177.9783177,0.02012742,145.8751373,12.94991159,4752,2472,0.013540033,155.7606845,311522,116.8205109,0.000445899,11.58898354,12.44987011,245.2306213,263.4475708,108,070802060601,F070802060601_63
172,4857,4.94375515,1205.620295,26248.45162,6.483367443,24753.49609,26592.30859,87,1838.812622,16.70989227,25.56613541,0,0,148.4257579,0.016785345,133.1253147,10.75544531,3611,1878,0.010286481,63.70154537,127404,47.77615935,0.00018236,13.18077564,14.15990829,518.1139526,556.6020508,108,070801030407,F070801030407_444
173,4958,9.765017509,1369.432611,62836.1638,15.52053261,59257.39453,63709.92578,88,4452.530273,33.00576019,50.49881363,0,0,396.6972717,0.044862164,131.0000629,11.79863191,9683,5035,0.027578505,362.781014,725562,272.0857568,0.00103854,11.76909542,12.65341091,217.7893982,234.1538391,108,070802060601,F070802060601_130
174,5010,7.630419731,1136.500309,44120.87797,10.89785671,41608.01563,44592.28516,84,2984.269043,25.79081917,39.45995331,0,0,182.3156548,0.020617925,141.0591927,12.6068269,4963,2580,0.014131588,131.6071999,263214,98.70540333,0.000376754,16.12713814,17.28383064,421.5373535,451.7714844,108,070801030603,F070801030603_130
175,5033,5.178691387,981.2045463,29325.30988,7.24335146,27655.11523,29567.79492,81,1912.679443,17.50397682,26.78108406,0,0,147.2897713,0.016656877,134.7770106,12.08325307,2817,1465,0.008024332,76.04990119,152100,57.03742681,0.000217709,18.87721252,20.18279457,484.8591003,518.3928833,108,070801030603,F070801030603_377
176,5057,3.204710484,791.9770426,19230.20477,4.749860764,18134.96875,19373.73242,80,1238.763672,10.83192158,16.57283974,0,0,196.0048417,0.022166024,133.4284123,11.98791272,4599,2393,0.013107321,479.5616417,959123,359.6712332,0.00137285,7.57834053,8.096001625,50.42095947,53.86511612,108,070802060601,F070802060601_327
177,5059,11.89603233,1965.659405,72749.88707,17.96922302,68606.49219,73761.5,88,5155.010742,40.20858765,61.51913834,0,0,660.3543276,0.07467892,131.7092692,11.85118564,16185,8416,0.046097458,314.6239181,629248,235.9679366,0.00090068,8.151911736,8.764436722,290.7449646,312.5911865,108,070802060601,F070802060601_261
178,5081,10.18933964,2126.144674,60954.98995,15.05588245,57483.35938,60968.19531,71,3484.834473,34.43996811,52.69314957,0,0,718.308285,0.081232885,138.0016147,11.96714767,18233,9482,0.051936323,850.9900392,1701980,638.2425268,0.002436145,6.062366486,6.429887772,90.06507111,95.5251236,108,070801030603,F070801030603_321
179,5095,2.91297245,908.2288799,23774.26308,5.872242928,22420.22266,23243.39453,43,823.1710205,9.84584713,15.06414604,0,0,186.3839307,0.021078003,135.5331757,12.14023495,4640,2412,0.013211391,127.2207928,254442,95.41559505,0.000364197,9.295283318,9.636565208,234.974411,243.6016235,108,070801030408,F070801030408_51
180,5135,19.07958603,3839.804484,120185.1647,29.6857357,113340.1406,121372.5078,83,8032.366211,64.48899841,98.66816711,0,0,1086.380356,0.122857849,138.8500151,11.65216412,26876,13975,0.0765461,1945.598026,3891197,1459.198541,0.005569699,8.110206604,8.684973717,77.67287445,83.17751312,108,070802060602,F070802060602_207
181,5162,11.45738697,2208.324471,62030.0915,15.32143307,58497.23047,62642.90234,83,4145.67334,38.72596741,59.25072861,0,0,221.169497,0.025011874,134.4005737,11.07152656,5455,2836,0.015533792,73.40540635,146810,55.05405402,0.000210139,20.62666893,22.08847046,1062.541748,1137.843628,108,070801030407,F070801030407_107
182,5165,20.46266365,2680.765889,128711.9741,31.79185677,121381.3125,130605.3984,89,9224.088867,69.1638031,105.8206177,0,0,673.9507356,0.076216527,132.1346936,11.88889906,15918,8276,0.045330628,215.7117147,431423,161.7837856,0.000617522,14.66666412,15.78122234,750.2687378,807.2836304,108,070802060601,F070802060601_230
183,5167,8.86076355,1792.614227,69063.72802,17.05874062,65130.27344,69968.47656,87,4838.200195,29.94938087,45.82255173,0,0,216.0181009,0.024429307,133.3173967,11.97035642,5234,2725,0.014925805,132.8912216,265781,99.66841546,0.00038043,23.90101814,25.67650604,653.4695435,702.0125122,108,070802060601,F070802060601_211
184,5180,3.965475559,1046.648959,24143.89441,5.963541985,22768.80273,24460.18164,87,1691.379395,13.40330696,20.5070591,0,0,152.8018209,0.017280231,139.2571934,12.44228363,3923,2041,0.011179291,109.3377115,218676,82.00328099,0.000313003,11.15570927,11.98441029,277.6572266,298.282959,108,070802060601,F070802060601_220
185,5202,4.285514832,1034.204859,28495.33775,7.038348198,26872.41406,28616.23438,76,1743.821167,14.48503971,22.16211128,0,0,146.6585562,0.016585494,137.3747559,12.28734362,3618,1882,0.010308391,348.1964284,696392,261.1473245,0.000996788,14.27864742,15.20522594,102.9013596,109.5788879,108,070802060602,F070802060602_167
186,5226,1.509645581,863.12729,12132.21522,2.996657133,11441.2373,12183.68945,76,742.4517212,5.102602005,7.806981087,0,0,192.0728168,0.021721355,132.7011169,8.846205541,3582,1863,0.010204321,507.3561711,1014712,380.5171328,0.001452418,6.14129734,6.539822578,30.06760025,32.01876831,108,070802060406,F070802060406_150
187,5251,11.54686451,1789.27056,59500.24027,14.69655895,56111.46094,59704.76953,75,3593.308594,39.02840042,59.71345139,0,0,450.2490697,0.050918292,138.6774834,11.87383344,11493,5977,0.032738178,687.3667885,1374734,515.5250902,0.001967737,9.387897491,9.989086151,108.8433151,115.8135071,108,070801030603,F070801030603_47
188,5299,11.59117508,2636.454839,73554.66215,18.16800117,69365.42969,73985.1875,78,4619.759277,39.17817307,59.94260406,0,0,518.6420278,0.058652795,145.9106607,12.28878747,11405,5931,0.03248622,789.0213008,1578045,591.7659703,0.002258745,11.69540215,12.47431946,117.2176743,125.0244064,108,070801030607,F070801030607_291
189,5303,8.395406723,1685.298508,51848.92855,12.80668545,48895.92578,52194.16016,79,3298.233887,28.37647438,43.41600418,0,0,641.9676939,0.072599591,138.7529289,12.39675723,14761,7677,0.042049689,450.3944472,900789,337.7958359,0.001289352,6.369144917,6.798770428,144.749939,154.5139313,108,070801030605,F070801030605_45
190,5305,11.60227966,2229.628132,67857.249,16.76074028,63992.50781,68746.1875,87,4753.681152,39.21570587,60.00003052,0,0,288.1783075,0.032589845,140.7139675,12.54645933,7664,3986,0.021832755,293.5050759,587010,220.1288123,0.000840222,16.05431747,17.246912,290.704834,312.2998047,108,070801030303,F070801030303_11
191,5315,4.919545174,1041.740318,27180.79652,6.713656902,25632.74219,27514.98242,86,1882.240723,16.6280632,25.44093704,0,0,145.0715768,0.016406024,130.99935,11.79858189,3494,1817,0.009952362,112.8345041,225669,84.62587857,0.000323013,14.10717773,15.14308357,302.8948364,325.1367493,108,070802060601,F070802060601_240
192,5341,5.12785244,1406.010281,36765.18253,9.081000328,34671.25781,37217.20703,86,2545.949219,17.33214188,26.51817703,0,0,400.8810664,0.045335306,140.7869485,12.55613813,9772,5083,0.027841419,257.3683007,514737,193.0262284,0.000736773,6.821022511,7.321897984,179.6194153,192.8090668,108,070801030605,F070801030605_43
193,5363,3.852618694,1296.001163,25831.37997,6.380351067,24360.17969,25899.375,74,1539.195923,13.02185154,19.9234333,0,0,187.947945,0.021254876,140.405217,11.49507679,4817,2505,0.013720786,321.7801481,643560,241.3351114,0.000921166,9.724622726,10.33907223,100.9392242,107.3170624,108,070801030603,F070801030603_227
194,5372,6.707705021,1740.964216,36169.21161,8.933794975,34109.23047,36613.91016,86,2504.678711,22.67204285,34.68822479,0,0,328.7349131,0.037176357,130.9997584,11.79861069,8050,4186,0.022928227,275.3270869,550654,206.4953139,0.000788184,8.148406982,8.746753693,165.1816254,177.3110962,108,070802060601,F070802060601_265
195,5375,1.623745918,721.8948949,13044.48431,3.221987724,12301.54883,12868.74707,54,567.1986694,5.488261223,8.397039413,0,0,149.1892281,0.016871685,133.8323631,12.01206088,3429,1784,0.009771609,166.6518097,333304,124.9888573,0.000477077,6.895486832,7.213423252,98.42116547,102.9591522,108,070802060406,F070802060406_134
196,5377,6.352525711,1153.028798,37393.93049,9.236300468,35264.19531,38034.34766,92,2770.151611,21.47153664,32.85145187,0,0,203.6719927,0.023033096,131.0003967,11.79865551,4540,2360,0.012926569,63.39580232,126792,47.54685182,0.000181484,14.94245529,16.11624908,741.6725464,799.934082,108,070802060601,F070802060601_170
197,5388,2.439200401,704.7364192,15830.82599,3.910213947,14929.19727,15948.98145,80,1019.783813,8.244497299,12.61408043,0,0,161.8008013,0.018297918,133.1273384,7.325017129,984,511,0.002798931,87.63191414,175264,65.72393703,0.000250865,29.21565056,31.21131325,227.1500702,242.6662445,108,070802060302,F070802060302_187
198,5427,9.985375404,1791.59878,63750.73575,15.74643135,60119.875,64072.54297,77,3952.669189,33.75056839,51.63837051,0,0,342.9950838,0.038789028,145.7338911,12.96255003,9355,4865,0.026647354,331.0021883,662004,248.2516403,0.000947566,12.35763073,13.17010117,242.1731262,258.0951538,108,070801030303,F070801030303_614
199,5436,5.156527519,970.4394105,28316.81073,6.994252205,26704.05469,28436.95117,76,1732.895996,17.4290638,26.66646767,0,0,144.9808466,0.016395763,139.1473312,9.381852161,2276,1183,0.006479716,328.779262,657558,246.5844428,0.000941202,22.57316589,24.0379982,108.295784,115.3233795,108,070801030303,F070801030303_344
200,5445,14.59255791,2583.909643,90029.54958,22.23729897,84902.00781,91063.96094,85,6161.955566,49.32284546,75.46395111,0,0,490.4742793,0.055467327,134.6724487,12.07966267,11567,6014,0.03294084,257.6146573,515228,193.2109928,0.000737478,14.11739445,15.14199543,439.4263916,471.3187256,108,070802060601,F070802060601_219
201,5504,8.238694191,1658.815249,41950.94916,10.36188412,39561.67188,42027.59375,73,2465.921143,27.8467865,42.60558319,0,0,399.7297549,0.045205105,138.9830073,10.61285462,9705,5046,0.027638756,496.6615964,993322,372.4961959,0.001421802,7.840204716,8.328892708,106.2069168,112.8269043,108,070801030302,F070801030302_9
202,5523,3.165332317,993.0566255,20959.0368,5.176882267,19765.33594,21064.83594,77,1299.500854,10.69882298,16.36919975,0,0,168.2778576,0.019030403,150.8331112,12.20264391,3618,1882,0.010308391,423.0399702,846080,317.2799823,0.001211044,10.50230408,11.19279289,62.29619598,66.39194489,108,070801030303,F070801030303_176
203,5537,6.348676682,1244.747026,35657.99071,8.807523727,33627.125,35809.27734,76,2182.1521,21.45852661,32.83154678,0,0,263.1038129,0.029754191,150.3729162,12.03502383,5624,2925,0.016021277,732.9781593,1465958,549.7336243,0.00209831,11.49645329,12.24248791,61.16985321,65.139328,108,070801030303,F070801030303_465
204,5551,5.682451248,1302.302673,33013.61832,8.154363632,31133.35938,32994.18359,70,1860.825806,19.20668602,29.38623047,0,0,436.115359,0.049319922,145.7811025,12.96879315,11880,6178,0.033839127,431.3516132,862702,323.5137095,0.001234838,5.039391518,5.340592861,96.23505402,101.986969,108,070801030303,F070801030303_469
205,5552,12.00622368,1746.359436,93872.4931,23.18650627,88526.07813,94497.53125,79,5971.452148,40.58103561,62.08898544,0,0,563.6359213,0.063741116,140.2548513,11.18966331,12665,6588,0.036084845,1044.776226,2089554,783.582163,0.0029909,13.43747425,14.34388733,112.9761276,120.5968399,108,070801030303,F070801030303_10
206,5559,7.138618946,1420.32912,42131.81698,10.40655899,39732.24219,42819.45313,91,3087.209717,24.12853241,36.91665649,0,0,358.5526617,0.040548422,133.4286608,11.98792989,9135,4749,0.026011981,152.3256212,304651,114.2442173,0.000436065,8.366443634,9.016519547,347.7833862,374.8063049,108,070802060601,F070802060601_33
207,5591,8.477972984,1277.169398,50416.25731,12.45281601,47544.85156,51360.89063,94,3816.040527,28.6555481,43.84298706,0,0,229.777797,0.025985379,131.0002117,11.79864252,5617,2921,0.015999367,90.32962331,180660,67.74721862,0.000258588,16.27690887,17.58332443,701.7978516,758.1254272,108,070801030303,F070801030303_713
208,5610,3.244892597,1426.786838,25020.64748,6.180099964,23595.62109,25046.21484,72,1450.593262,10.9677372,16.78063774,0,0,191.9444649,0.02170684,140.8031311,11.51889194,3162,1644,0.009004779,202.8978906,405795,152.1734169,0.000580839,14.35256767,15.23492432,155.0574493,164.5899506,108,070801030605,F070801030605_64
209,5648,1.966004491,841.8831258,14887.42626,3.677194357,14039.52832,14519.03418,40,479.506134,6.645095348,10.166996,0,0,213.8328333,0.024182177,133.1254654,11.95613527,5208,2708,0.01483269,247.5417822,495084,185.6563333,0.000708642,5.184463978,5.361534119,75.6210556,78.20381927,108,070801030303,F070801030303_421
210,5649,4.503094196,1063.108322,31759.58611,7.844617844,29950.75,31919.90625,77,1969.156006,15.22045803,23.28730011,0,0,185.9469849,0.021028589,141.6855403,12.65118326,4770,2481,0.013589329,135.3634637,270727,101.5225964,0.000387507,12.07204723,12.86574173,295.0155945,314.4118347,108,070801030303,F070801030303_98
211,5662,6.680207729,1076.954405,39301.165,9.707387924,37062.80859,39562.84766,79,2500.040771,22.57910156,34.54602432,0,0,167.1185377,0.018899296,139.4988963,10.84618723,2940,1529,0.008374883,175.8257259,351652,131.8692964,0.000503339,24.23990059,25.87498283,281.0571594,300.015625,108,070801030302,F070801030302_175
212,5715,4.48951149,1017.70337,26196.73612,6.470593929,24704.72852,26455.54102,83,1750.813354,15.1745491,23.21706009,0,0,149.5916675,0.016917197,143.591807,12.84977415,3724,1937,0.010609645,106.1498601,212299,79.61239691,0.000303877,12.75411892,13.65799713,310.3125916,332.3042908,108,070801030302,F070801030302_90
213,5722,3.568243027,989.7709032,21510.62818,5.313125134,20285.51172,21636.5332,78,1351.021484,12.06066132,18.45281219,0,0,219.4143674,0.024813388,138.5547926,11.25789665,4248,2210,0.012104965,197.4263968,394853,148.0698001,0.000565176,9.178964615,9.790286064,136.999649,146.1238708,108,070801030302,F070801030302_77
214,5760,5.38612318,1517.600729,39624.38509,9.787222862,37367.61719,39792.5,76,2424.882568,18.2050972,27.85379791,0,0,277.5445677,0.031387284,145.2470463,11.46473007,6701,3484,0.019083121,773.5947326,1547189,580.1960471,0.002214584,10.72549248,11.4214983,64.405159,68.58457947,108,070801030303,F070801030303_185
215,5792,10.6166687,1762.543916,67595.28925,16.69603729,63745.46875,68535.22656,88,4789.758789,35.88433838,54.90303802,0,0,526.0671227,0.059492492,142.3660646,12.69463663,13763,7157,0.039201462,484.4679018,968934,363.3509238,0.001386895,8.906730652,9.575971603,175.4377441,188.6199341,108,070802060603,F070802060603_324
216,5795,14.95109749,2688.216465,98003.05614,24.20675468,92421.39063,98339.94531,75,5918.551758,50.53470993,77.3181076,0,0,915.9442267,0.103583369,144.1207076,12.84673317,24878,12937,0.070860601,806.3242146,1612646,604.7431573,0.002308279,7.143958569,7.601449013,152.8275146,162.6143951,108,070801030606,F070801030606_6
217,5813,9.324584961,1660.587819,59243.52599,14.63315105,55869.37109,59828.80859,83,3959.437988,31.51709747,48.22116089,0,0,271.5618309,0.030710701,144.883754,11.86842896,6485,3373,0.018475134,174.9044109,349810,131.1783098,0.000500702,16.56370354,17.73756599,425.9040222,456.087677,108,070801030302,F070801030302_271
218,5847,6.724343777,1471.61554,40948.20293,10.11420631,38616.03906,41451.65625,86,2835.618896,22.72828102,34.7742691,0,0,278.9358666,0.031544625,134.6333435,12.09279871,6548,3405,0.018650409,173.3045715,346608,129.9784269,0.000496122,11.34098053,12.17376137,297.0957642,318.9118042,108,070801030303,F070801030303_31
219,5867,7.040180683,1647.304779,44625.83384,11.0225811,42084.21484,44779.23438,75,2695.020996,23.7958107,36.40758896,0,0,369.418356,0.041777214,144.1081919,12.85851148,9778,5086,0.027857851,254.8363033,509673,191.1272308,0.000729524,8.274520874,8.804410934,220.1895294,234.2901917,108,070801030605,F070801030605_149
220,5906,16.14931679,2527.327792,90639.33076,22.38791466,85477.05469,91899.70313,88,6422.64502,54.58469009,83.51457214,0,0,524.2820841,0.059290624,139.6218589,11.7159871,12182,6335,0.034699073,189.742965,379485,142.3072233,0.000543181,13.49282646,14.50666237,600.6515503,645.7838135,108,070802060601,F070802060601_158
221,5918,7.427920818,1303.901853,41399.57395,10.22569466,39041.70313,42008.58594,89,2966.883057,25.10637283,38.41275024,0,0,152.6689194,0.017265201,132.5482309,11.93963487,3959,2058,0.011272406,65.25993483,130520,48.94495119,0.000186821,18.97070122,20.41233444,797.6655884,858.2822876,108,070801030303,F070801030303_533
222,5921,4.360638142,909.5011277,24462.92982,6.042343616,23069.66797,24487.92773,72,1418.258911,14.73895645,22.55060387,0,0,154.2915601,0.017448704,133.1770096,11.96724284,3780,1966,0.010768489,82.00972392,164018,61.5072934,0.000234771,11.73431778,12.45571136,375.0720825,398.1304626,108,070801030303,F070801030303_399
223,5929,7.438243389,1447.000545,39980.10649,9.875085831,37703.07813,40503.85156,87,2800.771729,25.14126205,38.4661293,0,0,229.4995522,0.025953913,142.6565421,12.73116125,5958,3098,0.01696886,175.4920866,350984,131.6190636,0.000502384,12.17013454,13.07419395,286.4560547,307.7354431,108,070802060603,F070802060603_323
224,5946,3.230967999,1627.110246,24988.51241,6.172162533,23565.31641,25054.28906,74,1488.972534,10.92067146,16.7086277,0,0,305.0755096,0.034500735,135.5333282,11.16606091,6338,3297,0.018058854,95.65597484,191311,71.74198155,0.000273836,7.147502899,7.599117279,328.473175,349.2277222,108,070801030605,F070801030605_287
225,5963,15.59309292,3549.326739,98299.85908,24.28006554,92701.28906,98321.15625,71,5619.86377,52.70465469,80.63812256,0,0,1413.691824,0.15987323,139.465444,12.45922302,35503,18461,0.101117535,1571.204533,3142405,1178.403395,0.004497916,5.021466255,5.325884819,78.66685486,83.43590546,108,070801030606,F070801030606_57
226,5990,6.422836304,1625.523578,43830.06563,10.82602596,41333.76563,43980.73047,75,2646.963623,21.70918655,33.21505356,0,0,185.0880258,0.020931451,148.094251,13.18335342,5366,2791,0.015287311,175.9123516,351824,131.934262,0.000503587,14.80966187,15.75805473,313.2906189,333.353363,108,070801030606,F070801030606_32
227,5995,11.76148415,1857.926218,68637.14687,16.95337486,64727.98438,69536.29688,87,4808.316406,39.7538147,60.82333755,0,0,362.0769987,0.040946986,139.6698715,12.47809944,9405,4890,0.026784288,450.5393767,901077,337.9045302,0.001289767,13.23680687,14.22010136,191.5570221,205.7868195,108,070801030302,F070801030302_68
228,6008,6.129737377,1193.049975,34777.24128,8.589978218,32796.53516,35260.82813,88,2464.293213,20.71851158,31.69932365,0,0,285.3278251,0.032267486,145.16647,12.92149268,7829,4073,0.022309285,236.0267006,472054,177.0200263,0.000675678,8.052181244,8.657213211,185.2702026,199.1911774,108,070802060603,F070802060603_481
229,6014,7.419430256,1796.338882,47778.27318,11.80123329,45057.10938,47673.20703,68,2616.097412,25.07767487,38.36884308,0,0,355.4905042,0.040202125,141.1534004,12.58487169,8810,4580,0.025086307,439.6180909,879237,329.7135748,0.001258503,9.837797165,10.40899754,136.655304,144.5897675,108,070801030605,F070801030605_83
230,6015,9.341446877,1267.701241,52091.05291,12.86649036,49124.26172,52731.51172,86,3607.249023,31.57409096,48.30836105,0,0,222.2893574,0.025138518,137.1301963,12.28606155,5592,2907,0.015922684,195.3540569,390707,146.5155459,0.000559244,16.89861107,18.13949585,335.2835999,359.9038696,108,070801030303,F070801030303_524
231,6026,3.667256355,1162.266994,27275.21443,6.736978054,25721.78125,27544.67188,83,1822.891357,12.39532661,18.96484947,0,0,188.2535123,0.021289433,130.9997711,11.79861145,4489,2335,0.012789635,70.0239853,140048,52.51798921,0.000200459,11.01575184,11.79643345,489.770874,524.4807129,108,070801030605,F070801030605_246
232,6030,8.520971298,1644.133264,52112.88467,12.87188244,49144.84766,52669.68359,84,3524.83667,28.80088234,44.06534958,0,0,278.4679917,0.031491713,133.015754,11.96601599,7102,3692,0.020222411,164.8545443,329708,123.6409084,0.000471932,13.31117249,14.26589489,397.4804688,425.9891357,108,070801030303,F070801030303_28
233,6036,6.879603863,1662.51505,44790.43143,11.06323624,42239.4375,45341.125,86,3101.689209,23.25306129,35.57718277,0,0,204.177456,0.023090258,143.6281455,12.82824435,5446,2832,0.015511882,147.7774492,295555,110.833089,0.000423045,14.91505527,16.01028442,381.108551,409.09375,108,070801030605,F070801030605_158
234,6047,4.388248444,1038.000239,23911.39065,5.906113625,22549.54102,24128.36328,82,1578.822144,14.83228016,22.69338799,0,0,156.6888835,0.017719815,152.7224731,13.58547688,4422,2300,0.012597927,93.26840401,186537,69.95130157,0.000267001,9.804148674,10.49059296,322.3605652,344.9308777,108,070801030302,F070801030302_114
235,6071,5.323333263,1043.380427,32577.22221,8.046573639,30721.81836,32846.59766,81,2124.77832,17.99286652,27.52908516,0,0,285.0667338,0.032237959,133.9996482,12.03243693,6777,3526,0.01931317,230.1967601,460394,172.6475682,0.000658988,8.712937355,9.315541267,177.9452667,190.2523041,108,070801030302,F070801030302_186
236,6081,9.025749207,2306.492096,56526.8003,13.96212006,53307.375,56994.21094,81,3686.837158,30.50703239,46.67575836,0,0,514.3009844,0.05816187,139.409937,11.89784047,12774,6642,0.036380622,1312.395976,2624791,984.2969795,0.00375702,8.025801659,8.580881119,54.15781784,57.90346909,108,070801030303,F070801030303_131
237,6099,6.04051733,1215.583778,37362.18374,9.228459358,35234.25781,37791.46484,85,2557.206055,20.41694832,31.2379303,0,0,258.6939533,0.029255483,152.7222214,13.58545224,7346,3820,0.020923513,175.9875498,351975,131.9906616,0.000503803,9.223628044,9.893054008,266.9450684,286.3192444,108,070801030302,F070801030302_267
238,6119,12.85970974,2005.327809,68100.07271,16.82071877,64221.50391,68772.85156,83,4551.350098,43.46582031,66.50270844,0,0,385.2898493,0.043572108,134.0357644,12.03291832,9537,4959,0.027162226,185.2607732,370522,138.9455805,0.000530349,12.95049477,13.86828995,462.2061768,494.9624939,108,070801030301,F070801030301_35
239,6127,5.504183292,1437.709042,34503.67354,8.522407532,32538.55273,34566.71484,73,2028.162598,18.60413933,28.46433258,0,0,157.4742511,0.017808632,131.0016581,9.136558384,3528,1834,0.010045477,52.91855508,105838,39.68891656,0.000151491,17.7418499,18.84771729,819.8397827,870.9412842,108,070801030606,F070801030606_67
240,6167,5.230344772,1382.650068,41770.72241,10.31736851,39391.71484,42116.11719,81,2724.404297,17.67856598,27.04820633,0,0,157.4123071,0.017801627,141.1996787,12.58901146,4020,2091,0.011453159,177.4412757,354883,133.0809582,0.000507964,18.83869743,20.14161491,295.9981384,316.4699097,108,070801030606,F070801030606_347
241,6185,5.753308773,1175.687338,38344.43497,9.471075058,36160.56641,37920.48047,57,1759.915161,19.44618416,29.75266266,0,0,213.4297856,0.024136597,133.8343124,10.81863248,4917,2557,0.014005608,75.18059316,150362,56.38544449,0.000215221,14.14179325,14.83006668,641.3103027,672.522522,108,070801030606,F070801030606_61
242,6192,2.882807016,877.7074725,18739.52701,4.628663063,17672.23633,18849.21289,78,1176.976563,9.743887901,14.90814877,0,0,159.0613446,0.017988115,133.124155,11.96419978,3677,1913,0.010478189,132.9792891,265958,99.73446518,0.000380682,9.237969398,9.853221893,177.1928711,188.9939728,108,070801030302,F070801030302_166
243,6208,11.12957191,1770.314861,62924.32979,15.54230976,59340.53906,63799.31641,88,4458.777832,37.61795425,57.55546951,0,0,275.2497029,0.031127759,143.9221771,11.74926293,7163,3725,0.020403164,166.1891663,332379,124.6418761,0.000475753,15.93034649,17.12733269,476.0882874,511.8610229,108,070802060502,F070802060502_374
244,6211,8.117987633,1236.643161,43970.3344,10.86067295,41466.05078,44652.57031,90,3186.521484,27.4387989,41.98136139,0,0,152.4297497,0.017238153,136.8746204,12.26563621,3824,1989,0.010894468,83.45446944,166910,62.59085321,0.000238907,20.84768677,22.44975853,662.4937744,713.4041138,108,070802060603,F070802060603_335
245,6226,17.85351563,2094.037456,104058.1087,25.70235252,98131.57813,105086.1172,83,6954.54248,60.34488297,92.32766724,0,0,524.328839,0.059295911,135.4996921,12.14743558,13305,6918,0.037892373,268.2264643,536451,201.1698505,0.000767857,14.18496323,15.19024563,487.8045959,522.375061,108,070801030301,F070801030301_53
246,6229,3.419818878,827.8992481,21994.12776,5.432549477,20741.47461,22274.57227,59,1533.096924,11.55898762,17.68525124,0,0,152.9473483,0.017296688,132.7010818,7.884177282,3665,1907,0.010445325,321.3591402,642717,241.019343,0.000919961,10.87649441,11.68042564,86.05730438,92.41819,108,070802060302,F070802060302_253
247,6261,13.10630703,2228.160497,75311.76623,18.60200691,71022.46094,76359.00781,88,5336.543945,44.29931641,67.7779541,0,0,280.759621,0.031750871,141.6955242,12.64825976,7583,3944,0.021602706,164.8868198,329774,123.6651171,0.000472024,18.00772285,19.3608036,574.3128052,617.4660034,108,070802060603,F070802060603_412
248,6270,12.80020714,1750.824645,75706.57347,18.69952393,71394.78125,76820.25781,89,5425.47998,43.26470184,66.19499207,0,0,359.7114951,0.040679473,132.8887787,11.9458491,9093,4728,0.025896956,198.7930784,397586,149.0948107,0.000569089,15.10041904,16.24794006,478.8548889,515.2443237,108,070801030301,F070801030301_6
249,6310,3.826161861,1092.48788,25296.44429,6.248221874,23855.71094,25301.92383,71,1446.213379,12.93242741,19.78661346,0,0,172.4667304,0.019504119,139.8151584,11.34921039,3794,1972,0.010801353,564.6383662,1129277,423.4787703,0.0016164,12.09721661,12.83059025,56.33272171,59.74779892,108,070802060603,F070802060603_552
250,6318,14.15097046,2109.64714,83425.20905,20.6060257,78673.80469,84518.08594,87,5844.28125,47.8302803,73.18032837,0,0,318.2337086,0.035988785,136.3809651,12.23445552,8068,4197,0.022988478,187.2531173,374507,140.4398382,0.000536053,18.74524689,20.13773727,560.1958008,601.8099365,108,070802060603,F070802060603_336
251,6338,15.18035603,2997.318587,93015.68892,22.9748745,87718.07031,93485.22656,77,5767.152832,51.30960464,78.50369263,0,0,463.579001,0.052425763,136.4182701,12.2232697,11183,5814,0.031845368,347.5608748,695119,260.6706518,0.000994969,15.08738708,16.07933044,336.5091858,358.6334839,108,070801030606,F070801030606_37
252,6343,3.437640429,843.1308189,23259.85247,5.745183468,21935.11133,23452.18359,81,1517.072998,11.61922455,17.77741432,0,0,166.6281728,0.018843841,138.6808438,12.42203776,4225,2196,0.012028282,169.1477826,338297,126.8608382,0.000484222,9.988666534,10.67950058,172.9068756,184.8654327,108,070801030303,F070801030303_35
253,6348,12.12233829,2030.440554,80011.79419,19.76291275,75454.80469,80995.53125,86,5540.72998,40.97350311,62.68946075,0,0,444.8389605,0.050306467,132.4174445,11.90467174,11006,5722,0.031341451,215.0537533,430105,161.2903169,0.000615638,13.18678856,14.15510845,467.8197937,502.1723022,108,070801030302,F070801030302_262
