OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,Nrate,NO3conc,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
1376,F070801030603_54,1641.809025,167505.6396,0,2399.685791,0,131.0019379,11.79876423,41.37389374,0.005440784,1026,318,0.0017418,2399.685791,7.546181679,108c,070801030603
1377,F070801030603_57,11280.59313,456428.0842,0,6538.788574,0,130.9992218,11.79857254,112.7377396,0.01482533,2797,867,0.004748871,6538.788574,7.541855335,108c,070801030603
1378,F070801030603_58,13393.08327,735704.649,0,10539.70508,0,130.9998779,11.79861927,181.7190552,0.023896568,4508,1397,0.007651871,10539.70508,7.544527531,108c,070801030603
1379,F070801030603_63,4754.288196,175485.2517,0,2514.001709,0,142.3305664,12.65245152,43.34485626,0.005699971,1153,357,0.001955417,2514.001709,7.042021751,108c,070801030603
1380,F070801030603_72,2509.725847,307133.8841,0,4400,0,139.498703,12.42842293,75.86206818,0.009976075,1983,615,0.003368576,4400,7.154471397,108c,070801030603
1381,F070801030603_73,7225.42929,256568.4579,0,3675.599609,0,131.002182,11.79878139,63.37240982,0.00833365,1572,487,0.002667474,3675.599609,7.547432423,108c,070801030603
1382,F070801030603_120,2025.974331,238872.5006,0,3422.087402,0,151.3991241,13.42145157,59.00150681,0.007758864,1665,516,0.002826317,3422.087402,6.631952286,108c,070801030603
1383,F070801030603_123,9600.108573,424720.8918,0,6084.55127,0,131.000946,11.79869461,104.9060593,0.013795442,2603,807,0.004420229,6084.55127,7.539716721,108c,070801030603
1384,F070801030603_125,2295.649274,294325.9309,0,4216.513184,0,151.39888,13.42142963,72.69850159,0.009560058,2052,636,0.003483601,4216.513184,6.629737854,108c,070801030603
1385,F070801030603_134,7223.321481,281693.761,0,4035.544922,0,131.0006256,11.79867172,69.57836151,0.009149751,1726,535,0.002930387,4035.544922,7.543074608,108c,070801030603
1386,F070801030603_135,2013.208539,56632.05393,0,811.310791,0,130.9963226,11.79836845,13.98811722,0.001839477,347,108,0.000591555,811.310791,7.512136936,108c,070801030603
1387,F070801030603_139,4027.522075,135499.965,0,1941.172485,0,131.0023956,11.79879665,33.4684906,0.004401201,830,257,0.001407681,1941.172485,7.553200245,108c,070801030603
1388,F070801030603_150,1540.955476,149387.1322,0,2140.120117,0,131.0044708,11.79894257,36.89862061,0.004852273,915,284,0.00155557,2140.120117,7.535634041,108c,070801030603
1389,F070801030603_152,6316.834864,232717.2273,0,3333.906982,0,131.0014954,11.79873276,57.4811554,0.007558934,1426,442,0.002420993,3333.906982,7.542776108,108c,070801030603
1390,F070801030603_163,2376.986439,316451.4204,0,4533.48291,0,142.3350067,12.65280819,78.16349792,0.010278719,2080,645,0.003532897,4533.48291,7.028655529,108c,070801030603
1391,F070801030603_196,1272.257985,83419.90851,0,1195.073608,0,131.0069885,11.79911995,20.60471725,0.002709578,511,158,0.000865423,1195.073608,7.563756943,108c,070801030603
1392,F070801030603_198,2390.938791,317540.8978,0,4549.09082,0,130.9985504,11.79852581,78.43260193,0.010314108,1946,603,0.003302848,4549.09082,7.544097424,108c,070801030603
1393,F070801030603_211,2404.787334,323751.7692,0,4638.067871,0,130.9980011,11.79848671,79.96669006,0.010515844,1984,615,0.003368576,4638.067871,7.541574001,108c,070801030603
1394,F070801030603_212,2395.922168,319563.3621,0,4578.064941,0,131.0012817,11.7987175,78.93215179,0.0103798,1958,607,0.003324757,4578.064941,7.542116642,108c,070801030603
1395,F070801030603_226,2745.627272,359285.3124,0,5147.121582,0,131.0015411,11.79873657,88.74346924,0.011670016,2202,683,0.003741037,5147.121582,7.536049366,108c,070801030603
1396,F070801030603_227,9522.343224,347325.2595,0,4975.781738,0,130.9994049,11.79858589,85.78933716,0.01128154,2128,660,0.003615057,4975.781738,7.539063454,108c,070801030603
1397,F070801030603_228,2829.150886,55149.48898,0,790.0715942,0,151.3986359,13.4214077,13.62192345,0.001791321,384,119,0.000651806,790.0715942,6.639256954,108c,070801030603
1398,F070801030603_229,3209.111196,116393.3033,0,1667.450439,0,130.9976501,11.79846191,28.74914551,0.003780594,713,221,0.001210496,1667.450439,7.545024395,108c,070801030603
1399,F070801030603_252,2143.968077,221202.5122,0,3168.947266,0,130.9988556,11.79854679,54.63702011,0.007184922,1355,420,0.002300491,3168.947266,7.54511261,108c,070801030603
1400,F070801030603_277,2710.721659,91670.93704,0,1313.277832,0,130.9996033,11.79859924,22.64272118,0.002977581,562,174,0.000953061,1313.277832,7.547573566,108c,070801030603
1401,F070801030603_278,2214.473385,74500.62211,0,1067.295898,0,131.0058136,11.79903793,18.40165329,0.002419869,457,142,0.000777785,1067.295898,7.516168118,108c,070801030603
1402,F070801030603_280,2230.75096,67538.12538,0,967.5512085,0,147.9975433,13.12348175,16.68191719,0.002193719,460,143,0.000783262,967.5512085,6.7660923,108c,070801030603
1403,F070801030603_287,12319.02785,536563.4646,0,7686.808105,0,159.333786,14.16395569,132.5311737,0.017428223,3947,1224,0.006704288,7686.808105,6.280072212,108c,070801030603
1404,F070801030603_296,1919.22084,110317.0473,0,1580.401978,0,151.3986816,13.42141151,27.24831009,0.003583229,769,238,0.001303612,1580.401978,6.64034462,108c,070801030603
1405,F070801030603_307,3709.345732,90132.65909,0,1291.240479,0,139.4987793,12.42842865,22.26276588,0.002927616,582,180,0.000985925,1291.240479,7.173558235,108c,070801030603
1406,F070801030603_308,5786.939664,252926.246,0,3623.421387,0,139.4986115,12.42841625,62.47278214,0.008215346,1633,506,0.002771544,3623.421387,7.160912037,108c,070801030603
1407,F070801030603_326,4021.532142,304590.0926,0,4363.557617,0,131.0021515,11.79877949,75.23374939,0.00989345,1866,578,0.003165914,4363.557617,7.549407482,108c,070801030603
1408,F070801030603_327,5020.279107,470406.7808,0,6739.047363,0,131.0003967,11.79865551,116.1904755,0.015279374,2883,894,0.00489676,6739.047363,7.538084507,108c,070801030603
1409,F070801030603_338,2381.80166,315875.3371,0,4525.22998,0,131.0015259,11.79873562,78.02120972,0.010260008,1936,600,0.003286416,4525.22998,7.542049885,108c,070801030603
1410,F070801030603_377,6231.734241,268696.2724,0,3849.342773,0,131.000351,11.79865265,66.36798096,0.008727577,1647,511,0.002798931,3849.342773,7.532960415,108c,070801030603
1411,F070801030603_384,2681.455686,298045.4746,0,4269.799316,0,131.002182,11.79878139,73.61723328,0.009680874,1826,566,0.003100185,4269.799316,7.543815136,104,070801030603
1412,F070801030603_409,2693.157682,436011.5267,0,6246.30127,0,131.0002289,11.79864407,107.6948471,0.014162175,2672,828,0.004535254,6246.30127,7.543842316,104,070801030603
1413,F070801030603_427,2373.54697,316868.7345,0,4539.461426,0,130.9995117,11.79859352,78.26657867,0.010292276,1942,602,0.00329737,4539.461426,7.540633678,104,070801030603
1414,F070801030603_447,5934.077008,737167.9465,0,10560.66797,0,130.9991455,11.79856777,182.0804901,0.023944097,4517,1400,0.007668303,10560.66797,7.543334484,108c,070801030603
1415,F070801030603_470,1813.527613,202618.4969,0,2902.712646,0,130.997757,11.79846954,50.04676819,0.006581291,1242,385,0.002108783,2902.712646,7.539513588,104,070801030603
1416,F070801030603_489,1583.912588,158413.5666,0,2269.432861,0,159.3352509,14.16409874,39.12815094,0.005145462,1165,361,0.001977327,2269.432861,6.28651762,104,070801030603
1417,F070801030603_498,2382.066818,313067.9133,0,4485.010742,0,131.0010681,11.79870319,77.32777405,0.01016882,1918,595,0.003259029,4485.010742,7.537833214,104,070801030603
1418,F070801030603_581,8268.15218,360614.3974,0,5166.161621,0,142.3323669,12.65259647,89.07175446,0.011713186,2370,735,0.004025859,5166.161621,7.028791428,104,070801030603
1419,F070801030603_583,1852.719412,111283.0949,0,1594.241577,0,130.996109,11.7983532,27.48692513,0.003614608,682,211,0.001155723,1594.241577,7.555647373,104,070801030603
1420,F070801030603_632,2654.519616,296015.9379,0,4240.724121,0,142.3339539,12.65272427,73.11593628,0.009614951,1945,603,0.003302848,4240.724121,7.032710075,104,070801030603
1421,F070801030603_645,1238.101212,76665.63193,0,1098.31189,0,151.4003143,13.42155743,18.9364109,0.002490191,534,166,0.000909242,1098.31189,6.616336823,104,070801030603
1422,F070801030603_646,2028.791351,239804.3528,0,3435.437256,0,139.500412,12.42855549,59.23167419,0.007789132,1548,480,0.002629132,3435.437256,7.157160759,104,070801030603
1423,F070801030603_667,1449.167145,96729.97642,0,1385.753662,0,151.4038239,13.42187119,23.89230347,0.003141905,674,209,0.001144768,1385.753662,6.630400181,108c,070801030603
1424,F070801030603_695,1750.923908,194052.1643,0,2779.991211,0,151.4010773,13.42162609,47.93088531,0.006303046,1353,419,0.002295014,2779.991211,6.634823799,108c,070801030603
1425,F070801030604_44,2232.793004,280637.1007,0,4020.407227,0,131.0023193,11.79879093,69.31736755,0.009115429,1720,533,0.002919433,4020.407227,7.54297781,104,070801030604
1426,F070801030604_96,5610.790133,735719.7061,0,10539.9209,0,130.9993744,11.79858303,181.7227631,0.023897056,4508,1397,0.007651871,10539.9209,7.544682026,104,070801030604
1427,F070801030604_182,1481.338296,136105.1771,0,1949.842773,0,131.0025635,11.7988081,33.61797714,0.004420859,834,259,0.001418636,1949.842773,7.528350353,104,070801030604
1428,F070801030604_225,1734.604093,141006.8915,0,2020.064697,0,139.5007629,12.42858315,34.82870102,0.004580072,910,282,0.001544615,2020.064697,7.163350105,104,070801030604
1429,F070801030604_234,3092.034855,360079.0454,0,5158.492188,0,139.500412,12.42855549,88.93952179,0.011695798,2324,720,0.003943699,5158.492188,7.164572716,104,070801030604
1430,F070801030604_255,1563.711168,150341.3263,0,2153.789795,0,130.9960175,11.79834652,37.13430786,0.004883266,921,286,0.001566525,2153.789795,7.530733585,104,070801030604
1431,F070801030604_427,2216.731368,274506.176,0,3932.575439,0,130.9991913,11.79857063,67.80302429,0.008916289,1682,521,0.002853704,3932.575439,7.548129559,104,070801030604
1432,F070801030605_1,2413.554935,290832.3394,0,4166.463867,0,131.0000916,11.79863358,71.83558655,0.009446582,1782,552,0.003023502,4166.463867,7.547941685,108c,070801030605
1433,F070801030605_43,4729.438145,568181.2552,0,8139.764648,0,130.9994812,11.79859066,140.3407745,0.018455207,3482,1079,0.005910071,8139.764648,7.543804169,108c,070801030605
1434,F070801030605_47,4223.418518,144699.8309,0,2072.969727,0,130.9969177,11.79841042,35.74085999,0.004700024,887,275,0.001506274,2072.969727,7.538071632,108c,070801030605
1435,F070801030605_60,1016.532774,62308.0981,0,892.6257935,0,148.0001373,13.12370491,15.39010048,0.002023841,425,132,0.000723011,892.6257935,6.762316704,108c,070801030605
1436,F070801030605_64,3427.622453,331498.2366,0,4749.043945,0,142.3331604,12.65266037,81.88006592,0.010767459,2178,675,0.003697218,4749.043945,7.035620689,108c,070801030605
1437,F070801030605_65,1923.553714,175829.7238,0,2518.936523,0,147.9981079,13.12353039,43.42994308,0.00571116,1198,371,0.0020321,2518.936523,6.789586544,108c,070801030605
1438,F070801030605_68,3180.286076,633690.9152,0,9078.255859,0,151.3995056,13.42148495,156.5216522,0.020583037,4417,1369,0.007498505,9078.255859,6.631304264,108c,070801030605
1439,F070801030605_70,6762.576341,260946.2838,0,3738.316406,0,158.2008362,14.05370903,64.45373535,0.008475848,1905,591,0.003237119,3738.316406,6.325408459,108c,070801030605
1440,F070801030605_75,5303.977639,169028.5842,0,2421.503418,0,131.0000153,11.79862881,41.75006104,0.00549025,1036,321,0.001758232,2421.503418,7.543624401,108c,070801030605
1441,F070801030605_76,3931.517605,112640.456,0,1613.687134,0,142.3351746,12.65282249,27.82219315,0.003658697,740,229,0.001254315,1613.687134,7.04666853,108c,070801030605
1442,F070801030605_79,10323.93941,503755.5907,0,7216.802734,0,148.000473,13.12373352,124.4276276,0.016362583,3434,1065,0.005833388,7216.802734,6.776340485,108c,070801030605
1443,F070801030605_80,5052.88349,206439.4132,0,2957.450928,0,142.3335419,12.65269089,50.99053574,0.006705399,1357,421,0.002305968,2957.450928,7.024824142,108c,070801030605
1444,F070801030605_83,8405.605206,232123.6273,0,3325.403076,0,139.500946,12.42859745,57.33453751,0.007539653,1498,464,0.002541495,3325.403076,7.166817188,108c,070801030605
1445,F070801030605_88,8138.038922,248005.8637,0,3552.931885,0,131.0018311,11.7987566,61.2574501,0.008055527,1520,471,0.002579836,3552.931885,7.543379784,108c,070801030605
1446,F070801030605_89,3945.781527,434726.5128,0,6227.89209,0,130.9986267,11.79853058,107.377449,0.014120436,2664,826,0.004524299,6227.89209,7.539821148,108c,070801030605
1447,F070801030605_90,2393.174007,59161.31671,0,847.5450439,0,130.9906158,11.797966,14.61284542,0.00192163,363,113,0.000618942,847.5450439,7.500398636,108c,070801030605
1448,F070801030605_102,2209.000654,62816.51109,0,899.9093628,0,131.0053558,11.79900551,15.51567841,0.002040355,385,119,0.000651806,899.9093628,7.562263489,108c,070801030605
1449,F070801030605_136,3388.666905,295546.6311,0,4234.000977,0,142.3314362,12.65252113,73.00001526,0.009599707,1942,602,0.00329737,4234.000977,7.033224106,108c,070801030605
1450,F070801030605_145,2878.242266,414124.3083,0,5932.744629,0,139.4999237,12.4285183,102.2887039,0.013451252,2673,829,0.004540731,5932.744629,7.156507492,108c,070801030605
1451,F070801030605_147,2456.09821,151073.139,0,2164.273682,0,130.9964752,11.79837894,37.31506348,0.004907036,926,287,0.001572002,2164.273682,7.541023254,108c,070801030605
1452,F070801030605_148,2419.770597,325084.1229,0,4657.155273,0,142.3338318,12.65271378,80.29577637,0.01055912,2136,662,0.003626012,4657.155273,7.034977913,108c,070801030605
1453,F070801030605_158,8167.310651,233101.7533,0,3339.415771,0,151.398819,13.42142391,57.57613373,0.007571423,1625,504,0.002760589,3339.415771,6.625824928,108c,070801030605
1454,F070801030605_163,3998.493061,386412.9005,0,5535.750977,0,148.0002899,13.12371826,95.44398499,0.012551153,2634,817,0.004475003,5535.750977,6.775704861,108c,070801030605
1455,F070801030605_171,1617.417485,163407.4995,0,2340.97583,0,147.9970093,13.12343597,40.36165237,0.005307671,1114,345,0.001889689,2340.97583,6.785437107,108c,070801030605
1456,F070801030605_187,6684.612601,288447.0393,0,4132.29248,0,148.0008545,13.1237669,71.24642181,0.009369105,1966,609,0.003335712,4132.29248,6.785373688,108c,070801030605
1457,F070801030605_191,5973.987962,180456.8089,0,2585.224365,0,131.0022888,11.79878902,44.5728302,0.005861453,1106,343,0.001878734,2585.224365,7.537097454,108c,070801030605
1458,F070801030605_196,7020.939737,307056.9858,0,4398.898438,0,139.5001526,12.42853546,75.84307861,0.009973578,1982,614,0.003363099,4398.898438,7.164329529,108c,070801030605
1459,F070801030605_216,7349.264761,256507.962,0,3674.733154,0,130.9985199,11.79852295,63.35746765,0.008331685,1572,487,0.002667474,3674.733154,7.545653343,108c,070801030605
1460,F070801030605_231,4191.505254,112140.1938,0,1606.520386,0,130.9968414,11.79840469,27.69862747,0.003642448,687,213,0.001166678,1606.520386,7.542349339,108c,070801030605
1461,F070801030605_275,2239.662781,67702.55026,0,969.9067383,0,130.9987946,11.79854298,16.72253036,0.00219906,415,129,0.000706579,969.9067383,7.518656731,108c,070801030605
1462,F070801030605_276,4026.856354,84616.09622,0,1212.210205,0,131.0063477,11.79907513,20.90017509,0.002748432,519,161,0.000881855,1212.210205,7.529255867,108c,070801030605
1463,F070801030605_277,1400.950578,81758.32467,0,1171.269775,0,151.3976288,13.42131805,20.19430542,0.002655608,570,177,0.000969493,1171.269775,6.617343426,108c,070801030605
1464,F070801030605_280,2018.636334,237330.2677,0,3399.993408,0,130.9996643,11.79860401,58.62057495,0.007708771,1454,451,0.002470289,3399.993408,7.538787842,108c,070801030605
1465,F070801030606_6,8981.056077,291846.8218,0,4180.997559,0,147.9988708,13.12359619,72.08616638,0.009479534,1989,617,0.003379531,4180.997559,6.776333332,108c,070801030606
1466,F070801030606_9,2821.348457,89222.10424,0,1278.195923,0,142.33992,12.65320396,22.03785896,0.00289804,586,182,0.000996879,1278.195923,7.0230546,108c,070801030606
1467,F070801030606_12,2304.763182,240636.0933,0,3447.352783,0,148.0008392,13.12376499,59.43711472,0.007816148,1640,508,0.002782499,3447.352783,6.786127567,108c,070801030606
1468,F070801030606_13,1720.49955,60484.06795,0,866.494751,0,147.9935303,13.12313747,14.9395647,0.001964595,412,128,0.000701102,866.494751,6.769490242,108c,070801030606
1469,F070801030606_15,4903.858867,245391.3638,0,3515.476563,0,130.9986267,11.79853058,60.61166763,0.007970605,1504,466,0.002552449,3515.476563,7.543941021,108c,070801030606
1470,F070801030606_17,6294.087092,192422.0296,0,2756.637939,0,151.3992462,13.42146206,47.5282402,0.006250097,1341,416,0.002278581,2756.637939,6.626533508,108c,070801030606
1471,F070801030606_29,2405.828254,321365.1567,0,4603.877441,0,151.4011688,13.42163372,79.37719727,0.010438325,2240,694,0.003801288,4603.877441,6.633829117,108c,070801030606
1472,F070801030606_31,2422.135097,326788.5741,0,4681.573242,0,148.0011444,13.12379169,80.71677399,0.010614483,2227,690,0.003779378,4681.573242,6.784888744,108c,070801030606
1473,F070801030606_34,3224.868506,432897.2626,0,6201.686035,0,139.4997864,12.42850685,106.925621,0.01406102,2794,866,0.004743394,6201.686035,7.161300182,108c,070801030606
1474,F070801030606_39,2964.048171,87513.84839,0,1253.723389,0,130.9927673,11.79811764,21.61592102,0.002842554,536,166,0.000909242,1253.723389,7.552550316,108c,070801030606
1475,F070801030606_40,5126.40785,221645.2331,0,3175.289551,0,131.0008087,11.79868412,54.74637222,0.007199302,1358,421,0.002305968,3175.289551,7.542255402,108c,070801030606
1476,F070801030606_46,2726.259184,384952.0632,0,5514.823242,0,131.0005951,11.79866982,95.0831604,0.012503703,2359,731,0.00400395,5514.823242,7.544218063,108c,070801030606
1477,F070801030606_50,2465.942825,70448.67771,0,1009.247742,0,130.9919281,11.79805851,17.40082359,0.002288257,432,134,0.000733966,1009.247742,7.531699657,108c,070801030606
1478,F070801030606_56,2413.357229,324046.8564,0,4642.29541,0,151.4002686,13.42155361,80.03957367,0.01052543,2259,700,0.003834152,4642.29541,6.631850719,108c,070801030606
1479,F070801030606_57,14632.50824,447368.2218,0,6408.99707,0,131.0006714,11.79867458,110.4999542,0.014531055,2741,850,0.004655756,6408.99707,7.539996624,108c,070801030606
1480,F070801030606_60,9248.147655,425189.2526,0,6091.26123,0,130.9993591,11.79858208,105.0217438,0.013810655,2605,808,0.004425706,6091.26123,7.538689613,108c,070801030606
1481,F070801030606_62,3714.151109,544171.8752,0,7795.806152,0,131.0004425,11.79865837,134.4104462,0.017675351,3335,1034,0.00566359,7795.806152,7.539464474,108c,070801030606
1482,F070801030606_63,2578.739785,66996.98645,0,959.7988281,0,130.9959717,11.79834366,16.54825592,0.002176142,411,127,0.000695625,959.7988281,7.557471275,108c,070801030606
1483,F070801030606_67,11580.2747,529510.4968,0,7585.767578,0,131.0003052,11.79864883,130.789093,0.017199134,3245,1006,0.005510224,7585.767578,7.540524483,108c,070801030606
1484,F070801030606_72,2664.385974,259404.8551,0,3716.233887,0,131.0014954,11.79873276,64.07299805,0.00842578,1590,493,0.002700338,3716.233887,7.53799963,108c,070801030606
1485,F070801030606_78,2444.368427,203801.2238,0,2919.65625,0,131.0006256,11.79867172,50.33890152,0.006619707,1249,387,0.002119738,2919.65625,7.544331551,108c,070801030606
1486,F070801030606_83,6523.981877,443635.0158,0,6355.515137,0,130.9989471,11.79855347,109.5778503,0.014409795,2718,843,0.004617414,6355.515137,7.539164066,108c,070801030606
1487,F070801030606_92,1982.629137,139867.123,0,2003.73645,0,142.3341064,12.65273666,34.54718018,0.004543052,919,285,0.001561048,2003.73645,7.03065443,108c,070801030606
1488,F070801030606_94,3234.740941,607660.8203,0,8705.348633,0,158.1994324,14.05357361,150.0922241,0.019737549,4435,1375,0.00753137,8705.348633,6.331162453,108c,070801030606
1489,F070801030606_132,1671.977442,155956.038,0,2234.226318,0,130.9987335,11.79853821,38.52114105,0.005065639,956,296,0.001621298,2234.226318,7.548061848,108c,070801030606
1490,F070801030606_271,3183.463719,472702.7096,0,6771.938965,0,151.4006805,13.42158985,116.7575684,0.015353949,3295,1021,0.005592384,6771.938965,6.632653236,108c,070801030606
1491,F070801030606_337,5619.70667,281595.4412,0,4034.13623,0,148.0013733,13.12381077,69.55407715,0.009146557,1919,595,0.003259029,4034.13623,6.780060768,108c,070801030606
1492,F070801030606_339,1610.264214,161540.5217,0,2314.229492,0,151.40065,13.42158794,39.90050888,0.005247029,1126,349,0.001911598,2314.229492,6.631030083,108c,070801030606
1493,F070801030606_344,5856.120218,289201.2684,0,4143.097168,0,147.9987946,13.12358952,71.43271637,0.009393604,1971,611,0.003346667,4143.097168,6.780846596,108c,070801030606
1494,F070801030606_345,2384.900087,306692.9269,0,4393.683105,0,139.5003967,12.42855453,75.75315094,0.009961752,1980,614,0.003363099,4393.683105,7.155835629,108c,070801030606
1495,F070801030606_346,3311.618955,117655.6869,0,1685.5354,0,147.9977417,13.12349892,29.06095505,0.003821597,802,249,0.001363863,1685.5354,6.769218445,108c,070801030606
1496,F070801030606_359,2554.36697,221859.5022,0,3178.359131,0,130.9973145,11.79843807,54.79929733,0.007206262,1359,421,0.002305968,3178.359131,7.549546719,108c,070801030606
1497,F070801030606_416,2767.729284,463957.5592,0,6646.655762,0,131.001297,11.79871941,114.5975189,0.015069896,2843,881,0.004825554,6646.655762,7.544444561,108c,070801030606
1498,F070801030606_417,4672.314457,150511.5274,0,2156.228027,0,130.9985809,11.79852772,37.17634583,0.004888794,922,286,0.001566525,2156.228027,7.539258957,108c,070801030606
1499,F070801030606_429,2899.652513,83772.7456,0,1200.128296,0,147.9976807,13.12349415,20.69186783,0.002721039,571,177,0.000969493,1200.128296,6.780385971,108c,070801030606
1500,F070801030606_442,3503.411496,117225.4528,0,1679.371826,0,131.0044098,11.79893875,28.95468712,0.003807623,718,223,0.001221451,1679.371826,7.530815601,108c,070801030606
1501,F070801030606_443,3795.097515,140899.1424,0,2018.521118,0,130.9968872,11.79840851,34.80208969,0.004576573,863,268,0.001467932,2018.521118,7.531795025,108c,070801030606
1502,F070801030606_492,5372.79434,166489.4624,0,2385.12793,0,130.9976654,11.79846287,41.1228981,0.005407777,1020,316,0.001730846,2385.12793,7.54787302,108c,070801030606
1503,F070801030606_498,2789.087191,302606.5217,0,4335.141113,0,139.5002747,12.428545,74.74381256,0.009829022,1953,605,0.003313802,4335.141113,7.165522575,108c,070801030606
1504,F070801030606_499,3249.993568,132112.4245,0,1892.642578,0,139.5034485,12.428792,32.63176727,0.004291169,853,264,0.001446023,1892.642578,7.169100761,108c,070801030606
1505,F070801030607_2,1470.020422,131804.866,0,1888.23645,0,151.4004364,13.42156887,32.55580139,0.00428118,919,285,0.001561048,1888.23645,6.625391006,108c,070801030607
1506,F070801030607_14,8425.478439,406370.2868,0,5821.660645,0,151.3991852,13.42145634,100.3734589,0.013199393,2833,878,0.004809122,5821.660645,6.630592823,108c,070801030607
1507,F070801030607_16,2361.642132,311705.4286,0,4465.492188,0,156.5014954,13.8910408,76.99124146,0.010124565,2249,697,0.00381772,4465.492188,6.406732082,108c,070801030607
1508,F070801030607_17,1484.223889,99038.72995,0,1418.828857,0,130.9938812,11.79819584,24.46256638,0.003216896,607,188,0.001029744,1418.828857,7.546961784,108c,070801030607
1509,F070801030607_43,1498.120224,106328.4403,0,1523.26123,0,147.9972382,13.123456,26.26312447,0.003453675,725,225,0.001232406,1523.26123,6.770050049,108c,070801030607
1510,F070801030607_48,4574.386696,223035.6268,0,3195.208496,0,147.9997406,13.12367058,55.08979797,0.007244464,1520,471,0.002579836,3195.208496,6.783882141,108c,070801030607
1511,F070801030607_50,1605.058356,160992.4878,0,2306.378418,0,142.3315582,12.65253162,39.76514435,0.005229228,1058,328,0.001796574,2306.378418,7.031641483,108c,070801030607
1512,F070801030607_59,2837.710885,434875.0936,0,6230.020508,0,130.9998322,11.79861546,107.4141464,0.014125262,2665,826,0.004524299,6230.020508,7.542397499,108c,070801030607
1513,F070801030607_104,8488.104225,257719.6454,0,3692.091553,0,139.4997406,12.42850399,63.65675354,0.008371042,1664,516,0.002826317,3692.091553,7.155216217,108c,070801030607
1514,F070801030607_106,5620.999034,199602.2577,0,2859.501953,0,159.3334961,14.16392708,49.30175781,0.00648332,1468,455,0.002492198,2859.501953,6.284619808,108c,070801030607
1515,F070801030607_108,1490.489609,137629.6534,0,1971.682373,0,130.9989777,11.79855537,33.99452591,0.004470376,843,261,0.001429591,1971.682373,7.554338455,108c,070801030607
1516,F070801030607_246,4650.19333,199327.4698,0,2855.56543,0,139.5011749,12.42861557,49.23388672,0.006474395,1287,399,0.002185466,2855.56543,7.156805515,108c,070801030607
1517,F070801030607_273,1991.989285,98601.54386,0,1412.565674,0,151.3988037,13.42142296,24.35458183,0.003202696,687,213,0.001166678,1412.565674,6.631763935,108c,070801030607
1518,F070801030607_285,13979.72952,449629.0644,0,6441.385742,0,130.9998474,11.79861641,111.0583801,0.014604489,2755,854,0.004677665,6441.385742,7.542606354,108c,070801030607
1519,F070801030607_288,7710.909718,299904.2596,0,4296.428223,0,147.9997406,13.12367058,74.07635498,0.009741249,2044,634,0.003472646,4296.428223,6.776700497,108c,070801030607
1520,F070801030607_306,1215.906524,73602.61099,0,1054.43103,0,131.0026855,11.79881668,18.17984581,0.002390701,451,140,0.00076683,1054.43103,7.531650066,108c,070801030607
1521,F070801030607_317,3666.414768,98803.39435,0,1415.457397,0,142.3313446,12.65251446,24.40443802,0.003209252,649,201,0.001100949,1415.457397,7.042076588,108c,070801030607
1522,F070801030607_333,10012.31512,257953.0176,0,3695.434814,0,148.0015106,13.12382317,63.71439362,0.008378622,1758,545,0.002985161,3695.434814,6.780614376,108c,070801030607
1523,F070801030607_334,2695.248669,67329.30357,0,964.5596313,0,147.9994659,13.12364769,16.63033867,0.002186936,459,142,0.000777785,964.5596313,6.792673588,108c,070801030607
1524,F070801030607_336,2754.55263,60447.33461,0,865.9685059,0,148.0030518,13.12395477,14.93049145,0.001963402,412,128,0.000701102,865.9685059,6.765378952,108c,070801030607
1525,F070801030607_372,3655.438643,461624.0559,0,6613.226074,0,139.5003357,12.42854977,114.0211411,0.014994101,2980,924,0.00506108,6613.226074,7.157171249,104,070801030607
1526,F070802060601_24,8506.789866,253576.7697,0,3632.740723,0,130.9985962,11.79852867,62.633461,0.008236476,1554,482,0.002640087,3632.740723,7.536806583,108c,070802060601
1527,F070802060601_29,2389.233711,314383.6234,0,4503.859863,0,131.000412,11.79865646,77.65275574,0.010211556,1926,597,0.003269984,4503.859863,7.54415369,108c,070802060601
1528,F070802060601_30,2570.96273,302203.0725,0,4329.361328,0,131.0006866,11.79867554,74.64415741,0.009815916,1852,574,0.003144004,4329.361328,7.542441368,108c,070802060601
1529,F070802060601_36,2409.555044,319034.1852,0,4570.483887,0,139.5007477,12.42858219,78.80144501,0.010362612,2059,638,0.003494555,4570.483887,7.163767815,108c,070802060601
1530,F070802060601_37,2441.008416,366662.9268,0,5252.812988,0,130.9993134,11.79857922,90.56574249,0.01190965,2247,697,0.00381772,5252.812988,7.536316872,108c,070802060601
1531,F070802060601_38,3213.33045,458877.0053,0,6573.87207,0,131.0007935,11.79868317,113.3426208,0.014904873,2812,872,0.004776258,6573.87207,7.538844109,108c,070802060601
1532,F070802060601_41,3056.265677,562339.0729,0,8056.069336,0,131.0009003,11.7986908,138.8977509,0.018265445,3446,1068,0.00584982,8056.069336,7.54313612,108c,070802060601
1533,F070802060601_43,10167.28409,454155.2758,0,6506.228516,0,131.000061,11.79863167,112.1763535,0.014751506,2783,863,0.004726961,6506.228516,7.539083004,108c,070802060601
