OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
168,4746,15.89254951,2350.274701,95965.20963,23.70340729,65279.18359,72079.21875,88,6800.033691,53.71681595,82.18672943,0,0,996.3078794,0.112671627,135.1770041,12.12329074,24103,12534,0.068653225,1201.565671,2403131,901.1742706,0.003439744,5.208168507,5.750695705,72.43791199,79.98366547,108c,070802060601,F070802060601_109
169,4770,7.171487808,2251.866321,43513.37322,10.74780273,29599.44922,32122.17383,72,2522.724365,24.23962784,37.08663177,0,0,296.4432786,0.033524523,142.3907928,12.67997665,7395,3844,0.02105497,216.0100551,432021,162.0075402,0.000618376,7.700169086,8.356444359,182.7041473,198.2757874,108c,070801030603,F070801030603_16
170,4771,4.517436981,1203.525173,31986.2667,7.900608063,21758.27539,23483.92578,67,1725.650757,15.26893711,23.36147308,0,0,229.107102,0.025909531,136.6670502,11.22086719,4851,2523,0.013819378,434.9424316,869885,326.2068161,0.001245118,8.623970032,9.307937622,66.70085907,71.99091339,108c,070801030407,F070801030407_7
171,4778,5.595610619,1007.231615,30378.12168,7.503396034,20664.35352,22792.4668,87,2128.113037,18.91316414,28.93714142,0,0,177.9783177,0.02012742,145.8751373,12.94991159,4752,2472,0.013540033,155.7606845,311522,116.8205109,0.000445899,8.359366417,9.220253944,176.8897705,195.10672,108c,070802060601,F070802060601_63
172,4857,4.94375515,1205.620295,26248.45162,6.483367443,17855.19336,19694.00586,87,1838.812622,16.70989227,25.56613541,0,0,148.4257579,0.016785345,133.1253147,10.75544531,3611,1878,0.010286481,63.70154537,127404,47.77615935,0.00018236,9.507557869,10.48669147,373.7260132,412.2140808,108c,070801030407,F070801030407_444
173,4958,9.765017509,1369.432611,62836.1638,15.52053261,42743.54688,47196.07813,88,4452.530273,33.00576019,50.49881363,0,0,396.6972717,0.044862164,131.0000629,11.79863191,9683,5035,0.027578505,362.781014,725562,272.0857568,0.00103854,8.489284515,9.373600006,157.095871,173.4602966,108c,070802060601,F070802060601_130
174,5010,7.630419731,1136.500309,44120.87797,10.89785671,30012.69727,32996.96484,84,2984.269043,25.79081917,39.45995331,0,0,182.3156548,0.020617925,141.0591927,12.6068269,4963,2580,0.014131588,131.6071999,263214,98.70540333,0.000376754,11.63282871,12.78952122,304.0633545,334.2974548,108c,070801030603,F070801030603_130
175,5033,5.178691387,981.2045463,29325.30988,7.24335146,19948.18945,21860.86914,81,1912.679443,17.50397682,26.78108406,0,0,147.2897713,0.016656877,134.7770106,12.08325307,2817,1465,0.008024332,76.04990119,152100,57.03742681,0.000217709,13.61651134,14.9220953,349.7385864,383.2723694,108c,070801030603,F070801030603_377
176,5057,3.204710484,791.9770426,19230.20477,4.749860764,13081.11621,14319.87988,80,1238.763672,10.83192158,16.57283974,0,0,196.0048417,0.022166024,133.4284123,11.98791272,4599,2393,0.013107321,479.5616417,959123,359.6712332,0.00137285,5.46640873,5.984070301,36.36964798,39.81380463,108c,070802060601,F070802060601_327
177,5059,11.89603233,1965.659405,72749.88707,17.96922302,49487.23828,54642.25,88,5155.010742,40.20858765,61.51913834,0,0,660.3543276,0.07467892,131.7092692,11.85118564,16185,8416,0.046097458,314.6239181,629248,235.9679366,0.00090068,5.880137444,6.492662907,209.7201843,231.5664215,108c,070802060601,F070802060601_261
178,5081,10.18933964,2126.144674,60954.98995,15.05588245,41463.89844,44948.73438,71,3484.834473,34.43996811,52.69314957,0,0,718.308285,0.081232885,138.0016147,11.96714767,18233,9482,0.051936323,850.9900392,1701980,638.2425268,0.002436145,4.372906208,4.740427494,64.96574402,70.42578888,108c,070801030603,F070801030603_321
179,5095,2.91297245,908.2288799,23774.26308,5.872242928,16172.15723,16995.32813,43,823.1710205,9.84584713,15.06414604,0,0,186.3839307,0.021078003,135.5331757,12.14023495,4640,2412,0.013211391,127.2207928,254442,95.41559505,0.000364197,6.704874516,7.04615593,169.4917603,178.1189728,108c,070801030408,F070801030408_51
180,5135,19.07958603,3839.804484,120185.1647,29.6857357,81754.51563,89786.88281,83,8032.366211,64.48899841,98.66816711,0,0,1086.380356,0.122857849,138.8500151,11.65216412,26876,13975,0.0765461,1945.598026,3891197,1459.198541,0.005569699,5.850054741,6.424821854,56.02700043,61.53164291,108c,070802060602,F070802060602_207
181,5162,11.45738697,2208.324471,62030.0915,15.32143307,42195.22656,46340.89844,83,4145.67334,38.72596741,59.25072861,0,0,221.169497,0.025011874,134.4005737,11.07152656,5455,2836,0.015533792,73.40540635,146810,55.05405402,0.000210139,14.87842941,16.34023285,766.4326782,841.7345581,108c,070801030407,F070801030407_107
182,5165,20.46266365,2680.765889,128711.9741,31.79185677,87554.77344,96778.85938,89,9224.088867,69.1638031,105.8206177,0,0,673.9507356,0.076216527,132.1346936,11.88889906,15918,8276,0.045330628,215.7117147,431423,161.7837856,0.000617522,10.57935905,11.69391727,541.1838379,598.1987305,108c,070802060601,F070802060601_230
183,5167,8.86076355,1792.614227,69063.72802,17.05874062,46979.77344,51817.97266,87,4838.200195,29.94938087,45.82255173,0,0,216.0181009,0.024429307,133.3173967,11.97035642,5234,2725,0.014925805,132.8912216,265781,99.66841546,0.00038043,17.24028397,19.01576996,471.3606873,519.9036255,108c,070802060601,F070802060601_211
184,5180,3.965475559,1046.648959,24143.89441,5.963541985,16423.59375,18114.97266,87,1691.379395,13.40330696,20.5070591,0,0,152.8018209,0.017280231,139.2571934,12.44228363,3923,2041,0.011179291,109.3377115,218676,82.00328099,0.000313003,8.046836853,8.875537872,200.2797089,220.9054565,108c,070802060601,F070802060601_220
185,5202,4.285514832,1034.204859,28495.33775,7.038348198,19383.61133,21127.43164,76,1743.821167,14.48503971,22.16211128,0,0,146.6585562,0.016585494,137.3747559,12.28734362,3618,1882,0.010308391,348.1964284,696392,261.1473245,0.000996788,10.29947472,11.22605324,74.22481537,80.90235138,108c,070802060602,F070802060602_167
186,5226,1.509645581,863.12729,12132.21522,2.996657133,8252.793945,8995.246094,76,742.4517212,5.102602005,7.806981087,0,0,192.0728168,0.021721355,132.7011169,8.846205541,3582,1863,0.010204321,507.3561711,1014712,380.5171328,0.001452418,4.429841042,4.82836628,21.68836403,23.63953018,108c,070802060406,F070802060406_150
187,5251,11.54686451,1789.27056,59500.24027,14.69655895,40474.32422,44067.63281,75,3593.308594,39.02840042,59.71345139,0,0,450.2490697,0.050918292,138.6774834,11.87383344,11493,5977,0.032738178,687.3667885,1374734,515.5250902,0.001967737,6.771678925,7.372868061,78.51087189,85.48106384,108c,070801030603,F070801030603_47
188,5299,11.59117508,2636.454839,73554.66215,18.16800117,50034.67578,54654.43359,78,4619.759277,39.17817307,59.94260406,0,0,518.6420278,0.058652795,145.9106607,12.28878747,11405,5931,0.03248622,789.0213008,1578045,591.7659703,0.002258745,8.436127663,9.215044975,84.55146027,92.35819244,108c,070801030607,F070801030607_291
189,5303,8.395406723,1685.298508,51848.92855,12.80668545,35269.61328,38567.84766,79,3298.233887,28.37647438,43.41600418,0,0,641.9676939,0.072599591,138.7529289,12.39675723,14761,7677,0.042049689,450.3944472,900789,337.7958359,0.001289352,4.594192028,5.023817539,104.4110336,114.1750259,108c,070801030605,F070801030605_45
190,5305,11.60227966,2229.628132,67857.249,16.76074028,46159.07813,50912.75781,87,4753.681152,39.21570587,60.00003052,0,0,288.1783075,0.032589845,140.7139675,12.54645933,7664,3986,0.021832755,293.5050759,587010,220.1288123,0.000840222,11.58030033,12.77289486,209.6912079,231.2862091,108c,070801030303,F070801030303_11
191,5315,4.919545174,1041.740318,27180.79652,6.713656902,18489.41016,20371.65039,86,1882.240723,16.6280632,25.44093704,0,0,145.0715768,0.016406024,130.99935,11.79858189,3494,1817,0.009952362,112.8345041,225669,84.62587857,0.000323013,10.17578983,11.21169567,218.4841156,240.7260132,108c,070802060601,F070802060601_240
192,5341,5.12785244,1406.010281,36765.18253,9.081000328,25009.07422,27555.02344,86,2545.949219,17.33214188,26.51817703,0,0,400.8810664,0.045335306,140.7869485,12.55613813,9772,5083,0.027841419,257.3683007,514737,193.0262284,0.000736773,4.920140743,5.421015739,129.5630951,142.7527466,108c,070801030605,F070801030605_43
193,5363,3.852618694,1296.001163,25831.37997,6.380351067,17571.48633,19110.68164,74,1539.195923,13.02185154,19.9234333,0,0,187.947945,0.021254876,140.405217,11.49507679,4817,2505,0.013720786,321.7801481,643560,241.3351114,0.000921166,7.014565468,7.629014492,72.80948639,79.18732452,108c,070801030603,F070801030603_227
194,5372,6.707705021,1740.964216,36169.21161,8.933794975,24603.67188,27108.35156,86,2504.678711,22.67204285,34.68822479,0,0,328.7349131,0.037176357,130.9997584,11.79861069,8050,4186,0.022928227,275.3270869,550654,206.4953139,0.000788184,5.877609253,6.475955963,119.1488113,131.2782898,108c,070802060601,F070802060601_265
195,5375,1.623745918,721.8948949,13044.48431,3.221987724,8873.354492,9440.552734,54,567.1986694,5.488261223,8.397039413,0,0,149.1892281,0.016871685,133.8323631,12.01206088,3429,1784,0.009771609,166.6518097,333304,124.9888573,0.000477077,4.973853588,5.291789532,70.99316406,75.53115845,108c,070802060406,F070802060406_134
196,5377,6.352525711,1153.028798,37393.93049,9.236300468,25436.77148,28206.92383,92,2770.151611,21.47153664,32.85145187,0,0,203.6719927,0.023033096,131.0003967,11.79865551,4540,2360,0.012926569,63.39580232,126792,47.54685182,0.000181484,10.77829266,11.95208645,534.9832764,593.244812,108c,070802060601,F070802060601_170
197,5388,2.439200401,704.7364192,15830.82599,3.910213947,10768.72949,11788.51367,80,1019.783813,8.244497299,12.61408043,0,0,161.8008013,0.018297918,133.1273384,7.325017129,984,511,0.002798931,87.63191414,175264,65.72393703,0.000250865,21.07383537,23.06949806,163.8479004,179.36409,108c,070802060302,F070802060302_187
198,5427,9.985375404,1791.59878,63750.73575,15.74643135,43365.67188,47318.33984,77,3952.669189,33.75056839,51.63837051,0,0,342.9950838,0.038789028,145.7338911,12.96255003,9355,4865,0.026647354,331.0021883,662004,248.2516403,0.000947566,8.913806915,9.726277351,174.6843262,190.6063538,108c,070801030303,F070801030303_614
199,5436,5.156527519,970.4394105,28316.81073,6.994252205,19262.16992,20995.06641,76,1732.895996,17.4290638,26.66646767,0,0,144.9808466,0.016395763,139.1473312,9.381852161,2276,1183,0.006479716,328.779262,657558,246.5844428,0.000941202,16.28247643,17.74730873,78.11592102,85.14351654,108c,070801030303,F070801030303_344
200,5445,14.59255791,2583.909643,90029.54958,22.23729897,61241.51953,67403.47656,85,6161.955566,49.32284546,75.46395111,0,0,490.4742793,0.055467327,134.6724487,12.07966267,11567,6014,0.03294084,257.6146573,515228,193.2109928,0.000737478,10.18315887,11.20776176,316.967041,348.859436,108c,070802060601,F070802060601_219
201,5504,8.238694191,1658.815249,41950.94916,10.36188412,28536.62891,31002.55078,73,2465.921143,27.8467865,42.60558319,0,0,399.7297549,0.045205105,138.9830073,10.61285462,9705,5046,0.027638756,496.6615964,993322,372.4961959,0.001421802,5.655297279,6.143985271,76.60918427,83.22917175,108c,070801030302,F070801030302_9
202,5523,3.165332317,993.0566255,20959.0368,5.176882267,14257.13379,15556.63477,77,1299.500854,10.69882298,16.36919975,0,0,168.2778576,0.019030403,150.8331112,12.20264391,3618,1882,0.010308391,423.0399702,846080,317.2799823,0.001211044,7.5755229,8.266012192,44.93549728,49.03125381,108c,070801030303,F070801030303_176
203,5537,6.348676682,1244.747026,35657.99071,8.807523727,24255.91992,26438.07227,76,2182.1521,21.45852661,32.83154678,0,0,263.1038129,0.029754191,150.3729162,12.03502383,5624,2925,0.016021277,732.9781593,1465958,549.7336243,0.00209831,8.292622566,9.038657188,44.12304306,48.09251404,108c,070801030303,F070801030303_465
204,5551,5.682451248,1302.302673,33013.61832,8.154363632,22457.11719,24317.94336,70,1860.825806,19.20668602,29.38623047,0,0,436.115359,0.049319922,145.7811025,12.96879315,11880,6178,0.033839127,431.3516132,862702,323.5137095,0.001234838,3.635014057,3.936216116,69.41627502,75.16819763,108c,070801030303,F070801030303_469
205,5552,12.00622368,1746.359436,93872.4931,23.18650627,63855.63672,69827.08594,79,5971.452148,40.58103561,62.08898544,0,0,563.6359213,0.063741116,140.2548513,11.18966331,12665,6588,0.036084845,1044.776226,2089554,783.582163,0.0029909,9.69271946,10.59913254,81.49195099,89.11265564,108c,070801030303,F070801030303_10
206,5559,7.138618946,1420.32912,42131.81698,10.40655899,28659.66406,31746.87305,91,3087.209717,24.12853241,36.91665649,0,0,358.5526617,0.040548422,133.4286608,11.98792989,9135,4749,0.026011981,152.3256212,304651,114.2442173,0.000436065,6.034883976,6.684959412,250.8631439,277.8860474,108c,070802060601,F070802060601_33
207,5591,8.477972984,1277.169398,50416.25731,12.45281601,34295.05469,38111.09375,94,3816.040527,28.6555481,43.84298706,0,0,229.777797,0.025985379,131.0002117,11.79864252,5617,2921,0.015999367,90.32962331,180660,67.74721862,0.000258588,11.74086094,13.0472765,506.2208557,562.5484619,108c,070801030303,F070801030303_713
208,5610,3.244892597,1426.786838,25020.64748,6.180099964,17019.99609,18470.58984,72,1450.593262,10.9677372,16.78063774,0,0,191.9444649,0.02170684,140.8031311,11.51889194,3162,1644,0.009004779,202.8978906,405795,152.1734169,0.000580839,10.3527956,11.23515224,111.8460541,121.3785553,108c,070801030605,F070801030605_64
209,5648,1.966004491,841.8831258,14887.42626,3.677194357,10126.99316,10606.49902,40,479.506134,6.645095348,10.166996,0,0,213.8328333,0.024182177,133.1254654,11.95613527,5208,2708,0.01483269,247.5417822,495084,185.6563333,0.000708642,3.73965764,3.916727781,54.54698563,57.12974548,108c,070801030303,F070801030303_421
210,5649,4.503094196,1063.108322,31759.58611,7.844617844,21604.07813,23573.23438,77,1969.156006,15.22045803,23.28730011,0,0,185.9469849,0.021028589,141.6855403,12.65118326,4770,2481,0.013589329,135.3634637,270727,101.5225964,0.000387507,8.707810402,9.501504898,212.8006897,232.1969147,108c,070801030303,F070801030303_98
211,5662,6.680207729,1076.954405,39301.165,9.707387924,26734.14648,29234.1875,79,2500.040771,22.57910156,34.54602432,0,0,167.1185377,0.018899296,139.4988963,10.84618723,2940,1529,0.008374883,175.8257259,351652,131.8692964,0.000503339,17.48472595,19.1198082,202.7321472,221.6906281,108c,070801030302,F070801030302_175
212,5715,4.48951149,1017.70337,26196.73612,6.470593929,17820.01563,19570.82813,83,1750.813354,15.1745491,23.21706009,0,0,149.5916675,0.016917197,143.591807,12.84977415,3724,1937,0.010609645,106.1498601,212299,79.61239691,0.000303877,9.199801445,10.10367966,223.8346863,245.8263855,108c,070801030302,F070801030302_90
213,5722,3.568243027,989.7709032,21510.62818,5.313125134,14632.34668,15983.36816,78,1351.021484,12.06066132,18.45281219,0,0,219.4143674,0.024813388,138.5547926,11.25789665,4248,2210,0.012104965,197.4263968,394853,148.0698001,0.000565176,6.620971203,7.232293129,98.82060242,107.9448242,108c,070801030302,F070801030302_77
214,5760,5.38612318,1517.600729,39624.38509,9.787222862,26954.01172,29378.89453,76,2424.882568,18.2050972,27.85379791,0,0,277.5445677,0.031387284,145.2470463,11.46473007,6701,3484,0.019083121,773.5947326,1547189,580.1960471,0.002214584,7.736513138,8.432518959,46.45672989,50.63615036,108c,070801030303,F070801030303_185
215,5792,10.6166687,1762.543916,67595.28925,16.69603729,45980.88672,50770.64453,88,4789.758789,35.88433838,54.90303802,0,0,526.0671227,0.059492492,142.3660646,12.69463663,13763,7157,0.039201462,484.4679018,968934,363.3509238,0.001386895,6.424603462,7.093844414,126.5467758,139.7289581,108c,070802060603,F070802060603_324
216,5795,14.95109749,2688.216465,98003.05614,24.20675468,66665.40625,72583.96094,75,5918.551758,50.53470993,77.3181076,0,0,915.9442267,0.103583369,144.1207076,12.84673317,24878,12937,0.070860601,806.3242146,1612646,604.7431573,0.002308279,5.15308094,5.610571384,110.2375565,120.0244446,108c,070801030606,F070801030606_6
217,5813,9.324584961,1660.587819,59243.52599,14.63315105,40299.69922,44259.13672,83,3959.437988,31.51709747,48.22116089,0,0,271.5618309,0.030710701,144.883754,11.86842896,6485,3373,0.018475134,174.9044109,349810,131.1783098,0.000500702,11.94773197,13.12159443,307.2131348,337.396759,108c,070801030302,F070801030302_271
218,5847,6.724343777,1471.61554,40948.20293,10.11420631,27854.52344,30690.14258,86,2835.618896,22.72828102,34.7742691,0,0,278.9358666,0.031544625,134.6333435,12.09279871,6548,3405,0.018650409,173.3045715,346608,129.9784269,0.000496122,8.180477142,9.01325798,214.3011322,236.1172028,108c,070801030303,F070801030303_31
219,5867,7.040180683,1647.304779,44625.83384,11.0225811,30356.1875,33051.20703,75,2695.020996,23.7958107,36.40758896,0,0,369.418356,0.041777214,144.1081919,12.85851148,9778,5086,0.027857851,254.8363033,509673,191.1272308,0.000729524,5.968577862,6.498467922,158.8271179,172.9277802,108c,070801030605,F070801030605_149
220,5906,16.14931679,2527.327792,90639.33076,22.38791466,61656.31641,68078.96094,88,6422.64502,54.58469009,83.51457214,0,0,524.2820841,0.059290624,139.6218589,11.7159871,12182,6335,0.034699073,189.742965,379485,142.3072233,0.000543181,9.732646942,10.7464819,433.2620239,478.3942871,108c,070802060601,F070802060601_158
221,5918,7.427920818,1303.901853,41399.57395,10.22569466,28161.5625,31128.44531,89,2966.883057,25.10637283,38.41275024,0,0,152.6689194,0.017265201,132.5482309,11.93963487,3959,2058,0.011272406,65.25993483,130520,48.94495119,0.000186821,13.68394661,15.12558079,575.3721924,635.9888916,108c,070801030303,F070801030303_533
222,5921,4.360638142,909.5011277,24462.92982,6.042343616,16640.61523,18058.875,72,1418.258911,14.73895645,22.55060387,0,0,154.2915601,0.017448704,133.1770096,11.96724284,3780,1966,0.010768489,82.00972392,164018,61.5072934,0.000234771,8.464199066,9.185592651,270.5470276,293.6054382,108c,070801030303,F070801030303_399
223,5929,7.438243389,1447.000545,39980.10649,9.875085831,27195.98633,29996.75781,87,2800.771729,25.14126205,38.4661293,0,0,229.4995522,0.025953913,142.6565421,12.73116125,5958,3098,0.01696886,175.4920866,350984,131.6190636,0.000502384,8.778562546,9.682620049,206.6264954,227.9058685,108c,070802060603,F070802060603_323
224,5946,3.230967999,1627.110246,24988.51241,6.172162533,16998.13477,18487.10742,74,1488.972534,10.92067146,16.7086277,0,0,305.0755096,0.034500735,135.5333282,11.16606091,6338,3297,0.018058854,95.65597484,191311,71.74198155,0.000273836,5.155636787,5.607251167,236.9342804,257.6888428,108c,070801030605,F070801030605_287
225,5963,15.59309292,3549.326739,98299.85908,24.28006554,66867.29688,72487.16406,71,5619.86377,52.70465469,80.63812256,0,0,1413.691824,0.15987323,139.465444,12.45922302,35503,18461,0.101117535,1571.204533,3142405,1178.403395,0.004497916,3.622084141,3.926502466,56.74397659,61.51303101,108c,070801030606,F070801030606_57
226,5990,6.422836304,1625.523578,43830.06563,10.82602596,29814.875,32461.83789,75,2646.963623,21.70918655,33.21505356,0,0,185.0880258,0.020931451,148.094251,13.18335342,5366,2791,0.015287311,175.9123516,351824,131.934262,0.000503587,10.68250656,11.63089848,225.9828033,246.0455475,108c,070801030606,F070801030606_32
227,5995,11.76148415,1857.926218,68637.14687,16.95337486,46689.59375,51497.91016,87,4808.316406,39.7538147,60.82333755,0,0,362.0769987,0.040946986,139.6698715,12.47809944,9405,4890,0.026784288,450.5393767,901077,337.9045302,0.001289767,9.547974586,10.53127003,138.1739197,152.4037323,108c,070801030302,F070801030302_68
228,6008,6.129737377,1193.049975,34777.24128,8.589978218,23656.80078,26121.09375,88,2464.293213,20.71851158,31.69932365,0,0,285.3278251,0.032267486,145.16647,12.92149268,7829,4073,0.022309285,236.0267006,472054,177.0200263,0.000675678,5.808200359,6.41323185,133.6391144,147.5601044,108c,070802060603,F070802060603_481
229,6014,7.419430256,1796.338882,47778.27318,11.80123329,32500.5957,35116.69141,68,2616.097412,25.07767487,38.36884308,0,0,355.4905042,0.040202125,141.1534004,12.58487169,8810,4580,0.025086307,439.6180909,879237,329.7135748,0.001258503,7.096199989,7.667399883,98.57221222,106.5066605,108c,070801030605,F070801030605_83
230,6015,9.341446877,1267.701241,52091.05291,12.86649036,35434.31641,39041.56641,86,3607.249023,31.57409096,48.30836105,0,0,222.2893574,0.025138518,137.1301963,12.28606155,5592,2907,0.015922684,195.3540569,390707,146.5155459,0.000559244,12.18930721,13.43019104,241.8468018,266.4670715,108c,070801030303,F070801030303_524
231,6026,3.667256355,1162.266994,27275.21443,6.736978054,18553.63672,20376.52734,83,1822.891357,12.39532661,18.96484947,0,0,188.2535123,0.021289433,130.9997711,11.79861145,4489,2335,0.012789635,70.0239853,140048,52.51798921,0.000200459,7.945882797,8.726564407,353.2815552,387.991394,108c,070801030605,F070801030605_246
232,6030,8.520971298,1644.133264,52112.88467,12.87188244,35449.16406,38974,84,3524.83667,28.80088234,44.06534958,0,0,278.4679917,0.031491713,133.015754,11.96601599,7102,3692,0.020222411,164.8545443,329708,123.6409084,0.000471932,9.601614952,10.55633831,286.7106323,315.2192993,108c,070801030303,F070801030303_28
233,6036,6.879603863,1662.51505,44790.43143,11.06323624,30468.15234,33569.83984,86,3101.689209,23.25306129,35.57718277,0,0,204.177456,0.023090258,143.6281455,12.82824435,5446,2832,0.015511882,147.7774492,295555,110.833089,0.000423045,10.75852871,11.8537569,274.9012146,302.8864441,108c,070801030605,F070801030605_158
234,6047,4.388248444,1038.000239,23911.39065,5.906113625,16265.43652,17844.25781,82,1578.822144,14.83228016,22.69338799,0,0,156.6888835,0.017719815,152.7224731,13.58547688,4422,2300,0.012597927,93.26840401,186537,69.95130157,0.000267001,7.071928978,7.758372784,232.5251465,255.0954437,108c,070801030302,F070801030302_114
235,6071,5.323333263,1043.380427,32577.22221,8.046573639,22160.26367,24285.04297,81,2124.77832,17.99286652,27.52908516,0,0,285.0667338,0.032237959,133.9996482,12.03243693,6777,3526,0.01931317,230.1967601,460394,172.6475682,0.000658988,6.284816742,6.887420177,128.3554993,140.6625214,108c,070801030302,F070801030302_186
236,6081,9.025749207,2306.492096,56526.8003,13.96212006,38451.67969,42138.51563,81,3686.837158,30.50703239,46.67575836,0,0,514.3009844,0.05816187,139.409937,11.89784047,12774,6642,0.036380622,1312.395976,2624791,984.2969795,0.00375702,5.789171696,6.344251156,39.0651207,42.81077576,108c,070801030303,F070801030303_131
237,6099,6.04051733,1215.583778,37362.18374,9.228459358,25415.17773,27972.38281,85,2557.206055,20.41694832,31.2379303,0,0,258.6939533,0.029255483,152.7222214,13.58545224,7346,3820,0.020923513,175.9875498,351975,131.9906616,0.000503803,6.653187752,7.322613239,192.5528412,211.9269867,108c,070801030302,F070801030302_267
238,6119,12.85970974,2005.327809,68100.07271,16.82071877,46324.25781,50875.60938,83,4551.350098,43.46582031,66.50270844,0,0,385.2898493,0.043572108,134.0357644,12.03291832,9537,4959,0.027162226,185.2607732,370522,138.9455805,0.000530349,9.341451645,10.25924778,333.3985596,366.1549377,108c,070801030301,F070801030301_35
239,6127,5.504183292,1437.709042,34503.67354,8.522407532,23470.71094,25498.87305,73,2028.162598,18.60413933,28.46433258,0,0,157.4742511,0.017808632,131.0016581,9.136558384,3528,1834,0.010045477,52.91855508,105838,39.68891656,0.000151491,12.79755211,13.90342045,591.3668823,642.4683838,108c,070801030606,F070801030606_67
240,6167,5.230344772,1382.650068,41770.72241,10.31736851,28414.0332,31138.4375,81,2724.404297,17.67856598,27.04820633,0,0,157.4123071,0.017801627,141.1996787,12.58901146,4020,2091,0.011453159,177.4412757,354883,133.0809582,0.000507964,13.58872986,14.89164829,213.5093842,233.9811707,108c,070801030606,F070801030606_347
241,6185,5.753308773,1175.687338,38344.43497,9.471075058,26083.33984,27843.25586,57,1759.915161,19.44618416,29.75266266,0,0,213.4297856,0.024136597,133.8343124,10.81863248,4917,2557,0.014005608,75.18059316,150362,56.38544449,0.000215221,10.20075893,10.88903236,462.5899353,493.8021851,108c,070801030606,F070801030606_61
242,6192,2.882807016,877.7074725,18739.52701,4.628663063,12747.33789,13924.31445,78,1176.976563,9.743887901,14.90814877,0,0,159.0613446,0.017988115,133.124155,11.96419978,3677,1913,0.010478189,132.9792891,265958,99.73446518,0.000380682,6.663532734,7.278784275,127.812767,139.6138611,108c,070801030302,F070801030302_166
243,6208,11.12957191,1770.314861,62924.32979,15.54230976,42803.51953,47262.29688,88,4458.777832,37.61795425,57.55546951,0,0,275.2497029,0.031127759,143.9221771,11.74926293,7163,3725,0.020403164,166.1891663,332379,124.6418761,0.000475753,11.49087811,12.68786526,343.4120178,379.1847229,108c,070802060502,F070802060502_374
244,6211,8.117987633,1236.643161,43970.3344,10.86067295,29910.29297,33096.8125,90,3186.521484,27.4387989,41.98136139,0,0,152.4297497,0.017238153,136.8746204,12.26563621,3824,1989,0.010894468,83.45446944,166910,62.59085321,0.000238907,15.03785515,16.639925,477.8700256,528.7803345,108c,070802060603,F070802060603_335
245,6226,17.85351563,2094.037456,104058.1087,25.70235252,70784.28125,77738.82031,83,6954.54248,60.34488297,92.32766724,0,0,524.328839,0.059295911,135.4996921,12.14743558,13305,6918,0.037892373,268.2264643,536451,201.1698505,0.000767857,10.23189926,11.23718166,351.8632813,386.4337463,108c,070801030301,F070801030301_53
246,6229,3.419818878,827.8992481,21994.12776,5.432549477,14961.24121,16494.33789,59,1533.096924,11.55898762,17.68525124,0,0,152.9473483,0.017296688,132.7010818,7.884177282,3665,1907,0.010445325,321.3591402,642717,241.019343,0.000919961,7.845433235,8.649364471,62.0748558,68.43574524,108c,070802060302,F070802060302_253
247,6261,13.10630703,2228.160497,75311.76623,18.60200691,51229.92578,56566.46875,88,5336.543945,44.29931641,67.7779541,0,0,280.759621,0.031750871,141.6955242,12.64825976,7583,3944,0.021602706,164.8868198,329774,123.6651171,0.000472024,12.9893322,14.34241104,414.2633362,457.4165344,108c,070802060603,F070802060603_412
248,6270,12.80020714,1750.824645,75706.57347,18.69952393,51498.48828,56923.96875,89,5425.47998,43.26470184,66.19499207,0,0,359.7114951,0.040679473,132.8887787,11.9458491,9093,4728,0.025896956,198.7930784,397586,149.0948107,0.000569089,10.8922348,12.03975677,345.4076538,381.7971191,108c,070801030301,F070801030301_6
249,6310,3.826161861,1092.48788,25296.44429,6.248221874,17207.60352,18653.81641,71,1446.213379,12.93242741,19.78661346,0,0,172.4667304,0.019504119,139.8151584,11.34921039,3794,1972,0.010801353,564.6383662,1129277,423.4787703,0.0016164,8.7259655,9.459339142,40.63392258,44.04899979,108c,070802060603,F070802060603_552
250,6318,14.15097046,2109.64714,83425.20905,20.6060257,56748.99609,62593.27734,87,5844.28125,47.8302803,73.18032837,0,0,318.2337086,0.035988785,136.3809651,12.23445552,8068,4197,0.022988478,187.2531173,374507,140.4398382,0.000536053,13.52132416,14.91381359,404.0804749,445.6946106,108c,070802060603,F070802060603_336
251,6338,15.18035603,2997.318587,93015.68892,22.9748745,63272.80469,69039.96094,77,5767.152832,51.30960464,78.50369263,0,0,463.579001,0.052425763,136.4182701,12.2232697,11183,5814,0.031845368,347.5608748,695119,260.6706518,0.000994969,10.88283539,11.87477875,242.730835,264.8551331,108c,070801030606,F070801030606_37
