OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
1049,F070801030409_191,6083.719709,51444.32958,12.70674896,2109.320313,37,1532.688232,42.94881058,500.6459045,12.45261383,3.5578897,32.54454613,0.003680436,130.9994049,11.79858589,807,734,0.004020382,126.4749302,252950,120.1511847,0.000458612,3642.008545,2.873733282,4.961864471,17.55555153,30.31188202,108,070801030409
1050,F070801030409_24,2898.762899,25454.65118,6.287298679,1043.691528,60,1229.795654,21.25107002,247.719574,6.161552906,1.760443687,15.65574394,0.001770495,130.9983521,11.79851151,388,354,0.001938985,8.85985937,17719,8.416866638,3.21268E-05,2273.487305,2.94828105,6.422280312,124.0000076,270.1109009,108,070801030409
1051,F070801030409_26,1029.97879,8628.971242,2.131356001,353.8050842,69,479.4271545,7.203983307,83.97542572,2.088728905,0.596779704,4.932706833,0.000557836,131.0068512,11.79911041,122,111,0.000607987,1.828272104,3657,1.736858487,6.62951E-06,833.2322388,3.187433243,7.506596565,203.7040405,479.73526,108,070801030409
1052,F070801030409_27,1934.932027,16640.89993,4.110302448,682.3101807,49,656.5797119,13.89282227,161.9459229,4.028096199,1.150884628,7.917647839,0.0008954,131.0040131,11.79891014,196,178,0.00097497,6.393569469,12787,6.073891163,2.31838E-05,1338.889893,3.833203316,7.521853447,112.334938,220.4336395,108,070801030409
1053,F070801030409_29,2226.506978,18782.57759,4.639296532,770.12323,65,983.0669556,15.68082237,182.7882843,4.546510696,1.299003005,15.81983095,0.001789051,142.3318176,12.6525526,421,383,0.002097829,11.21831362,22436,10.65739799,4.06788E-05,1753.190186,2.010765553,4.577519894,72.26184082,164.5045166,108,070801030409
1054,F070801030409_317,3811.391542,33273.9885,8.218675613,1364.300171,40,1071.715332,27.77912331,323.8158264,8.054302216,2.301229239,26.89144802,0.003041131,131.0013275,11.79872131,667,607,0.003324757,84.33753395,168675,80.12065697,0.000305817,2436.015625,2.247611523,4.013205528,17.02807045,30.40433884,108,070801030409
1055,F070801030409_326,2843.935954,24182.17432,5.972997189,991.5175171,54,1051.486328,20.18873024,235.3360901,5.853537083,1.672439218,14.34718425,0.001622511,148.0003662,13.12372494,397,362,0.001982804,29.53883094,59076,28.06188947,0.000107111,2043.003906,2.738998652,5.643657207,35.33324051,72.80350494,108,070801030409
1056,F070801030409_354,2354.156941,20473.50809,5.056956291,839.4547729,42,692.3984375,17.09251213,199.2440796,4.955817223,1.415947795,13.34440808,0.001509108,131.0002441,11.79864502,331,302,0.001654163,51.79500765,103590,49.20525879,0.000187814,1531.853271,2.779651642,5.072361946,17.06026459,31.13190079,108,070801030409
1057,F070801030409_355,831.3913676,7076.923046,1.748000026,290.1679993,55,313.4163818,5.908240318,68.87120056,1.713039994,0.489439994,6.388090611,0.000722424,142.3264008,12.65211678,170,155,0.000848991,8.747046471,17494,8.30969429,3.17177E-05,603.5843506,1.872051597,3.89409256,34.91921616,72.63616943,108,070801030409
1058,F070801030409_390,4451.325247,38227.87562,9.442285538,1567.419434,37,1138.928467,31.91492462,372.026062,9.253439903,2.643839836,30.68457317,0.003470093,130.9979401,11.79848194,762,693,0.00379581,111.1573372,222314,105.599472,0.000403069,2706.3479,2.261788607,3.905263901,14.84306145,25.62842178,108,070801030409
1059,F070801030409_391,3682.202662,31566.38081,7.796895981,1294.28479,40,1016.715271,26.353508,307.1976929,7.640957832,2.18313098,23.41775968,0.002648295,130.9988403,11.79854584,581,530,0.002903001,15.61287084,31225,14.83222761,5.6614E-05,2311,2.442046881,4.360377312,87.26165771,155.8093719,108,070801030409
1060,F070801030409_42,3281.811453,28693.24096,7.087230682,1176.480347,90,2079.393555,23.95483971,279.2368774,6.945486069,1.984424591,11.42084694,0.001291574,151.398819,13.42142391,323,294,0.001610344,15.14923525,30299,14.3917737,5.49328E-05,3255.874023,4.001633644,11.07440186,81.74672699,226.2315979,108,070801030409
1061,F070801030409_5,1825.813705,16078.35606,3.971354008,659.244751,67,867.4231567,13.42317677,156.471344,3.891927004,1.111979127,12.42186853,0.001404779,131.0028687,11.79883003,308,280,0.001533661,7.922200638,15844,7.526090567,2.87268E-05,1526.667969,2.354445457,5.452385426,87.5945816,202.8500671,108,070801030409
1062,F070801030409_500,2619.959528,22383.54845,5.528736591,917.7702637,36,648.8525391,18.68712997,217.8322144,5.418161869,1.548046231,11.47259951,0.001297427,131.0035553,11.79887867,284,258,0.001413159,44.95423889,89908,42.70652676,0.000163009,1566.622803,3.557249069,6.072181225,21.4901638,36.68345261,108,070801030409
1063,F070801030409_56,5253.854338,45153.0242,11.15279675,1851.364258,64,2326.919678,37.69645309,439.4201965,10.92974091,3.122783184,37.07383316,0.004192649,131.0000153,11.79862881,920,837,0.00458455,20.1525093,40304,19.14488385,7.30752E-05,4178.28418,2.211904764,4.991976261,96.70281982,218.2454681,108,070801030409
1064,F070801030409_57,3733.586299,31776.59017,7.848817825,1302.903809,55,1407.336426,26.52900505,309.2434082,7.691841602,2.197669029,18.87909898,0.002135022,130.9985504,11.79852581,469,427,0.002338833,87.16484549,174329,82.80660294,0.000316069,2710.240234,3.051296949,6.347167015,15.73429871,32.72975922,108,070801030409
1065,F070801030409_79,2317.699201,20141.25111,4.974888802,825.831543,67,1086.615234,16.81512451,196.0106201,4.875391006,1.392968893,16.09037563,0.001819647,151.4004364,13.42156887,454,413,0.002262149,60.52601039,121052,57.4997108,0.000219474,1912.446777,1.999592066,4.63062191,14.36236,33.26011276,108,070801030409
1066,F070801030601_102,3833.450885,33474.98573,8.268321037,1372.54126,52,1401.645752,27.94692421,325.7718506,8.102954865,2.315129995,29.93554044,0.003385385,131.0010681,11.79870319,743,677,0.003708172,92.22135949,184443,87.61029243,0.000334405,2774.187012,2.027387381,4.097764969,15.6664381,31.66508102,104,070801030601
1067,F070801030601_104,7622.632805,67043.29325,16.55969429,2748.90918,82,4426.736816,55.97176743,652.4519653,16.22850037,4.636714458,49.78050661,0.005629636,130.9991913,11.79857063,1235,1125,0.006162029,9.399722815,18800,8.929736465,3.40844E-05,7175.645996,2.44347477,6.378352165,307.8376465,803.5675049,104,070801030601
1068,F070801030601_117,2390.936315,20547.45828,5.075222015,842.4868774,59,976.1682129,17.1542511,199.9637451,4.97371769,1.421062112,13.91085407,0.001573167,130.9988251,11.79854488,344,313,0.001714414,22.91069394,45822,21.76515973,8.30767E-05,1818.655029,2.691651344,5.810399532,38.70804977,83.55808258,104,070801030601
1069,F070801030601_118,2248.700088,19511.86945,4.819431782,800.0256958,36,565.6085205,16.28967857,189.8856049,4.723042965,1.349440932,18.29315703,0.002068758,131.00383,11.79889774,453,413,0.002262149,13.6054213,27210,12.92515044,4.93347E-05,1365.634277,1.937108278,3.306620598,61.89682007,105.6571274,104,070801030601
1070,F070801030601_128,5325.875505,46335.77855,11.44493771,1899.859619,31,1156.625366,38.6838913,450.930542,11.2160387,3.204582453,31.22987425,0.00353176,139.500412,12.42855549,817,744,0.004075156,137.0339761,274069,130.1822762,0.0004969,3056.484863,2.5535748,4.108178616,14.59384251,23.47850227,104,070801030601
1071,F070801030601_134,3050.385004,27103.47356,6.694558144,1111.296631,56,1222.158569,22.62760735,263.7655945,6.560667038,1.874476314,28.4817462,0.003220977,131.0016022,11.79874039,706,642,0.003516465,14.75898957,29518,14.02104044,5.35177E-05,2333.455078,1.730991602,3.634665251,79.25921631,166.4252472,105,070801030601
1072,F070801030601_140,1395.101835,11970.34663,2.956675529,490.808136,26,250.6078339,9.993563652,116.4930191,2.897542,0.827869177,8.615428127,0.000974312,142.3250275,12.65200615,229,209,0.001144768,37.21467716,74429,35.35394388,0.000134944,741.4159546,2.348364353,3.54744482,13.88269806,20.97123718,105,070801030601
1073,F070801030601_147,3907.91079,33891.88233,8.371294975,1389.63501,62,1692.006104,28.29497719,329.82901,8.203868866,2.343962669,27.90411639,0.003155653,147.9981995,13.12353802,770,700,0.003834152,12.4564453,24912,11.83362313,4.51684E-05,3081.641113,1.985192895,4.402344227,117.4310684,260.4140015,104,070801030601
1074,F070801030601_185,6723.540196,58082.18891,14.34630108,2381.486084,31,1449.837158,48.49049759,565.2442627,14.05937481,4.016964436,40.46636602,0.004576308,130.9993286,11.79858017,1004,914,0.005006307,29.30526135,58610,27.83999899,0.000106264,3831.323242,2.605564594,4.191819668,85.54188538,137.6193695,105,070801030601
1075,F070801030601_19,6550.784581,57606.48071,14.22880077,2361.980957,63,2922.310791,48.09334564,560.6147461,13.94422436,3.984064102,43.40847349,0.004909028,147.9995117,13.1236515,1199,1092,0.005981277,108.7954224,217591,103.3556542,0.000394504,5284.291992,2.162986279,4.839095116,22.85294342,51.12726593,104,070801030601
1076,F070801030601_192,5260.317158,46265.12314,11.42748547,1896.962646,43,1601.904785,38.62490082,450.2429199,11.19893551,3.199695826,53.34871712,0.006033162,147.9987335,13.12358475,1472,1339,0.007334184,34.14998826,68299,32.4424883,0.000123832,3498.867432,1.416700959,2.613045216,58.4715538,107.8483047,105,070801030601
1077,F070801030601_193,7496.74467,65732.35854,16.23589325,2695.158203,25,1323.225342,54.87731934,639.6942139,15.91117573,4.546050072,47.72904909,0.005397638,139.4995575,12.42848969,1247,1134,0.006211326,197.0225353,394045,187.1714072,0.000714425,4018.383545,2.376682758,3.543548107,14.39941216,21.46900368,105,070801030601
1078,F070801030601_194,2748.143996,23551.74311,5.817280769,965.6685791,48,910.2880859,19.66240883,229.2008667,5.700935364,1.628838658,15.45708466,0.001748029,148.0027771,13.12393188,427,389,0.002130693,11.17339325,22347,10.61472321,4.05159E-05,1875.956665,2.482438564,4.822510719,90.97444916,176.7315674,105,070801030601
1079,F070801030601_195,2034.821122,17290.74457,4.270813942,708.9551392,41,570.8369751,14.43535137,168.2700653,4.185397625,1.195827961,11.38705454,0.001287753,148.0013123,13.123806,314,286,0.001566525,8.375969019,16752,7.957170568,3.03722E-05,1279.792114,2.478864193,4.474797726,89.09638214,160.8350677,105,070801030601
1080,F070801030601_196,7434.505135,65789.90975,16.25010681,2697.517822,39,2066.038818,54.92536163,640.2542114,15.92510509,4.550029755,45.42730954,0.005137337,148.0004578,13.12373257,1255,1143,0.006260622,180.6537493,361308,171.6210554,0.00065507,4763.556641,2.360033035,4.167591095,15.71787262,27.75624847,104,070801030601
1081,F070801030601_198,10464.79795,93135.42698,23.00444984,3818.73877,59,4424.675781,77.75504303,906.3753052,22.54436111,6.441246033,58.82982469,0.006653016,130.9994812,11.79859066,1460,1328,0.007273933,152.4389321,304879,144.8169879,0.00055276,8243.414063,2.875556231,6.207390308,26.36941147,56.92297745,104,070801030601
1082,F070801030601_199,9971.463944,87760.7637,21.67690849,3598.366699,64,4522.67041,73.26795197,854.0701904,21.24337006,6.069534302,67.46310833,0.007629347,130.999527,11.79859447,1674,1524,0.008347496,130.3547584,260710,123.8370216,0.000472681,8121.037109,2.361133099,5.328764439,29.05727768,65.57843018,104,070801030601
1083,F070801030601_205,3224.507369,29721.32729,7.341167927,1218.633911,73,1747.051147,24.8131485,289.2420044,7.194344521,2.055526972,20.60474238,0.002330173,130.9997406,11.79860973,511,465,0.002546972,37.21052861,74421,35.35000175,0.000134929,2965.685059,2.620718002,6.377817154,34.47337723,83.89490509,104,070801030601
1084,F070801030601_206,3100.269509,27036.9289,6.678121567,1108.568237,47,1023.221802,22.57205009,263.117981,6.544559002,1.869874001,20.17361832,0.002281418,131.0113525,11.79942799,501,456,0.002497676,,,,,2131.790039,2.431070805,4.674978256,,,105,070801030601
1085,F070801030601_229,4837.636746,41614.08592,10.27867889,1706.260742,61,2044.018066,34.74193573,404.97995,10.07310486,2.878030062,40.0304157,0.004527006,159.3323975,14.16381931,1192,1084,0.005937458,88.9431369,177887,84.49598101,0.000322518,3750.278809,1.574041247,3.459666729,20.19339561,44.3841095,104,070801030601
1086,F070801030601_235,9336.068829,81690.89447,20.17765045,3349.48999,81,5328.110352,68.20045471,794.9994507,19.77409744,5.649742126,61.4735565,0.006951993,130.9994202,11.79858685,1526,1388,0.007602575,22.6924224,45385,21.55780127,8.22852E-05,8677.600586,2.413177252,6.251873493,155.3725281,402.5271606,104,070801030601
1087,F070801030601_238,4234.915788,36624.91989,9.046355247,1501.694946,49,1445.064819,30.57668114,356.4263916,8.865427971,2.532979488,27.62269866,0.003123828,130.9985504,11.79852581,685,624,0.003417872,20.05377948,40107,19.0510906,7.27172E-05,2946.759766,2.406562328,4.722371578,78.82461548,154.6766968,104,070801030601
1088,F070801030601_246,4022.942369,34682.0563,8.566468239,1422.033691,49,1368.407593,28.95466232,337.5188599,8.395138741,2.398611069,24.45240676,0.002765302,131.0004425,11.79865837,607,552,0.003023502,15.46789074,30936,14.69449586,5.60883E-05,2790.441406,2.576148033,5.055147648,96.77322388,189.897049,105,070801030601
1089,F070801030601_262,6765.867099,59779.03132,14.76542091,2451.059814,44,2117.951904,49.90712357,581.7575684,14.4701128,4.134317875,33.06730628,0.003739554,131.0024261,11.79879856,821,747,0.004091588,126.3096123,252619,119.9941349,0.000458012,4569.011719,3.281204462,6.116481781,20.42649651,38.0769577,104,070801030601
1090,F070801030601_275,1748.752063,15508.13275,3.830508709,635.8644409,56,699.2977905,12.94711971,150.9220428,3.753898621,1.072542429,10.67234898,0.001206927,131.0006104,11.79867077,265,241,0.001320044,7.836043358,15672,7.444241047,2.84144E-05,1335.162231,2.638441563,5.540092468,85.41696167,179.3550568,104,070801030601
1091,F070801030601_281,4175.786668,36868.05319,9.106409073,1511.66394,63,1870.274048,30.77966309,358.792511,8.92428112,2.549794436,29.64591002,0.003352631,130.9993134,11.79857922,735,669,0.003664354,16.23851252,32477,15.42658737,5.88826E-05,3381.937988,2.259587288,5.055213928,97.99082184,219.2278748,104,070801030601
1092,F070801030601_283,8498.465908,74822.0236,18.48103905,3067.852539,54,3253.4021,62.46591187,728.1529541,18.11141777,5.174690723,56.80155784,0.006423641,130.9997406,11.79860973,1409,1282,0.007021975,33.7011326,67402,32.01607579,0.000122204,6321.254883,2.39302063,4.930776119,95.82225037,197.440033,105,070801030601
1093,F070801030601_294,3617.840298,31987.91373,7.901014805,1311.568481,55,1416.6521,26.70543098,311.2999878,7.742994308,2.212284088,34.99290973,0.003957319,130.9992981,11.79857826,869,792,0.004338069,124.614459,249228,118.3837392,0.000451866,2728.220703,1.656020761,3.444723129,11.07895851,23.04557037,105,070801030601
1094,F070801030601_295,1467.753706,12631.43746,3.119965076,517.9141846,65,661.1206665,10.54548168,122.9266205,3.057565689,0.873590231,8.966506958,0.001014015,131.0037537,11.79889202,222,202,0.001106427,28.68248558,57365,27.24836159,0.000104006,1179.034912,2.563931704,5.836806297,19.00716782,43.26993942,104,070801030601
1095,F070801030601_296,3842.210469,33556.39732,8.288430214,1375.879395,55,1486.115479,28.01489449,326.5641479,8.122661591,2.320760489,34.25314689,0.00387366,131.0029297,11.79883385,850,774,0.004239476,108.7662878,217533,103.3279765,0.000394398,2861.994873,1.777621984,3.697667837,13.31565189,27.69816017,104,070801030601
1096,F070801030601_297,2413.278844,20489.58452,5.060927391,840.1139526,47,775.4353027,17.10593414,199.4005432,4.959708691,1.41705966,9.926710382,0.001122603,131.0056458,11.79902554,247,225,0.001232406,25.32388642,50648,24.05769223,9.18272E-05,1615.549316,3.73383975,7.180219173,34.92080307,67.15312958,104,070801030601
1097,F070801030601_3,4727.718157,41537.52022,10.25976753,1703.12146,34,1137.192627,34.67801285,404.2348328,10.05457211,2.872735023,27.72334775,0.00313521,131.0005798,11.79866886,687,625,0.00342335,110.2065349,220413,104.6962058,0.000399621,2840.313965,2.724994421,4.544502258,16.26727104,27.1291008,105,070801030601
1098,F070801030601_36,1662.589437,14413.55053,3.560147047,590.984436,83,963.3045654,12.03329659,140.2697906,3.488944054,0.996841192,10.68698603,0.001208582,151.4023285,13.42173767,302,275,0.001506274,9.912768483,19826,9.417130172,3.59448E-05,1554.289063,2.149034262,5.651960373,62.75632095,165.049118,104,070801030601
1099,F070801030601_362,1901.842525,16337.98087,4.035481453,669.8898926,67,881.4297485,13.63992691,158.9979706,3.954771757,1.129934788,12.4409039,0.001406931,148.0076141,13.12434673,343,312,0.001708936,7.440688491,14882,7.06865418,2.69808E-05,1551.31958,2.147083044,4.972177982,94.76908875,219.4646301,104,070801030601
1100,F070801030601_364,1738.040652,15470.52549,3.821219683,634.3224487,59,734.9734497,12.91572285,150.5560608,3.744795322,1.069941521,11.53213584,0.00130416,131.0053406,11.79900455,286,260,0.001424113,35.1567266,70313,33.39888978,0.000127482,1369.295898,2.439701796,5.266522884,18.99232101,40.99824524,104,070801030601
1101,F070801030601_370,2022.293066,17967.18007,4.437893391,736.6903076,85,1229.740234,15.00008011,174.8529968,4.349135399,1.242610097,16.40522861,0.001855254,121.9988403,11.1959486,386,352,0.001928031,,,,,1966.430542,2.092870235,5.586450577,,,104,070801030601
1102,F070801030601_386,6380.619169,56515.11956,13.95923424,2317.23291,83,3777.0896,47.18221283,549.9938354,13.6800499,3.908585548,37.72952271,0.0042668,131.0001678,11.7986393,936,852,0.00466671,61.48604107,122972,58.4117403,0.000222955,6094.322266,2.719756842,7.1529603,39.67066956,104.3338623,104,070801030601
1103,F070801030601_39,3968.360905,35426.7499,8.750407219,1452.567627,87,2481.790527,29.57637596,344.7660522,8.575399399,2.450114012,19.07165337,0.002156797,147.9991302,13.12361813,526,479,0.002623655,5.372127533,10744,5.103521347,1.94799E-05,3934.358154,3.032500267,8.213691711,284.6206665,770.9105225,104,070801030601
1104,F070801030601_390,1717.457222,14389.62547,3.554237604,590.003418,69,799.4901123,12.01332283,140.0369568,3.483152866,0.995186508,7.062544871,0.000798697,139.4981232,12.42837811,185,169,0.000925674,11.4441447,22888,10.8719376,4.14977E-05,1389.49353,3.491144419,8.221855164,54.26847076,127.8055115,104,070801030601
1105,F070801030601_394,4680.443399,42012.80932,10.37716389,1722.609253,87,2943.171143,35.07481384,408.86026,10.16962051,2.905605793,22.00828188,0.002488898,151.4010773,13.42162609,621,565,0.003094708,33.3578102,66715,31.68991911,0.000120959,4665.780273,3.048866034,8.258018494,54.35827255,147.2323151,104,070801030601
1106,F070801030601_40,2965.485599,25540.84113,6.308587551,1047.225586,45,925.4697876,21.32302666,248.5583496,6.182415962,1.76640451,16.2609872,0.001838941,139.4967194,12.42826843,425,388,0.002125216,45.03756724,90074,42.78568778,0.000163311,1972.695313,2.699034929,5.084266186,24.47607231,46.10643005,104,070801030601
1107,F070801030601_401,4765.25068,42524.29177,10.50349998,1743.581055,44,1506.62207,35.50183105,413.8378906,10.29343033,2.940979958,32.72488785,0.00370083,131.0027008,11.79881763,812,739,0.004047769,19.51380157,39028,18.53811073,7.07592E-05,3250.203125,2.359379053,4.398109913,94.05387115,175.3254852,105,070801030601
1108,F070801030601_41,4476.403471,39616.93581,9.785383224,1624.373657,58,1850.220093,33.07459641,385.5440979,9.589675903,2.739907265,31.48561156,0.003560682,147.9978943,13.12351227,868,790,0.004327114,86.83275795,173666,82.49112368,0.000314865,3474.59375,2.056169271,4.398220062,19.6914959,42.12081909,104,070801030601
1109,F070801030601_43,3673.59518,31999.21045,7.903804779,1312.031616,89,2293.209961,26.71486092,311.4099121,7.745728493,2.213065386,20.58011267,0.002327388,148.0016785,13.12383747,567,516,0.002826318,19.14236009,38285,18.18524182,6.94123E-05,3605.241699,2.542696953,6.986902714,72.14815521,198.2509613,104,070801030601
1110,F070801030601_431,2629.857006,22733.16934,5.615092754,932.1054077,64,1171.532959,18.97901344,221.2346497,5.502790928,1.572225928,15.95258623,0.001804065,131.0012207,11.79871368,396,360,0.001971849,40.80348134,81607,38.76330757,0.000147958,2103.638428,2.589181662,5.843440056,24.04607582,54.26880646,104,070801030601
1111,F070801030601_434,3137.610135,28164.01213,6.956511021,1154.780884,63,1428.728149,23.51300812,274.0865479,6.817380905,1.947823048,11.78295619,0.001332525,130.9996948,11.79860592,291,265,0.0014515,39.51664415,79033,37.54081175,0.000143292,2583.509033,4.357663631,9.749091148,30.76067924,68.81867981,105,070801030601
1112,F070801030601_436,1107.232908,9335.433701,2.305852175,382.7714539,44,330.7514343,7.793780327,90.85057831,2.259735107,0.645638585,5.916850567,0.000669132,139.5025482,12.42872238,155,141,0.000772308,28.5956974,57191,27.16591263,0.000103691,713.5228882,2.714691162,5.060445786,14.09013748,26.26537514,104,070801030601
1113,F070801030601_454,1508.787534,13434.58171,3.318341732,550.8447266,41,443.5295105,11.21599483,130.7426605,3.251974821,0.92913568,8.134174347,0.000919887,148.0043945,13.12407017,224,204,0.001117381,5.248820305,10498,4.986379147,1.90328E-05,994.3742676,2.700219154,4.87438345,110.4698868,199.4181061,105,070801030601
1114,F070801030601_457,5230.700487,45192.81579,11.16262531,1852.99585,37,1346.436035,37.72967529,439.8074341,10.93937302,3.125535011,27.1699224,0.003072624,139.5001678,12.42853737,710,647,0.003543852,101.0523913,202105,95.99977204,0.000366427,3199.431885,2.863981247,4.945025921,19.30208588,33.32749557,105,070801030601
1115,F070801030601_485,4573.812685,41278.06407,10.19568157,1692.483154,34,1130.089355,34.46140289,401.7098389,9.991767883,2.854790926,25.57035065,0.00289173,130.9990387,11.79856014,634,577,0.003160436,21.14196396,42284,20.08486557,7.66631E-05,2822.57251,2.933246374,4.891806602,84.26659393,140.5323029,104,070801030601
1116,F070801030601_494,1562.425828,13760.319,3.398798704,564.2005615,84,930.7269287,11.48793983,133.912674,3.330822706,0.951663613,12.55726218,0.00142009,147.9993591,13.12363815,347,316,0.001730846,3.875623465,7752,3.681842208,1.40534E-05,1494.92749,1.785444856,4.730782986,153.2386627,406.0270386,104,070801030601
1117,F070801030601_62,1970.989058,17251.88082,4.261214733,707.3616333,59,819.6020508,14.40290546,167.891861,4.175990582,1.193140149,17.79219484,0.002012104,130.9968719,11.7984066,441,401,0.002196421,9.908888578,19818,9.413444042,3.59307E-05,1526.963623,1.763994098,3.807889223,75.14376831,162.2109375,105,070801030601
1118,F070801030601_68,2659.100823,22820.04304,5.636550426,935.6673584,32,588.0050049,19.05154037,222.0800934,5.523819447,1.578234076,16.82132339,0.001902309,159.3345947,14.16403484,501,456,0.002497676,43.55327988,87107,41.37561417,0.000157929,1523.672363,2.051902056,3.341386795,22.61398125,36.82537079,105,070801030601
1119,F070801030601_73,3886.184661,33777.37508,8.343011856,1384.939941,54,1468.703857,28.19938087,328.7146606,8.176151276,2.336043358,25.59429341,0.002894437,130.9989777,11.79855537,635,578,0.003165914,14.67530468,29350,13.94153972,5.32143E-05,2853.643799,2.396089792,4.937099934,99.33909607,204.6864166,105,070801030601
1120,F070801030601_80,2391.430064,20816.84159,5.141759872,853.5321655,61,1022.490356,17.37914848,202.5853424,5.038924694,1.439692736,19.2028768,0.002171637,131.0026093,11.79881191,477,434,0.002377174,51.7869221,103575,49.19757774,0.000187785,1876.022461,1.966663957,4.322632313,17.3490696,38.13241577,104,070801030601
1121,F070801030601_81,5385.256024,46616.35649,11.51424026,1911.363892,57,2139.576172,38.91813278,453.6610718,11.28395557,3.223987341,43.79043961,0.004952224,131.0019531,11.79876518,1086,989,0.005417109,115.7608418,231522,109.9727983,0.000419761,4050.939941,1.93262279,4.095995903,17.38033295,36.8358345,105,070801030601
1122,F070801030601_86,5884.656698,52230.38408,12.90090466,2141.550293,39,1640.221191,43.60505676,508.2956543,12.64288616,3.612253189,38.18840408,0.004318695,158.1990356,14.05353546,1128,1026,0.005619771,157.0207214,314041,149.1696777,0.000569374,3781.771484,2.087280989,3.685937166,14.35647202,25.35214615,105,070801030601
1123,F070801030601_90,2094.327401,18097.29137,4.470030785,742.0250854,88,1282.362427,15.10870361,176.1192169,4.380630016,1.25160861,14.41863155,0.001630591,142.3306732,12.6524601,384,349,0.001911598,3.311644554,6623,3.146062374,1.20084E-05,2024.387451,2.126146317,5.800537109,235.8583527,643.467041,104,070801030601
1124,F070801030601_92,2012.892597,17879.3562,4.416201115,733.0893555,85,1223.72937,14.92675972,173.9983215,4.327877045,1.236536264,11.72813469,0.001326325,131.0033112,11.7988615,291,265,0.0014515,2.582213011,5164,2.453102469,9.36339E-06,1956.818726,2.766374826,7.384221554,298.8417053,797.6914063,104,070801030601
1125,F070801030601_93,3194.995492,27376.89431,6.762093067,1122.507446,77,1697.420532,22.85587502,266.4264526,6.626851082,1.893386006,23.49215566,0.002656708,131.0039215,11.79890442,582,530,0.002903001,6.056422323,12113,5.753601131,2.19613E-05,2819.927979,2.117938519,5.320618629,195.0964966,490.1152954,104,070801030601
1126,F070801030601_94,4025.65486,35190.23106,8.691987038,1442.869873,88,2493.557129,29.37891579,342.4642944,8.518147469,2.433756351,27.60129905,0.003121408,139.4989014,12.42843819,722,657,0.003598625,28.53801155,57075,27.11111069,0.000103482,3936.427002,2.196148872,5.991517544,53.22061157,145.1960754,104,070801030601
1127,F070801030601_98,4926.119186,42373.0683,10.46614742,1737.380493,28,955.3499146,35.37557983,412.3662109,10.25682449,2.93052125,25.41229987,0.002873856,130.9996643,11.79860401,630,573,0.003138527,104.0730534,208145,98.86940193,0.00037738,2692.730469,3.032077551,4.699355125,17.57247925,27.23522568,105,070801030601
1128,F070801030602_103,1548.042564,13630.93802,3.366841793,558.895752,45,493.9156799,11.37992573,132.6535645,3.299504995,0.942715704,7.661133289,0.000866391,131.0038452,11.7988987,190,173,0.000947583,9.748944283,19498,9.261497498,3.53507E-05,1052.811401,3.230611324,6.085615158,60.34615326,113.6761551,104,070801030602
1129,F070801030602_116,4718.980196,40257.07819,9.943498611,1650.620728,58,1880.116699,33.60902405,391.7738342,9.744628906,2.784179688,29.69857125,0.003358587,131.0010681,11.79870319,738,672,0.003680786,25.09319013,50186,23.83853062,9.09907E-05,3530.737305,2.456280947,5.254073143,69.24171448,148.1105194,104,070801030602
1130,F070801030602_237,2763.880411,24609.67264,6.078588963,1009.045776,47,931.3614502,20.54563141,239.4963989,5.957016945,1.70200491,16.08453178,0.001818986,158.1998291,14.05361176,475,432,0.002366219,10.84894657,21698,10.30649948,3.93395E-05,1940.407227,2.335754156,4.491683483,97.90383148,188.2702484,104,070801030602
1131,F070801030602_267,1327.818631,11352.2007,2.803993464,465.4629211,67,612.4482422,9.477498055,110.4773407,2.747913599,0.785118163,8.981024219,0.001015657,158.2020416,14.05382538,265,241,0.001320044,1.999362496,3998,1.899394358,7.24991E-06,1077.911133,1.931381464,4.472660065,245.0585938,567.5025635,104,070801030602
1132,F070801030602_285,1420.823187,12204.87448,3.014604092,500.4242859,48,471.7252808,10.18936157,118.7753983,2.954312086,0.84408915,7.883550644,0.000891544,131.0045166,11.79894638,196,178,0.00097497,23.43401337,46868,22.26231194,8.49743E-05,972.1495361,2.81137228,5.461514473,22.47854042,43.66794968,104,070801030602
1133,F070801030602_330,2682.200228,23737.65369,5.863200665,973.2913208,47,898.3596191,19.81761742,231.0101013,5.745936871,1.641696215,20.44257282,0.002311834,130.9993896,11.79858494,507,461,0.002525063,48.65814978,97316,46.22524027,0.00017644,1871.650879,2.111260891,4.059980392,21.05540848,40.48980331,104,070801030602
1134,F070801030602_35,1192.110561,10110.66817,2.497334957,414.5576172,60,488.4787598,8.440992355,98.39499664,2.447388172,0.699253798,7.308692098,0.000826534,130.9940643,11.79820919,181,165,0.000903764,6.854990363,13709,6.512240767,2.48569E-05,903.036377,2.512470484,5.472947598,63.65821457,138.6675415,104,070801030602
