OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
735,F070801030406_438,2964.539956,26057.28779,6.436150074,1068.400879,64,1342.838379,21.75418663,33.28390503,6.951042175,20.76177406,17.7192328,0.002003853,139.4982147,12.42838478,464,423,0.002316923,56.726026,113452,53.88972375,0.000205695,2411.239258,2.525770426,5.700329304,19.82568932,44.7439537,108,070801030406
736,F070801030406_440,4210.840746,36407.78663,8.992723465,1492.792114,78,2286.669678,30.39540482,46.50497055,9.712141037,29.00878525,28.55666804,0.00322945,130.9982605,11.79850483,709,645,0.003532897,41.53618622,83073,39.45937753,0.000150615,3779.461914,2.314406395,5.859631062,37.83111191,95.78108215,108,070801030406
737,F070801030406_441,3007.755025,26451.96518,6.533635616,1084.583496,63,1341.87793,22.08368874,33.78804398,7.056326389,21.07624435,18.49544525,0.002091634,139.496521,12.42825317,483,440,0.002410038,62.46611404,124932,59.34280777,0.000226509,2426.461426,2.464962482,5.514685154,18.2765789,40.88888931,108,070801030406
738,F070801030406_443,2240.935664,19441.59053,4.802073002,797.144104,65,1017.559265,16.23100662,24.83344078,5.186238766,15.49055767,13.84348965,0.001565549,142.3293152,12.65235138,368,335,0.001834915,46.61326218,93227,44.2826004,0.000169025,1814.703369,2.379534721,5.417025089,18.00129318,40.98005295,108,070801030406
739,F070801030406_45,2408.583081,20975.02066,5.180830002,860.0177612,78,1317.381592,17.51120567,26.79214478,5.595296383,16.71235466,15.36271919,0.001737357,130.9997406,11.79860973,381,347,0.001900644,24.82970584,49659,23.58822036,9.00352E-05,2177.399414,2.478437424,6.274926186,36.45962906,92.3087616,108,070801030406
740,F070801030406_453,6395.095257,54788.439,13.53274441,2246.435547,47,2073.487305,45.74067688,69.98323822,14.61536407,43.65401459,31.69156528,0.003583973,130.9998016,11.79861355,786,715,0.003916312,22.46553072,44931,21.34225428,8.14625E-05,4319.922852,3.141867876,6.04185009,105.2576523,202.4117432,108,070801030406
741,F070801030406_455,11841.45329,103970.3667,25.68068123,4262.993164,86,7199.835938,86.80070496,132.8050842,27.73513603,82.84090424,70.79492892,0.008006139,148.0000305,13.12369537,1953,1777,0.009733268,97.92283365,195845,93.02669406,0.000355079,11462.8291,2.39898324,6.450663567,45.82548141,123.2208557,104,070801030406
742,F070801030406_458,17088.17564,150092.4552,37.07283783,6154.091309,83,10031.16895,125.3061905,191.7184753,40.03866577,119.589798,109.7849147,0.012415484,131.0005341,11.79866505,2723,2477,0.01356742,31.87357141,63746,30.27989287,0.000115577,16185.25977,2.484493971,6.534218788,203.2401886,534.5217285,104,070801030406
743,F070801030406_459,9150.216773,80065.53816,19.7761879,3282.847168,71,4577.396484,66.84351349,102.2705765,21.35828209,63.79415512,69.33009243,0.007840482,147.9993744,13.12363911,1912,1740,0.009530606,29.86405411,59728,28.37085176,0.00010829,7860.243652,1.886693716,4.517381191,115.7119675,277.0534973,104,070801030406
744,F070801030406_460,9172.720439,79934.12119,19.74372864,3277.458984,64,4119.331055,66.7338028,102.1027145,21.32322693,63.6894455,72.56847135,0.008206708,130.9998474,11.79861641,1800,1637,0.008966438,40.92297873,81847,38.87683057,0.000148391,7396.790039,2.002113104,4.518503189,84.30365753,190.2621613,104,070801030406
745,F070801030406_461,5079.297389,44629.36651,11.02345371,1829.893311,84,3018.662598,37.25927353,57.00668716,11.9053297,35.55952835,27.75908277,0.003139252,130.9989777,11.79855537,688,627,0.003434304,25.38261752,50766,24.11348663,9.20402E-05,4848.555664,2.918490171,7.732943535,75.88671875,201.0723572,104,070801030406
746,F070801030406_467,3924.287821,34297.20192,8.471408844,1406.253906,84,2319.810547,28.63336182,43.80904388,9.149121284,27.32712555,26.44193532,0.002990296,159.3312836,14.16371059,787,715,0.003916312,61.1740118,122348,58.11531113,0.000221824,3726.064453,1.96678865,5.211278915,24.197649,64.11502075,108,070801030406
747,F070801030406_468,6759.703657,59276.52441,14.64130116,2430.456055,46,2195.609619,49.48759842,75.71602631,15.8126049,47.23000336,43.26729584,0.004893062,131.0005798,11.79866886,1073,976,0.005345903,150.4967499,300994,142.9719086,0.000545718,4626.06543,2.490221262,4.739820957,16.99953651,32.35646439,108,070801030406
748,F070801030406_473,5002.237204,43374.9011,10.71360016,1778.457642,70,2444.843506,36.21196747,55.40431213,11.57068825,34.56000137,32.34676255,0.003658068,131.0010529,11.79870224,803,731,0.00400395,55.05910955,110120,52.30615517,0.00019965,4223.30127,2.432910681,5.777430058,34.00092316,80.74195862,108,070801030406
749,F070801030406_479,4949.469669,42911.39156,10.59911346,1759.452881,40,1382.12439,35.82500458,54.81225586,11.44704247,34.19068909,31.4072969,0.003551825,139.5019684,12.42867756,822,747,0.004091588,23.2560761,46513,22.09327197,8.43291E-05,3141.577148,2.355358601,4.205591679,79.63749695,142.196106,108,070801030406
750,F070801030406_48,1323.313637,11313.13998,2.794345617,463.8613586,64,583.0122681,9.444888115,14.45067883,3.017893314,9.014018059,8.434883118,0.000953894,151.3997345,13.42150593,238,217,0.001188587,33.32550049,66651,31.65922546,0.000120842,1046.873657,2.137609959,4.824302673,14.65169621,33.06693649,108,070801030406
751,F070801030406_482,4847.223841,41695.83077,10.29887009,1709.612427,52,1745.864502,34.81018066,53.25957489,11.12277985,33.22216034,31.59166135,0.003572675,130.9998779,11.79861927,784,714,0.003910835,22.1904483,44381,21.08092568,8.0465E-05,3455.477051,2.39441514,4.839603901,81.09759521,163.914856,108,070801030406
752,F070801030406_484,5413.848887,47342.219,11.69352818,1941.125732,57,2178.57959,39.52412415,60.47190857,12.6290102,37.72105789,32.73301786,0.00370175,139.5001831,12.42853832,856,780,0.00427234,114.7861364,229572,109.0468267,0.000416227,4119.705078,2.488622665,5.281672955,17.8008461,37.77922821,108,070801030406
753,F070801030406_486,8111.55816,72406.92839,17.88451195,2968.829102,81,4722.583984,60.44964981,92.48796082,19.31527328,57.69197464,40.91492677,0.004627035,130.9989319,11.79855251,1014,922,0.005050126,53.50187063,107003,50.82677835,0.000194004,7691.413086,3.219988108,8.342096329,58.41072845,151.326004,104,070801030406
754,F070801030406_488,6610.142842,57537.76551,14.21182823,2359.163574,80,3706.444824,48.03598022,73.49504852,15.34877491,45.84460831,41.51543654,0.004694946,158.2011261,14.05373764,1226,1116,0.006112733,13.28875737,26577,12.62431932,4.81865E-05,6065.608398,2.113945961,5.43513298,186.8745117,480.4701233,104,070801030406
755,F070801030406_49,2209.93432,19155.11453,4.731313229,785.3980103,43,663.2355347,15.99183846,24.46751213,5.109818459,15.26230049,10.9859345,0.00124239,139.5007935,12.42858601,287,261,0.001429591,41.78217918,83565,39.69307083,0.000151507,1448.633545,3.009187698,5.550320148,19.7867794,36.49588013,108,070801030406
756,F070801030406_492,10700.29226,94660.07983,23.38104057,3881.252686,72,5489.699707,79.02791595,120.9127121,25.25152397,75.42271423,60.52879399,0.006845151,139.4996948,12.42850018,1582,1440,0.007887398,71.66709457,143334,68.08373798,0.000259873,9370.952148,2.695314407,6.507605553,57.00704575,137.6386261,104,070801030406
757,F070801030406_493,1647.480321,14537.97225,3.590879202,596.0859375,87,1018.445068,12.13717175,18.5698719,3.878149509,11.58348083,10.03048897,0.00113434,142.3301544,12.65241814,267,243,0.001330998,7.452847481,14906,7.080204964,2.70248E-05,1614.531006,2.45302844,6.644160748,84.19049072,228.0345001,104,070801030406
758,F070801030406_498,5765.602738,50142.13791,12.38510799,2055.927979,50,2018.772583,41.86166382,64.04834747,13.37591648,39.95196152,35.63448068,0.004029874,130.9980469,11.79848957,885,805,0.004409274,122.3666032,244733,116.2482715,0.000443715,4074.700684,2.553947687,5.061739922,17.68566513,35.05170822,108,070801030406
759,F070801030406_50,1712.473253,14608.4399,3.608284712,598.9752808,54,635.2024536,12.19600201,18.6598835,3.896947384,11.63962841,9.451075509,0.001068814,147.9969177,13.12342834,261,237,0.001298134,3.951520488,7904,3.753944438,1.43286E-05,1234.177734,2.527321815,5.207500935,159.5589142,328.7682495,108,070801030406
760,F070801030406_501,2733.842429,23685.577,5.850337505,971.1560059,45,858.2445679,19.77414131,30.25443649,6.31836462,18.87205696,16.06830379,0.001817151,130.9979858,11.79848576,398,362,0.001982804,42.00101502,84003,39.9009635,0.0001523,1829.400635,2.682751417,5.053592682,24.33916092,45.84853363,108,070801030406
761,F070801030406_520,6318.508187,55148.3161,13.62163448,2261.191406,61,2708.79834,46.04112625,70.4429245,14.7113657,43.94075775,31.61966729,0.003575842,148.0008545,13.1237669,872,793,0.004343546,88.27280235,176545,83.85916162,0.000320087,4969.989746,2.851439238,6.267326355,26.9641552,59.2659111,108,070801030406
762,F070801030406_521,6970.797735,60837.65644,15.02690125,2494.465576,63,3086.225098,50.79092789,77.71012115,16.2290535,48.47387314,44.08585944,0.004985633,139.4993134,12.42847061,1152,1049,0.00574575,155.9140798,311829,148.118377,0.000565362,5580.69043,2.377946138,5.320009708,16.84102631,37.67723083,108,070801030406
763,F070801030406_524,3143.201523,27682.51115,6.837580204,1135.03833,50,1116.650269,23.11102104,35.35986328,7.384586811,22.0567112,20.08820793,0.002271759,131.0029449,11.7988348,498,453,0.002481244,12.53014089,25061,11.90363393,4.54357E-05,2251.688477,2.505603313,4.97061491,95.35225677,189.1597595,108,070801030406
764,F070801030406_530,8697.136963,75913.69399,18.75068283,3112.613281,72,4401.160156,63.37730789,96.96727753,20.25073814,60.48607254,70.25467254,0.007945042,148.0005188,13.12373734,1939,1764,0.009662062,181.3621458,362724,172.2940331,0.000657639,7513.773438,1.764520049,4.25950861,18.06570625,43.61017609,104,070801030406
765,F070801030406_533,7568.160807,65582.23135,16.19881058,2689.002441,79,4171.842285,54.75197983,83.7705307,17.49471474,52.25422668,49.33080841,0.00557878,130.9985657,11.79852676,1224,1113,0.006096301,91.09051689,182181,86.53599227,0.000330304,6860.844727,2.415995121,6.164280891,31.07380295,79.28313446,104,070801030406
766,F070801030406_535,6483.914213,56396.65797,13.92997456,2312.375732,58,2633.879639,47.08331299,72.03746796,15.04437256,44.93540192,43.16860082,0.004881901,148.0006866,13.12375164,1191,1084,0.005937458,83.86919112,167738,79.67573146,0.000304119,4946.255371,2.133188009,4.562966347,29.02233505,62.07982254,104,070801030406
767,F070801030406_537,3284.70259,28456.20396,7.028682232,1166.76123,50,1145.675171,23.75694656,36.34812927,7.590976715,22.67316818,17.40537191,0.001968359,130.9994965,11.79859161,432,393,0.002152602,39.76719068,79534,37.77883065,0.0001442,2312.436523,2.968858004,5.88406229,30.88399506,61.20985031,104,070801030406
768,F070801030406_54,2986.099125,25735.05626,6.3565588,1055.188721,72,1492.011475,21.48516846,32.87230682,6.865083694,20.50502777,14.4226056,0.00163104,147.9980621,13.12352657,398,362,0.001982804,20.24635938,40493,19.23404126,7.34155E-05,2547.200195,2.914885998,7.036464691,54.86047745,132.4318848,108,070801030406
769,F070801030406_540,11170.43169,96644.91046,23.87129211,3962.634521,50,3891.36084,80.68496704,123.447998,25.78099632,77.00416565,65.6334168,0.007422428,159.3332214,14.16390038,1955,1779,0.009744223,201.812616,403626,191.7219802,0.000731795,7853.995117,2.227450609,4.414836884,20.66864967,40.96554184,108,070801030406
770,F070801030406_541,10276.57762,88454.74127,21.84832191,3626.821533,56,3988.629395,73.84732819,112.986412,23.59618759,70.47845459,58.71335018,0.006639844,131.001236,11.79871464,1456,1326,0.007262979,38.51785367,77036,36.5919599,0.00013967,7615.451172,2.735159636,5.743175983,99.11525726,208.1181488,104,070801030406
771,F070801030406_543,4915.964206,43114.7152,10.64933491,1767.789551,43,1492.82373,35.99475098,55.07196808,11.50128174,34.35269165,34.56280231,0.003908678,159.3331146,14.16388988,1029,937,0.005132286,148.7321072,297464,141.2954996,0.000539319,3260.613281,1.886648417,3.479843378,12.51129436,23.07655525,108,070801030406
772,F070801030406_545,2566.355659,21890.56766,5.406970024,897.5570068,46,810.8292236,18.27555847,27.96160507,5.839527607,17.44183922,13.81415382,0.001562231,147.9975586,13.12348366,381,347,0.001900644,7.842243742,15684,7.450131398,2.84368E-05,1708.38623,2.586619616,4.923303127,120.4753265,229.3095398,108,070801030406
773,F070801030406_548,1329.472904,11407.8523,2.817739487,467.744751,53,486.8490295,9.52395916,14.57165718,3.043158531,9.089482307,6.930252552,0.000783736,142.3391876,12.65314484,184,167,0.000914719,5.360535622,10721,5.092508793,1.94379E-05,954.59375,2.800866842,5.716130257,91.84957123,187.450592,108,070801030406
774,F070801030406_55,8028.394647,70785.08339,17.48391533,2902.329834,35,1994.914795,59.09563446,90.4163208,18.88262939,56.39972687,66.50922832,0.007521473,151.3993988,13.42147541,1877,1709,0.009360807,83.45268267,166905,79.28005247,0.000302609,4897.244629,1.698262095,2.865561485,36.60857773,61.77146149,104,070801030406
775,F070801030406_560,8099.709033,70387.36998,17.38568115,2886.022949,61,3457.316162,58.76360321,89.90830994,18.77653503,56.08284378,48.86889365,0.005526542,151.3992004,13.42145824,1379,1256,0.006879564,180.4439201,360889,171.4217241,0.000654309,6343.338867,2.297788858,5.050428867,16.83580589,37.00428772,108,070801030406
776,F070801030406_561,4460.312939,38896.45146,9.607423782,1594.832397,56,1755.495483,32.47309113,49.68383026,10.37601757,30.99168968,43.64001561,0.004935213,147.9989166,13.12360001,1204,1095,0.005997709,123.8372954,247674,117.6454281,0.000449048,3350.327881,1.456467986,3.059660196,13.55626297,28.47818184,108,070801030406
777,F070801030406_562,8460.896028,72882.47393,18.00197029,2988.327148,73,4284.108887,60.84666061,93.09539032,19.44212723,58.07087326,43.38935637,0.004906866,130.9987793,11.79854107,1076,978,0.005356858,74.29586005,148591,70.58106756,0.000269405,7272.436035,3.055549145,7.436028481,42.33893204,103.0366364,104,070801030406
778,F070801030406_563,13269.70189,116427.7004,28.75764275,4773.768555,75,7031.243164,97.20083618,148.7172852,31.05825424,92.7665863,83.50981407,0.009444055,131.0000763,11.79863262,2072,1885,0.010324823,145.2912216,290583,138.026662,0.000526842,11805.01172,2.532503128,6.262605667,34.58584213,85.52703857,104,070801030406
779,F070801030406_566,1267.053435,11059.48297,2.731692314,453.4609375,89,792.5731812,9.233119965,14.1266737,2.950227737,8.811910629,6.118263721,0.000691909,139.5024109,12.42871189,160,145,0.000794217,4.307076573,8615,4.091722727,1.56179E-05,1246.03418,3.127316713,8.593338966,110.823967,304.5255737,104,070801030406
780,F070801030406_57,8438.609853,74044.04253,18.28887939,3035.954102,74,4412.008789,61.81641388,94.57911682,19.75198936,58.99638367,57.20374489,0.006469124,147.999649,13.12366295,1579,1437,0.007870966,90.41773796,180835,85.89684868,0.000327865,7447.962891,2.112702847,5.182994366,35.34418488,86.70822144,104,070801030406
781,F070801030406_571,3071.266456,26507.73349,6.547410011,1086.870117,66,1408.740723,22.13024521,33.85927582,7.071202755,21.12067795,25.86171048,0.002924679,130.9989929,11.79855633,642,585,0.003204255,62.18706411,124374,59.07770933,0.000225497,2495.61084,1.857897639,4.266001225,18.39729691,42.24285126,108,070801030406
782,F070801030406_572,10464.69767,92151.74722,22.76148224,3778.406006,82,6084.599609,76.93380737,117.708725,24.58240128,73.4241333,69.92626476,0.007907903,131.0010223,11.79869938,1734,1577,0.008637796,22.37254035,44744,21.25391316,8.11253E-05,9863.005859,2.395945549,6.254283905,177.7745972,464.0559998,104,070801030406
783,F070801030406_573,3508.167136,31165.40134,7.697854042,1277.84375,88,2208.360352,26.01874733,39.8086853,8.313682556,24.83178711,23.10767806,0.002613228,130.9987335,11.79853821,573,520,0.002848227,36.90587616,73813,35.06058332,0.000133825,3486.204102,2.457391739,6.704238892,36.44673538,99.43371582,108,070801030406
784,F070801030406_575,2440.239015,21525.44384,5.316784859,882.5863037,65,1126.626587,17.97073364,27.49522209,5.742127419,17.15091896,14.02380657,0.001585941,130.9974823,11.79845047,348,317,0.001736323,54.68838501,109377,51.95396423,0.000198306,2009.212891,2.784183979,6.33821106,16.9878521,38.67294693,108,070801030406
785,F070801030406_580,11691.99135,101365.4581,25.03726768,4156.186523,48,3917.831543,84.6259613,129.4777222,27.04024887,80.76538086,74.812599,0.008460494,148.0005035,13.12373638,2065,1880,0.010297436,309.5923584,619186,294.1127367,0.001122616,8074.018066,2.210737467,4.294690609,14.13127041,27.45211983,108,070801030406
786,F070801030406_581,9781.228715,85759.91449,21.1826992,3516.328125,68,4695.785645,71.59752655,109.5442123,22.87731552,68.3312912,68.26547459,0.007720086,139.4994659,12.42848206,1785,1624,0.008895232,157.2961563,314592,149.4313459,0.000570373,8212.113281,2.165226698,5.05671978,23.53139496,54.95576096,108,070801030406
787,F070801030406_582,1494.859148,12641.25268,3.122389317,518.3166504,42,427.5175781,10.55367565,16.14712334,3.372180462,10.07222366,6.066561818,0.000686062,148.0050507,13.12412643,166,151,0.000827081,5.289091319,10578,5.024636596,1.91788E-05,945.8342285,3.432560682,6.263803005,103.1550522,188.2393341,108,070801030406
788,F070801030406_589,10772.56607,94497.80844,23.34095955,3874.599365,72,5478.589844,78.8924408,120.7054367,25.20823669,75.29341888,71.54677649,0.008091165,131.0010071,11.79869843,1775,1615,0.008845936,120.6096882,241219,114.5792077,0.000437344,9353.189453,2.399132729,5.791448593,33.81590271,81.63077545,104,070801030406
789,F070801030406_590,6949.874363,61443.881,15.1766386,2519.322021,62,3067.502197,51.29703903,78.48446655,16.39076996,48.95689774,36.744322,0.004155385,142.3341522,12.65273952,977,889,0.004869373,19.26144776,38523,18.29837549,6.98441E-05,5586.824219,2.833883047,6.28439188,137.6800995,305.3180542,104,070801030406
790,F070801030406_591,3548.364651,31139.06669,7.691349506,1276.764038,62,1554.575562,25.99676132,39.77504349,8.306657791,24.81080437,24.09241867,0.002724592,130.9964752,11.79837894,598,544,0.002979684,76.87525558,153750,73.03149414,0.000278758,2831.3396,2.346992731,5.204668522,17.4823761,38.76874924,108,070801030406
791,F070801030406_597,5955.245444,53226.04367,13.14683247,2182.374268,57,2442.944336,44.43629456,67.98753357,14.19857883,42.40913773,33.45266946,0.003783134,151.4004669,13.42157078,945,860,0.004710529,25.42498463,50852,24.15373489,9.21938E-05,4625.318359,2.537644386,5.378277302,90.35349274,191.4949493,108,070801030406
792,F070801030406_598,3817.213605,33085.71181,8.172170639,1356.580322,81,2157.943359,27.6219368,42.26156235,8.825943947,26.3618412,24.43001376,0.00276277,156.5018921,13.891078,713,648,0.003549329,9.341429878,18683,8.874358279,3.3873E-05,3514.523682,2.093488216,5.423647881,152.8651733,396.031311,108,070801030406
793,F070801030406_60,6381.577922,56797.36505,14.02894878,2328.80542,57,2606.859375,47.41784668,72.54930878,15.15126514,45.254673,37.89944556,0.004286017,151.3992462,13.42146206,1070,974,0.005334948,89.57248411,179145,85.0938598,0.0003248,4935.665039,2.390970707,5.067418098,27.36749077,58.00259781,104,070801030406
794,F070801030406_607,11703.74168,102389.362,25.29017258,4198.168457,71,5856.580078,85.48078156,130.7855988,27.31338692,81.58119965,77.2034478,0.008730874,159.3331604,14.16389465,2299,2093,0.011464114,117.7984397,235595,111.9085185,0.00042715,10054.74805,2.005813837,4.803988457,37.51428986,89.84792328,104,070801030406
795,F070801030406_608,7262.937312,62735.37898,15.49563885,2572.276123,50,2525.9375,52.3752594,80.13414764,16.73529053,49.9859314,42.7015706,0.004829085,159.3331299,14.16389084,1272,1157,0.006337305,105.5850745,211169,100.305824,0.000382863,5098.213867,2.22322917,4.406407833,25.64433479,50.8266983,108,070801030406
796,F070801030406_611,4118.39172,36021.74557,8.897371292,1476.963623,58,1682.558228,30.0731144,46.01186371,9.609161377,28.70119858,33.91094548,0.003834961,139.499176,12.42846012,886,806,0.004414752,130.1062705,260213,123.6009579,0.00047178,3159.521973,1.832461119,3.92000246,11.94945145,25.56227684,108,070801030406
797,F070801030406_633,9659.648919,83053.83831,20.51429749,3405.373291,63,4213.226563,69.3383255,106.0876389,22.15544128,66.17515564,55.21840094,0.006244603,159.3336945,14.16394615,1644,1495,0.008188653,186.5939868,373188,177.2642922,0.00067661,7618.599609,2.277841568,5.096053123,19.21071243,42.97875977,108,070801030406
798,F070801030406_648,2237.707754,19411.73025,4.794697285,795.9197388,57,890.9507446,16.20607758,24.79529953,5.178273201,15.4667654,15.64908469,0.001769742,131.0053558,11.79900551,388,353,0.001933508,63.289783,126579,60.12529421,0.000229496,1686.870483,2.254730225,4.778669834,13.2376852,28.05592155,104,070801030406
799,F070801030406_672,2638.876128,22612.88669,5.585382938,927.173584,70,1274.584351,18.87859344,28.88424873,6.032213688,18.0173645,16.3406145,0.001847946,125.7497406,11.43946838,393,358,0.001960895,44.03846648,88077,41.83654258,0.000159688,2201.757813,2.589870453,6.150161266,22.16181183,52.62762451,104,070801030406
800,F070801030406_678,2817.705302,24449.98437,6.039145947,1002.49823,75,1476.571289,20.41231346,31.23083878,6.522277832,19.48111534,16.41471612,0.001856327,147.9976959,13.1234951,452,412,0.002256672,34.28120467,68562,32.56714395,0.000124307,2479.06958,2.433248043,6.017158985,30.78250313,76.12179565,108,070801030406
801,F070801030406_680,6715.180409,59641.4197,14.73143101,2445.41748,82,3938.005859,49.79223633,76.18212128,15.90994549,47.52074432,35.59062862,0.004024915,130.9987946,11.79854298,884,805,0.004409274,54.17863703,108358,51.46970367,0.000196458,6383.42334,3.037785769,7.929718494,47.5117836,124.0229263,108,070801030406
802,F070801030406_687,4738.679526,41862.88787,10.34013367,1716.462158,78,2629.289307,34.94965363,53.47296906,11.16734409,33.35527039,31.41859317,0.003553103,131.0020599,11.79877281,779,710,0.003888925,15.11813843,30235,14.36223125,5.482E-05,4345.751465,2.417552233,6.120776653,119.5122223,302.5819092,108,070801030406
803,F070801030406_7,7966.078854,69687.0388,17.21269798,2857.307861,42,2356.762695,58.17892075,89.01374817,18.58971405,55.52483368,53.16722733,0.006012637,139.4995117,12.42848587,1390,1265,0.00692886,115.7189909,231438,109.9330399,0.00041961,5214.070313,2.258741379,4.121794701,25.99134827,47.42951202,104,070801030406
804,F070801030406_706,8186.508692,72877.12825,18.00065041,2988.10791,59,3462.245117,60.84219742,93.08856201,19.44070244,58.06661606,41.71710014,0.004717752,131.0011139,11.79870605,1034,942,0.005159673,24.11958265,48240,22.91360378,8.74602E-05,6450.353027,3.1720891,6.84750843,130.4075928,281.5075684,108,070801030406
805,F070801030406_71,7109.546238,62876.56275,15.5305109,2578.064697,74,3746.580566,52.49312592,80.31448364,16.77295113,50.098423,55.64075818,0.006292367,151.3992615,13.42146397,1570,1429,0.007827147,134.7832708,269567,128.0441072,0.000488739,6324.645508,1.80410409,4.425924301,20.13419151,49.39427185,104,070801030406
806,F070801030406_717,1074.723809,9102.459944,2.248307705,373.2190857,82,601.0176392,7.599279881,11.62689781,2.42817235,7.252605438,6.386146061,0.000722204,151.3984375,13.42138958,180,164,0.000898287,14.72773611,29456,13.99134922,5.34044E-05,974.2366943,2.27572608,5.940467834,26.6749897,69.63136292,108,070801030406
807,F070801030406_719,2754.497558,24139.14014,5.962367535,989.7529907,53,1030.177856,20.15280151,30.83378601,6.439356804,19.23344421,16.65588617,0.0018836,122.0040054,11.19627666,392,356,0.00194994,,,,,2019.930908,2.780205011,5.67396307,,,108,070801030406
808,F070801030406_721,2734.597509,23701.70014,5.854320049,971.8171387,72,1374.125854,19.78760147,30.27503014,6.322665691,18.88490295,21.3704018,0.002416761,139.5015717,12.42864609,558,508,0.002782499,65.57902229,131158,62.30007267,0.000237797,2345.942871,1.913025856,4.617997646,15.59897232,37.65554047,108,070801030406
809,F070801030406_731,4262.215404,36613.601,9.043559074,1501.230835,54,1592.02832,30.56723022,46.76786041,9.767044067,29.17277145,24.66637259,0.0027895,147.9993744,13.12363911,680,619,0.003390486,17.45364414,34907,16.58096163,6.32888E-05,3093.259277,2.425251722,4.997187614,90.53942871,186.5548706,108,070801030406
810,F070801030406_738,1865.614796,16008.25787,3.954039812,656.3706055,66,850.7510986,13.36465454,20.44792175,4.270362854,12.75496674,15.00934082,0.001697394,130.9994202,11.79858685,372,338,0.001851348,7.74898354,15497,7.361534357,2.80987E-05,1507.121704,1.94192481,4.458940029,89.16220093,204.7292938,104,070801030406
811,F070801030406_739,1264.986539,10778.67109,2.66233182,441.9470825,59,512.072876,8.998682022,13.76798344,2.875318289,8.588167191,8.703129619,0.00098423,130.9946899,11.79825306,216,196,0.001073562,6.850359023,13700,6.507840812,2.48402E-05,954.0199585,2.254832029,4.867448807,67.90994263,146.595459,104,070801030406
812,F070801030406_776,4486.741971,38668.03885,9.551005363,1585.466919,47,1463.405029,32.28239822,49.39207077,10.31508541,30.80969429,25.22388237,0.002852548,151.4007416,13.42159557,711,647,0.003543852,100.4855816,200970,95.46130332,0.000364372,3048.87207,2.450489759,4.712321758,16.60847855,31.93830299,108,070801030406
813,F070801030406_780,1754.261345,14726.60423,3.637471199,603.8201904,55,652.1986084,12.29465294,18.81081963,3.928468943,11.733778,13.32765102,0.001507213,147.999115,13.12361717,367,335,0.001834915,10.24042563,20482,9.728404454,3.71329E-05,1256.018799,1.802448273,3.749309778,62.06775284,129.1084137,108,070801030406
814,F070801030406_781,5463.390541,46440.78744,11.47087479,1904.165161,45,1682.777344,38.77155685,59.32048035,12.38854504,37.00282288,31.52615323,0.003565266,131.0005798,11.79866886,782,711,0.003894403,119.3104113,238621,113.3448882,0.000432633,3586.942383,2.678150654,5.044926167,16.79974365,31.64626503,108,070801030406
815,F070801030406_782,7878.787707,67847.78639,16.75840378,2781.89502,49,2676.987305,56.64340591,86.66441345,18.09907532,54.05936813,45.02551056,0.005091897,159.332901,14.1638689,1340,1218,0.006671424,170.4868894,340973,161.9625472,0.000618204,5458.882324,2.283986092,4.481841087,17.17616272,33.70459747,108,070801030406
816,F070801030406_787,872.6756033,7455.055314,1.841398716,305.6721802,60,360.1775513,6.223927498,9.522608757,1.988710642,5.939995766,2.873093307,0.000324916,131.0021973,11.79878235,72,65,0.000356028,13.50661039,27013,12.83128023,4.89764E-05,665.8497314,4.702649117,10.24384212,23.82242203,51.89269638,108,070801030406
817,F070801030406_788,1800.523004,15411.79521,3.806713343,631.9144287,47,583.2646484,12.86669064,19.68603706,4.111250401,12.27972031,8.037402898,0.000908943,131.0063477,11.79907513,199,181,0.000991402,30.41708064,60834,28.89622593,0.000110296,1215.179077,3.491240025,6.71369648,21.8684063,42.05321121,108,070801030406
818,F070801030406_79,2086.244693,17760.65559,4.386881828,728.2224121,77,1101.195068,14.82766056,22.68632126,4.737832546,14.15123177,12.66344586,0.001432099,151.3973846,13.42129612,358,326,0.001785619,18.82443937,37649,17.88321745,6.82595E-05,1829.41748,2.23381114,5.611710072,40.72099686,102.2980042,104,070801030406
819,F070801030406_798,2682.31263,22952.45898,5.669257164,941.0966797,57,1053.461426,19.16208839,29.31799507,6.122797966,18.28792572,14.18472838,0.001604139,159.3310852,14.16369057,422,383,0.002097829,,,,,1994.558105,2.45717144,5.207723618,,,108,070801030406
820,F070801030406_8,3294.659269,28815.02582,7.117311478,1181.473755,91,2111.421631,24.05651283,36.80646515,7.686696529,22.95907021,19.51916349,0.002207406,130.9989929,11.79855633,484,440,0.002410038,22.2199378,44440,21.10894081,8.05719E-05,3292.895508,2.685167551,7.48385334,55.97029877,155.9953003,104,070801030406
