FBndID,n,MLRA,HUC12,radial,IWAP,practice,opArea_ha,sumDC,sumOC,sumTC,sumDCcp,sumTCcp,sum_BioMg,DC_BioMg,DCcp_BioMg,TC_BioMg,TCcp_BioMg,sumEnergyPot,DC_MMBtu,DCcp_MMBtu,TC_MMBtu,TCcp_MMBtu,sum_patch_ha,sum_lin_ha,sum_wh_ha,sum_rye_ha,DC_pha,DC_lha,DC_wha,DCcp_pha,DCcp_lha,DCcp_wha,TC_pha,TC_lha,TC_wha,TCcp_pha,TCcp_lha,TCcp_wha,sumCO2,DC_CO2,DCcp_CO2,TC_CO2,TCcp_CO2,sumN2Ored,DC_N2Ored,DCcp_N2Ored,TC_N2Ored,TCcp_N2Ored,sumNO3red,DC_NO3red,DCcp_NO3red,TC_NO3red,TCcp_NO3red,sumSEDred,DC_SEDred,DCcp_SEDred,TC_SEDred,TCcp_SEDred
F070801030603_168,1,108c,070801030605,24,,,60.956464794986196,26058.39648,43702.79297,68706.80469,26058.39648,69761.18945,461.87166625488004,0.01772448533467398,0.01772448533467398,0.006722356953416924,0.006620753887602758,5934.687012,4.390862808318222,4.390862808318222,11.577157236948489,11.75482199970144,60.956464794986196,0,60.956464794986196,0,427.4919250590031,Inf,Inf,427.4919250590031,Inf,Inf,1127.1454950853924,Inf,Inf,1144.4428361229047,Inf,Inf,147.6140442,176.53060466722178,176.53060466722178,465.44896904870524,472.591817588045,42.17544174,617.857108424444,617.857108424444,1629.0713708123928,1654.0713403799907,0,Inf,Inf,Inf,Inf,115921.674100636,0.2247931345209673,0.2247931345209673,0.5927002454291078,0.6017959108271476
F070801030603_178,1,108c,070801030603,24,,,31.794104089659637,13591.72266,12806.07422,25847.84375,13591.72266,26397.79688,240.90628449887998,0.01772448500644141,0.01772448500644141,0.009320169482178953,0.009125999627696202,3095.456055,4.390862741548434,4.390862741548434,8.350253820676514,8.527918475004808,31.794104089659637,0,31.794104089659637,0,427.4919218252299,Inf,Inf,427.4919218252299,Inf,Inf,812.9760057748086,Inf,Inf,830.2733363883441,Inf,Inf,76.99357605,176.53060628296404,176.53060628296404,335.7142904131935,342.85713476741415,21.99816513,617.8571067031535,617.8571067031535,1174.9999873739469,1199.9999419951623,965.8145312671919,14.072808204870402,14.072808204870402,26.762740581347924,27.33215956625224,28266.6749017786,0.4808391049611845,0.4808391049611845,0.9144281681455784,0.9338840515103882
F070801030603_18,1,108c,070801030603,24,,,0.524683731889426,193.1815643,1944.259399,2137.4409633,193.1815643,2137.4409633,8.4829259669616,0.04391167447939338,0.04391167447939338,0.003968729949792293,0.003968729949792293,108.998909,1.7723256688743554,1.7723256688743554,19.609746399388275,19.609746399388275,0,0.524683731889426,0.524683731889426,0,Inf,368.1866857284454,368.1866857284454,Inf,368.1866857284454,368.1866857284454,Inf,4073.7702226880806,4073.7702226880806,Inf,4073.7702226880806,4073.7702226880806,1.270590186,152.04081255197102,152.04081255197102,1682.2426198875112,1682.2426198875112,0.363025755,532.1428621503727,532.1428621503727,5887.849371183044,5887.849371183044,1122.6402,0.1720778966404374,0.1720778966404374,1.9039412300575018,1.9039412300575018,24434.6599007296,0.007906046782923783,0.007906046782923783,0.08747578120521243,0.08747578120521243
F070801030603_181,1,108c,070801030603,24,,,32.27180041765058,13795.93457,16638.05664,29875.77344,13795.93457,30433.99121,244.5258375,0.01772448515606435,0.01772448515606435,0.00818475337520835,0.008034629300269158,3141.964111,4.390863193408386,4.390863193408386,9.508629756592406,9.6862949845451,32.27180041765058,0,32.27180041765058,0,427.49194006710945,Inf,Inf,427.49194006710945,Inf,Inf,925.7547782695102,Inf,Inf,943.0521636888465,Inf,Inf,78.150383,176.5306072780219,176.5306072780219,382.28569449237375,389.42856121383306,22.32868004,617.8571480842447,617.8571480842447,1337.9999796889026,1363.000014128914,980.3181794656159,14.072915160586271,14.072915160586271,30.475588503607746,31.04501359608567,43278.0548242198,0.31877436788770247,0.31877436788770247,0.6903215396658852,0.7032199421534111
F070801030603_187,1,108c,070801030603,24,,,0.42003048634634793,154.6496429,1691.802612,1846.4522548999998,504.4276733,2196.2302853,6.4893559228848,0.04196166121819606,0.012864789674267858,0.003514499714608787,0.002954770256252235,83.38311005,1.8546878715277664,6.049518577533556,22.14419987204591,26.339030578051702,0,0.42003048634634793,0.42003048634634793,0,Inf,368.18671007722827,368.18671007722827,Inf,1200.931098329991,1200.931098329991,Inf,4395.995802498621,4395.995802498621,Inf,5228.740190751385,5228.740190751385,1.017158628,152.0408308427582,495.9183940580013,1815.304126683375,2159.1816898986185,0.290616751,532.1429076880706,1735.7143783497875,6353.564440268619,7557.135910930338,544.763992,0.2838837463031147,0.925956342026365,3.3894535652422486,4.031526160965499,23836.9552587142,0.00648781026022457,0.021161581578905457,0.07746174940799047,0.09213552072667136
F070801030603_190,1,108c,070801030603,24,,,0.41534070453094996,152.9229279,1695.21936,1848.1422879000002,498.7955627,2194.0149227,6.2551924326864,0.04090421572870238,0.012540593582723143,0.0033845837918648706,0.002851025472966533,80.37429047,1.9026348724917084,6.205909374542812,22.994197237608287,27.29747173965939,0,0.41534070453094996,0.41534070453094996,0,Inf,368.1867108900342,368.1867108900342,Inf,1200.9310844293404,1200.9310844293404,Inf,4449.701817661076,4449.701817661076,Inf,5282.446191200383,5282.446191200383,1.005801797,152.04081793860624,495.91834513296266,1837.4815927078726,2181.359119902229,0.287371933,532.1428794509309,1735.714262324985,6431.185775891343,7634.7571587653965,249.4756,0.6129774931897147,1.9993761421958702,7.408108399779378,8.794507048785533,13228.4241263014,0.011560177269789163,0.037706347932122186,0.13970993598741918,0.16585610664975223
F070801030603_191,1,108c,070801030603,24,,,6.40601532434246,2738.519775,4283.171875,6910.884766,2738.519775,7021.691650000001,48.538854491904004,0.01772448566375753,0.01772448566375753,0.007023536947208881,0.006912700943212737,623.6860352,4.39086274253652,4.39086274253652,11.08071108852687,11.258375614820887,6.40601532434246,0,6.40601532434246,0,427.49191757219114,Inf,Inf,427.49191757219114,Inf,Inf,1078.8117755102876,Inf,Inf,1096.1090934824974,Inf,Inf,15.5130024,176.53060989663743,176.53060989663743,445.4898276815841,452.63266703291436,4.432286263,617.8571537359206,617.8571537359206,1559.2144450801688,1584.2143835825616,162.103230023284,16.893678026074173,16.893678026074173,42.63261604970698,43.31617358266968,3966.44205200194,0.6904222320902977,0.6904222320902977,1.7423385178442083,1.7702746083120053
F070801030603_196,1,108c,070801030603,24,,,8.3384406050335,4739.084961,6179.768555,4739.084961,4739.084961,4739.084961,33.646677701616,0.007099825805721824,0.007099825805721824,0.007099825805721824,0.007099825805721824,401.7919922,11.79487160769751,11.79487160769751,11.79487160769751,11.79487160769751,0,0,0,8.3384406050335,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.593509674,718.7499822268403,718.7499822268403,718.7499822268403,718.7499822268403,1.030235887,4599.999884298342,4599.999884298342,4599.999884298342,4599.999884298342,71.8816384093168,65.9290058751047,65.9290058751047,65.9290058751047,65.9290058751047,5423.41028555884,0.8738201079160424,0.8738201079160424,0.8738201079160424,0.8738201079160424
F070801030603_198,1,108c,070801030603,24,,,31.740575944643982,18039.49805,22245.05273,18039.49805,18039.49805,18039.49805,128.07729885888,0.007099826087393824,0.007099826087393824,0.007099826087393824,0.007099826087393824,1529.435791,11.79487112577974,11.79487112577974,11.79487112577974,11.79487112577974,0,0,0,31.740575944643982,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,25.09843254,718.7499865280431,718.7499865280431,718.7499865280431,718.7499865280431,3.921630144,4599.999843840449,4599.999843840449,4599.999843840449,4599.999843840449,273.60628467034644,65.93232341769789,65.93232341769789,65.93232341769789,65.93232341769789,62320.21788427179,0.2894646177826146,0.2894646177826146,0.2894646177826146,0.2894646177826146
F070801030603_20,2,108c,070801030603,24,,,32.82424061693351,18574.2971802,19281.702999,20097.3849492,18574.2971802,20097.3849492,137.04476953940642,0.007378194082384698,0.007378194082384698,0.006819034908562153,0.006819034908562153,1642.17546849,11.310787145833624,11.310787145833624,12.23826889076585,12.23826889076585,0,0.40515366121189,0.40515366121189,32.41908695572162,Inf,45845.068077728385,45845.068077728385,Inf,45845.068077728385,45845.068077728385,Inf,49604.352306937035,49604.352306937035,Inf,49604.352306937035,49604.352306937035,26.616088867000002,697.8597521602571,697.8597521602571,755.0840790180023,755.0840790180023,4.285785258,4333.930904617433,4333.930904617433,4689.312165532677,4689.312165532677,669.4322748075945,27.74634250423398,27.74634250423398,30.02153571842097,30.02153571842097,54170.090892162,0.34288842559220367,0.34288842559220367,0.3710051915771834,0.3710051915771834
F070801030603_201,1,108c,070801030302,24,,,5.1965577138532595,2221.486572,3139.615479,5361.102051,2221.486572,5361.102051,39.374706613536,0.017724485535866658,0.017724485535866658,0.007344517272561801,0.007344517272561801,505.9339294,4.390863001883502,4.390863001883502,10.596446965630212,10.596446965630212,0,5.1965577138532595,5.1965577138532595,0,Inf,427.49194646252903,427.49194646252903,Inf,427.49194646252903,427.49194646252903,Inf,1031.664102701696,1031.664102701696,Inf,1031.664102701696,1031.664102701696,12.58414268,176.53062496904238,176.53062496904238,426.0204439290417,426.0204439290417,3.595469475,617.8571637018279,617.8571637018279,1491.0714965811246,1491.0714965811246,394.62504,5.629360397404077,5.629360397404077,13.585306322680385,13.585306322680385,50328.623619820995,0.04413962497327482,0.04413962497327482,0.10652192858476323,0.10652192858476323
F070801030603_210,1,108c,070801030603,24,,,3.115928519277442,1332.034302,1531.14624,2809.283203,1332.034302,2863.180542,23.609623561776,0.017724486168507095,0.017724486168507095,0.008404145063254416,0.008245943004797076,303.3650513,4.390862745368587,4.390862745368587,9.260404885010562,9.438069842687907,3.115928519277442,0,3.115928519277442,0,427.4919317818265,Inf,Inf,427.4919317818265,Inf,Inf,901.5878206511135,Inf,Inf,918.8851811863603,Inf,Inf,7.545628071,176.53060679194985,176.53060679194985,372.30607930397156,379.4489358684427,2.155893564,617.8571726558575,617.8571726558575,1303.0713806611652,1328.0713806147808,83.0611280649496,16.036795225781386,16.036795225781386,33.82187635115288,34.470763986748864,2173.0661523297,0.6129745753814044,0.6129745753814044,1.2927738992152746,1.317576337439356
F070801030603_211,1,108c,070801030603,24,,,32.36139993362116,18392.33789,23983.60742,18392.33789,18392.33789,18392.33789,130.58241172704,0.007099826705447723,0.007099826705447723,0.007099826705447723,0.007099826705447723,1559.350464,11.794871207349061,11.794871207349061,11.794871207349061,11.794871207349061,0,0,0,32.36139993362116,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,25.58934021,718.7499849180363,718.7499849180363,718.7499849180363,718.7499849180363,3.998334408,4599.999903259717,4599.999903259717,4599.999903259717,4599.999903259717,278.9569205845656,65.93253844162786,65.93253844162786,65.93253844162786,65.93253844162786,27818.6513038278,0.6611513149621759,0.6611513149621759,0.6611513149621759,0.6611513149621759
F070801030603_212,1,108c,070801030603,24,,,31.94273677928794,18154.39453,21614.78125,18154.39453,18154.39453,18154.39453,128.89305355248,0.007099826619912066,0.007099826619912066,0.007099826619912066,0.007099826619912066,1539.177002,11.794871224303806,11.794871224303806,11.794871224303806,11.794871224303806,0,0,0,31.94273677928794,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,25.25828934,718.7499630566826,718.7499630566826,718.7499630566826,718.7499630566826,3.94660759,4599.999902701246,4599.999902701246,4599.999902701246,4599.999902701246,275.35340566054157,65.93125110056172,65.93125110056172,65.93125110056172,65.93125110056172,53042.369283481596,0.3422621345018543,0.3422621345018543,0.3422621345018543,0.3422621345018543
F070801030603_215,1,108c,070801030603,24,,,17.058160807184017,7292.226074,10306.06348,17303.22852,7292.226074,17598.289554000003,129.25095846768,0.017724485932836972,0.017724485932836972,0.007469759664694066,0.007344518231222187,1660.772827,4.390863070160288,4.390863070160288,10.418781087149856,10.596445984601845,17.058160807184017,0,17.058160807184017,0,427.49192931332266,Inf,Inf,427.49192931332266,Inf,Inf,1014.3665964687573,Inf,Inf,1031.663949761132,Inf,Inf,41.30856323,176.53061505426754,176.53061505426754,418.8775199867924,426.02037393591536,11.80244732,617.8571169424207,617.8571169424207,1466.0712351309185,1491.0712225064185,431.648296547796,16.893906757703466,16.893906757703466,40.08640520161077,40.769973366618764,4784.946335533859,1.523993282818375,1.523993282818375,3.616180267582765,3.6778447071207436
F070801030603_226,1,108c,070801030603,24,,,35.91323959285864,20410.99805,26326.63672,20410.99805,20410.99805,20410.99805,144.91454103504,0.007099826313247824,0.007099826313247824,0.007099826313247824,0.007099826313247824,1730.497681,11.794871656924224,11.794871656924224,11.794871656924224,11.794871656924224,0,0,0,35.91323959285864,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,28.39791107,718.7499812816337,718.7499812816337,718.7499812816337,718.7499812816337,4.437173367,4600.000126612136,4600.000126612136,4600.000126612136,4600.000126612136,309.580498950976,65.9311491491336,65.9311491491336,65.9311491491336,65.9311491491336,42813.207437092,0.4767453613465213,0.4767453613465213,0.4767453613465213,0.4767453613465213
F070801030603_227,3,108c,070801030603,24,,,43.579174393997924,25451.799809000004,25496.25378,30531.907231,59619.764414000005,64699.871714,199.483401980016,0.007837693344950667,0.003345927377283849,0.006533604352677786,0.00308321170808212,2436.0433046000003,10.448007948355912,24.474016657018996,12.533400852663972,26.559409511245843,0,6.2793919441662,6.2793919441662,34.71774369793176,Inf,4053.2268148424337,4053.2268148424337,Inf,9494.512357902599,9494.512357902599,Inf,4862.239449691516,4862.239449691516,Inf,10303.524973323047,10303.524973323047,46.434520959000004,548.1223728241542,1283.9534721730433,657.5260517484086,1393.3571484699419,9.712876559,2620.418333785601,6138.219100371047,3143.446438914019,6661.247192938818,1883.668075877443,13.511828402753041,31.65088646853462,16.20875122427169,34.34780922528602,407827.35836011736,0.06240826979176248,0.1461887320500821,0.07486478433857273,0.15864524629774615
F070801030603_228,2,108c,070801030603,24,,,7.070473926487692,3799.0202632,4018.8555909,4664.945434,3799.0202632,4664.9454341,34.048170047808,0.008962355472968302,0.008962355472968302,0.00729872846950175,0.007298728469345292,417.30105590000005,9.103787803763378,9.103787803763378,11.178848862337613,11.178848862577247,0,1.557872213200992,1.557872213200992,5.5126017132867,Inf,2438.5955606680186,2438.5955606680186,Inf,2438.5955606680186,2438.5955606680186,Inf,2994.4339429579027,2994.4339429579027,Inf,2994.4339430220925,2994.4339430220925,8.131606579,467.1918428777689,467.1918428777689,573.6806606024563,573.6806606147541,1.75897932,2159.78676952268,2159.78676952268,2652.0752012024795,2652.0752012593307,158.3814514632352,23.98652258899054,23.98652258899054,29.453862121492588,29.453862122123972,45491.119345603794,0.08351125050008541,0.08351125050008541,0.10254628817900949,0.10254628818120771
F070801030603_229,2,108c,070801030603,24,,,13.653482450269276,7475.455139199999,8383.834961,8548.956054999999,7475.455139199999,8548.956116199999,62.24512088088,0.008326599480809846,0.008326599480809846,0.0072810201012174945,0.0072810200490943545,757.1873322,9.872662710138245,9.872662710138245,11.290410828930662,11.290410909756103,0,2.019105750409416,2.019105750409416,11.63437669985986,Inf,3702.3593923617887,3702.3593923617887,Inf,3702.3593923617887,3702.3593923617887,Inf,4234.030859090228,4234.030859090228,Inf,4234.030889400676,4234.030889400676,14.08925438,530.5784775815794,530.5784775815794,606.7713609554403,606.7713652991763,2.834465384,2637.3421885472562,2637.3421885472562,3016.0735436238438,3016.073565215217,291.70452654533835,25.626805410707682,25.626805410707682,29.30690228309252,29.306902492893858,48586.62316330979,0.15385829787086525,0.15385829787086525,0.17595287547078897,0.17595287673039495
F070801030603_243,1,108c,070801030603,24,,,3.2212918916258797,1377.076294,1842.416626,3219.49292,1377.076294,3219.4929199999997,24.407969187168,0.017724485777233196,0.017724485777233196,0.00758130854568489,0.007581308545684891,313.6231689,4.390862763200656,4.390862763200656,10.265481760458037,10.265481760458036,0,3.2212918916258797,3.2212918916258797,0,Inf,427.4919319108799,427.4919319108799,Inf,427.4919319108799,427.4919319108799,Inf,999.4415372197235,999.4415372197235,Inf,999.4415372197234,999.4415372197234,7.800778866,176.53061542380607,176.53061542380607,412.7142911372973,412.71429113729727,2.228794098,617.8571162027548,617.8571162027548,1444.4999306526342,1444.499930652634,322.957504,4.263955092989572,4.263955092989572,9.968781898933676,9.968781898933676,57490.476893622596,0.023953120036698784,0.023953120036698784,0.05600045597042417,0.05600045597042416
F070801030603_251,1,108c,070801030603,24,,,8.507578989233979,11642.0625,5140.041992,16782.10547,122583.1719,127723.213892,45.302632083072,0.0038912892009531816,3.695664860102384e-4,0.0026994605750783668,3.5469379999613016e-4,582.1031494,19.999999161660607,210.5866838658269,28.830123127315275,219.41680615136696,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,14.47870731,804.0816248809163,8466.444501943592,1159.0886610719115,8821.45147058712,4.136773586,2814.2856402390494,29632.555263564765,4056.8102462255465,30875.079633135134,1902.364848,6.119784284407678,64.43725662239528,8.821707091383345,67.13917891527399,87135.9682092078,0.13360800068288867,1.4068033490565661,0.19259676359717784,1.4657921007470172
F070801030603_252,1,108c,070801030603,24,,,22.11083712023546,12566.51465,14249.33691,12566.51465,12566.51465,12566.51465,89.220066283152,0.007099825907826558,0.007099825907826558,0.007099825907826558,0.007099825907826558,1065.421875,11.794872007860736,11.794872007860736,11.794872007860736,11.794872007860736,0,0,0,22.11083712023546,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.48384666,718.7499921713451,718.7499921713451,718.7499921713451,718.7499921713451,2.731851101,4599.999848234774,4599.999848234774,4599.999848234774,4599.999848234774,190.5975090600568,65.93220820131664,65.93220820131664,65.93220820131664,65.93220820131664,28835.513838225197,0.43579992090661,0.43579992090661,0.43579992090661,0.43579992090661
F070801030603_260,3,108c,070801030603,24,,,1.097545052845512,404.1014862,4553.99231,4958.093796200001,980.4827270000001,5534.475037,17.5661849004768,0.04346973594594218,0.017915853504349186,0.003542931138967144,0.003173956840177324,225.71162414999998,1.7903441514002327,4.343962038695915,21.966497360831653,24.520115248127333,0,1.097545052845512,1.097545052845512,0,Inf,368.18669552773287,368.18669552773287,Inf,893.3416668937514,893.3416668937514,Inf,4517.439883989793,4517.439883989793,Inf,5042.594855355811,5042.594855355811,2.657848655,152.040818968302,368.90088724784823,1865.4537709935935,2082.3138392731394,0.759385347,532.1428544762268,1291.1530764630359,6529.088052313973,7288.098274300781,2359.585584,0.17125951647617796,0.4155317500024191,2.101256182365285,2.3455284158915255,231400.10775523016,0.0017463323164371622,0.004237174893786708,0.021426497352562,0.023917339929911543
F070801030603_263,1,108c,070801030603,24,,,2.139080374323556,914.4395752,964.9716187,1879.411133,914.4395752,1879.4111939,16.207972204032,0.017724486826247762,0.017724486826247762,0.008623963069836727,0.008623962790387848,208.2596588,4.390862735822363,4.390862735822363,9.024364794551367,9.024365086974779,0,2.139080374323556,2.139080374323556,0,Inf,427.4919195073137,427.4919195073137,Inf,427.4919195073137,427.4919195073137,Inf,878.607066643921,878.607066643921,Inf,878.6070951140994,878.6070951140994,5.180062294,176.5306135911114,176.5306135911114,362.8163188649098,362.81633062152514,1.4800179,617.8571051066342,617.8571051066342,1269.8570287562063,1269.857069904357,189.147864,4.834522345967386,4.834522345967386,9.936200669968972,9.9362009919393,36328.757017691794,0.025171232111097987,0.025171232111097987,0.05173342793106692,0.05173342960742485
F070801030603_267,1,108c,070801030603,32,,,1.7191011693824418,734.9018555,775.5125732,1480.678467,734.9018555,1510.4144287,13.025757379824,0.017724485633475177,0.017724485633475177,0.008797154595092792,0.008623962491562763,167.3707123,4.390862925783223,4.390862925783223,8.846699919314377,9.024365182796679,1.7191011693824418,0,1.7191011693824418,0,427.4919176304214,Inf,Inf,427.4919176304214,Inf,Inf,861.3096735498754,Inf,Inf,878.6070625747936,Inf,Inf,4.163027763,176.53061601741715,176.53061601741715,355.673454825336,362.8163237642093,1.189436555,617.8571294204087,617.8571294204087,1244.8570382133582,1269.8570784214717,45.824907669115994,16.037170457744143,16.037170457744143,32.31165194464567,32.96055585329535,0,Inf,Inf,Inf,Inf
F070801030603_271,1,108c,070801030603,24,,,16.36811794883444,21676.77734,11339.57031,33016.34766,235843.3281,247182.89841000002,84.350614635504,0.0038912894344240194,3.576552930924485e-4,0.0025548136185183363,3.412477771645529e-4,1083.838867,20,217.5999913647681,30.462413431792903,228.06240478733454,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,26.95842743,804.0816696851372,8748.408219002706,1224.7134127437491,9169.039961690378,7.702407837,2814.285843950177,30619.428767077374,4286.496944682624,32091.639866511527,5666.271264,3.8255805855467777,41.62231511901016,5.826820870678316,43.62355540237687,383755.03385334596,0.05648597523878709,0.6145673862095287,0.08603495654109745,0.6441163674857807
F070801030603_277,2,108c,070801030603,24,,,10.46513225561432,5764.394531700001,7165.7731938,6655.869873000001,5764.394531700001,6655.8698735,46.839553686576004,0.008125667566470743,0.008125667566470743,0.007037330143214475,0.00703733014268582,568.2891922,10.143417490282513,10.143417490282513,11.712117640726795,11.712117641606628,0,1.30193999216484,1.30193999216484,9.16319226344948,Inf,4427.542410856494,4427.542410856494,Inf,4427.542410856494,4427.542410856494,Inf,5112.270852001982,5112.270852001982,Inf,5112.270852386024,5112.270852386024,10.398488520999999,554.3492710559489,554.3492710559489,640.0805135821721,640.080513630256,2.032941162,2835.495015521753,2835.495015521753,3274.010088148336,3274.0100883942846,168.7991521335768,34.14942823372969,34.14942823372969,39.4307067830114,39.4307067859735,28629.8803902184,0.20134190059939777,0.20134190059939777,0.23247983513315779,0.232479835150622
F070801030603_278,2,108c,070801030603,24,,,8.532465761023607,4696.4546203,5542.4744264,5439.778198,4696.4546203,5439.7781677,38.2746395776752,0.008149687939544127,0.008149687939544127,0.007036066211623727,0.007036066250815178,464.52314759999996,10.110270380635818,10.110270380635818,11.710456682525072,11.710456617296892,0,1.085574297706668,1.085574297706668,7.446891463316939,Inf,4326.239696556471,4326.239696556471,Inf,4326.239696556471,4326.239696556471,Inf,5010.96812027681,5010.96812027681,Inf,5010.968092365316,5010.968092365316,8.517388821,551.3960579938164,551.3960579938164,638.6673559610176,638.6673524035893,1.671185553,2810.2532431956706,2810.2532431956706,3255.041421483614,3255.041403352773,121.8017649362768,38.55818199971939,38.55818199971939,44.66091440338271,44.66091415461785,18584.961908499878,0.25270186957725566,0.25270186957725566,0.2926978395103465,0.2926978378799961
F070801030603_280,2,108c,070801030603,24,,,7.939912547188298,4345.11795,4586.033996300001,5015.573364,4345.11795,5015.573333300001,36.2498493151872,0.00834266174873048,0.00834266174873048,0.007227458694030021,0.007227458738268827,441.0552521,9.851640875630784,9.851640875630784,11.3717574841685,11.37175741456271,0,1.188974207235958,1.188974207235958,6.75093833995234,Inf,3654.5098485367644,3654.5098485367644,Inf,3654.5098485367644,3654.5098485367644,Inf,4218.403842131988,4218.403842131988,Inf,4218.403816311412,4218.403816311412,8.217469692,528.7659234362771,528.7659234362771,610.3549574247703,610.3549536888272,1.656740487,2622.6907497553057,2622.6907497553057,3027.374174383897,3027.3741558535357,134.58184549877518,32.28606305625036,32.28606305625036,37.26783018476029,37.267829956646324,13069.8325108023,0.33245398871092896,0.33245398871092896,0.3837519233589716,0.383751921010051
F070801030603_283,1,108c,070801030603,24,,,1.110456147705164,474.7110291,545.6706543,1001.173706,474.7110291,1020.3816834,8.4140088542496,0.01772448571545017,0.01772448571545017,0.008404144859003718,0.008245942661586588,108.1133804,4.390862882500342,4.390862882500342,9.26040516257875,9.438070289031495,1.110456147705164,0,1.110456147705164,0,427.4919185967171,Inf,Inf,427.4919185967171,Inf,Inf,901.5877917097367,Inf,Inf,918.8851676031429,Inf,Inf,2.689114571,176.5306075908359,176.5306075908359,372.30608052065776,379.44894367983403,0.768318474,617.8571063488447,617.8571063488447,1303.0712391799134,1328.0712594189165,31.239799355147678,15.195713125531883,15.195713125531883,32.04801972695856,32.662875705437656,0,Inf,Inf,Inf,Inf
F070801030603_285,1,108c,070801030603,24,,,4.27046127293894,2427.082031,3199.31665,2427.082031,2427.082031,2427.082031,17.231859860544002,0.007099825898115268,0.007099825898115268,0.007099825898115268,0.007099825898115268,205.7743378,11.794872270997049,11.794872270997049,11.794872270997049,11.794872270997049,0,0,0,4.27046127293894,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.376809597,718.7500394325609,718.7500394325609,718.7500394325609,718.7500394325609,0.527626514,4600.00012622565,4600.00012622565,4600.00012622565,4600.00012622565,43.8471459197308,55.35325002551274,55.35325002551274,55.35325002551274,55.35325002551274,5353.08232722822,0.4533989732709234,0.4533989732709234,0.4533989732709234,0.4533989732709234
F070801030603_286,1,108c,070801030603,24,,,59.505440439101605,25438.0957,41224.41406,65633.21875,25438.0957,66662.50976,450.87715414224,0.017724485333319977,0.017724485333319977,0.00686964867378594,0.00676357904563598,5793.416016,4.390862943338817,4.390862943338817,11.328932458628394,11.506598106522029,59.505440439101605,0,59.505440439101605,0,427.49193203659377,Inf,Inf,427.49193203659377,Inf,Inf,1102.9784548384214,Inf,Inf,1120.2758818031605,Inf,Inf,144.1001892,176.53061971135847,176.53061971135847,455.4693447272726,462.6122292419586,41.1714859,617.8571198956898,617.8571198956898,1594.1425798771086,1619.1426736920369,1674.853023125,15.188255535722593,15.188255535722593,39.18744979039368,39.802005811601745,143222.52365278598,0.1776123967880186,0.1776123967880186,0.458260454264264,0.4654471102716341
F070801030603_287,2,108c,070801030603,24,,,61.62352035541498,33897.834715,36909.393555,38403.353514,33897.834715,38403.35327,276.958998885744,0.008170403838897354,0.008170403838897354,0.007211844111082074,0.007211844156903333,3362.2607420000004,10.081857808218727,10.081857808218727,11.421884398875093,11.421884326304873,0,7.990009795456779,7.990009795456779,53.633510559958204,Inf,4242.527303818168,4242.527303818168,Inf,4242.527303818168,4242.527303818168,Inf,4806.4213307769205,4806.4213307769205,Inf,4806.421300238785,4806.421300238785,61.75882912,548.8743099247409,548.8743099247409,621.8277461086685,621.8277421578164,12.154802323,2788.8429457101583,2788.8429457101583,3159.5210266259137,3159.5210065515435,1374.655239801512,24.659153607048808,24.659153607048808,27.936716350453885,27.93671617295483,360662.53544101,0.09398767929568977,0.09398767929568977,0.1064800186884985,0.1064800180119658
F070801030603_292,1,108c,070801030603,24,,,15.48369631905858,6619.155273,10726.85742,17078.18555,6619.155273,17346.012693,117.32111780256,0.01772448491745179,0.01772448491745179,0.0068696476835362645,0.006763578459152462,1507.483887,4.390863033483289,4.390863033483289,11.328934058450734,11.506599070534543,15.48369631905858,0,15.48369631905858,0,427.49193323125377,Inf,Inf,427.49193323125377,Inf,Inf,1102.9785910344156,Inf,Inf,1120.2759557902934,Inf,Inf,37.49579239,176.53061453277374,176.53061453277374,455.46938633452356,462.6122449308772,10.71308327,617.8571664364558,617.8571664364558,1594.1428923477413,1619.1428980650498,412.7220153100504,16.03780517505826,16.03780517505826,41.379390767827836,42.02831942456257,27767.096763376798,0.238381251356832,0.238381251356832,0.6150511771372923,0.6246966631339864
